#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
       0   0.48448444    13.956924    14.441409   -5.7257674    19.348227   0.33446479   -2.3724629   0.32303001           20         8000 
    1000   0.63677807    13.886525    14.523303   -5.6875966    19.383674   0.19044719 -0.098054503   0.42457179    19.833271    7801.5882 
    2000   0.70713668    13.955384    14.662521   -5.6322855     19.41338   0.17428948  0.089270663   0.47148339    19.859894    7833.0474 
    3000   0.74405458    14.021834    14.765889   -5.5777838    19.434774   0.16484475   0.12111867    0.4960984    19.892828    7872.0821 
    4000   0.75349314    14.038297     14.79179   -5.5554123    19.435031   0.15867877  0.066887475   0.50239156    19.910937    7893.5999 
    5000   0.74621166    14.005763    14.751975   -5.5701166    19.427672   0.14820816 -0.0064520809   0.49753663    19.897407    7877.5185 
    6000   0.73990197    13.996263    14.736165   -5.5745521    19.425653   0.14516225 0.00068728677   0.49332965    19.893327    7872.6737 
    7000   0.74244204    14.011412    14.753854   -5.5639149    19.434264   0.14106223 -0.016750259   0.49502324    19.902055    7883.0408 
    8000   0.75958548    13.988608    14.748193    -5.581882    19.430235   0.14025495 -0.026216266   0.50645363    19.898719    7879.0768 
    9000   0.74549004    13.975679    14.721169   -5.5890899    19.425948   0.13882092 0.0034961088   0.49705549    19.884412    7862.0951 
   10000    0.7365337     13.98816    14.724694   -5.5827316    19.433867   0.13702445 -0.046849785   0.49108385    19.889736    7868.4109 
   11000   0.75770201    13.984193    14.741895   -5.5796353    19.428687   0.13514128  0.017439899   0.50519782    19.886289    7864.3211 
   12000   0.75372799    13.980246    14.733974   -5.5842043    19.427941   0.13650859   0.12452493   0.50254815    19.882169    7859.4339 
   13000    0.7396872    13.983464    14.723151   -5.5821299     19.43222   0.13337369   0.10998457   0.49318645    19.890127    7868.8749 
   14000   0.75611146     13.97821    14.734321   -5.5785268    19.424138   0.13259871  -0.14714972   0.50413732    19.901691     7882.608 
   15000   0.74205223    13.985515    14.727568   -5.5802637    19.434854   0.13092458 -0.0089465628   0.49476333    19.887437    7865.6833 
   16000   0.75114365     13.96548    14.716624   -5.5863889    19.422207   0.12966209  0.055719131   0.50082504    19.886014    7863.9953 
   17000   0.75324973    13.980979    14.734229   -5.5800159    19.434453   0.12654234  0.050497819   0.50222927    19.888323    7866.7349 
   18000    0.7571386    13.974466    14.731604   -5.5843273    19.432976    0.1258169 -0.044421843   0.50482217    19.887846    7866.1689 
   19000   0.74812467      13.9634    14.711524   -5.5917395    19.426797   0.12834211 -0.090359671   0.49881213    19.882794    7860.1754 
   20000   0.75307764    13.976376    14.729454   -5.5806415    19.431415    0.1256031 -0.047134839   0.50211452    19.888518    7866.9663 
   21000   0.74829702    13.981844    14.730141   -5.5694345    19.426158   0.12512073 -0.046520449   0.49892704    19.900406    7881.0818 
   22000   0.73209512    13.973977    14.706072   -5.5779158    19.428705   0.12318764 -0.041851617   0.48812443    19.892246    7871.3911 
   23000   0.73318195    13.989461    14.722643   -5.5677793    19.432715   0.12452522 -0.011129906   0.48884908    19.902365     7883.409 
   24000   0.74607763    13.987114    14.733192   -5.5680636    19.434969   0.12020902  0.055254341   0.49744727    19.892367    7871.5346 
   25000   0.75247297    13.991955    14.744428   -5.5560897    19.427347   0.12069811   0.13192419   0.50171136    19.888948    7867.4759 
   26000   0.74508263    13.977273    14.722356   -5.5708712    19.428765   0.11937902  0.030915677   0.49678385    19.888386    7866.8089 
   27000    0.7486924    13.975156    14.723848   -5.5745986     19.43026   0.11949484  0.084161753   0.49919066    19.883437     7860.938 
   28000   0.76331071    13.987837    14.751148   -5.5625149    19.432458   0.11789421  0.063532322   0.50893743    19.901865    7882.8145 
   29000   0.75399288    13.976071    14.730064   -5.5775709    19.436092   0.11755016 -0.00032177006   0.50272476    19.888666    7867.1414 
   30000   0.73784231    13.980889    14.718732    -5.570476    19.433155   0.11821035 -0.047763369   0.49195637    19.893316    7872.6613 
   31000   0.75081378    13.986493    14.737307   -5.5663909    19.435443   0.11744105  0.087094619    0.5006051    19.889428    7868.0455 
   32000   0.74845254    13.977833    14.726286   -5.5705573    19.431333   0.11705771  0.016115788   0.49903074    19.894415    7873.9658 
   33000   0.74689414    13.968982    14.715876   -5.5767956    19.427818   0.11795872  -0.13043775   0.49799168    19.894858    7874.4916 
   34000   0.75423359    13.985709    14.739942   -5.5583268    19.430225   0.11381053 -0.035364955   0.50288525    19.898258    7878.5299 
   35000   0.75537284    13.982473    14.737845   -5.5565258     19.42712   0.11187878  0.068780144   0.50364485    19.901722    7882.6453 
   36000   0.74702345    13.975432    14.722455   -5.5683184    19.430776   0.11297464  0.087694852   0.49807789    19.893576    7872.9699 
   37000   0.75146398    13.972173    14.723637   -5.5677127    19.427524    0.1123614  -0.11799844   0.50103861    19.895846    7875.6652 
   38000   0.74752322    13.981401    14.728925   -5.5595044    19.429523   0.11138263 -0.055793992   0.49841111    19.910684    7893.2985 
   39000   0.74629359    13.976488    14.722782   -5.5669797    19.431599   0.11186912  -0.11911246   0.49759126    19.904803    7886.3062 
   40000   0.75126346    13.956676    14.707939   -5.5841165    19.427645   0.11314744  0.065069352   0.50090492    19.883128    7860.5713 
   41000   0.75733588    13.973795     14.73113   -5.5725471    19.432879    0.1134629   0.23014089   0.50495371     19.88374    7861.2971 
   42000   0.74868882    13.974937    14.723626   -5.5704592    19.432959   0.11243743   0.11591651   0.49918828     19.89294    7872.2149 
   43000   0.74649511    13.960559    14.707054   -5.5736118    19.422722   0.11144869 -0.062001482   0.49772562    19.893058    7872.3543 
   44000   0.74958352    13.968634    14.718217    -5.573697    19.432916   0.10941514  0.050121329   0.49978482    19.890875    7869.7627 
   45000   0.75352573    13.977134     14.73066   -5.5702017    19.437471   0.10986537  0.070232014   0.50241329    19.897396    7877.5053 
   46000   0.75078702    13.961124    14.711911   -5.5801012    19.433722   0.10750329  0.041984165   0.50058726    19.890585    7869.4185 
   47000   0.74638627    13.964848    14.711235   -5.5720307    19.429786   0.10709314  -0.13492174   0.49765305    19.899728    7880.2756 
   48000   0.75789827    13.977969    14.735867   -5.5659553    19.436377   0.10754768 -0.027641075   0.50532868      19.9058    7887.4917 
   49000   0.75670242    13.957319    14.714022    -5.582613    19.431602   0.10832996 0.00097493469   0.50453135    19.892605    7871.8171 
   50000   0.75676602    13.955076    14.711842   -5.5774129    19.425538   0.10695065     0.141245   0.50457375    19.877628    7854.0499 
   51000   0.76544925    13.967464    14.732913   -5.5755194     19.43448   0.10850362  0.048948183    0.5103633    19.887852     7866.176 
   52000   0.75228634    13.967119    14.719405   -5.5702241    19.429479   0.10786406 -0.025904855   0.50158692    19.901171    7881.9901 
   53000   0.74907624    13.965607    14.714683   -5.5720623    19.429367   0.10830237 -0.013000139   0.49944659    19.896509    7876.4522 
   54000   0.74662068    13.978381    14.725001    -5.567958    19.440382   0.10595636  0.081347252   0.49780934    19.886627    7864.7216 
   55000   0.75173123    13.977255    14.728986   -5.5530032    19.423593    0.1066655 -0.077586218    0.5012168    19.910484    7893.0608 
   56000   0.74063381    13.972617    14.713251    -5.557109     19.42389   0.10583657  -0.20763303    0.4938176    19.913156    7896.2386 
   57000   0.74991407    13.965916     14.71583   -5.5638723    19.425028   0.10476024  -0.13204124   0.50000522    19.907705    7889.7559 
   58000   0.76133347    13.972571    14.733904   -5.5603284    19.427717   0.10518246 -0.0093500904    0.5076191    19.903104    7884.2874 
   59000   0.74725934    13.962859    14.710119   -5.5733879    19.430342   0.10590494   0.14993899   0.49823518    19.883959    7861.5568 
   60000   0.75106313    13.964945    14.716008   -5.5682778    19.428547   0.10467572 -0.055190164   0.50077135    19.899231    7879.6853 
   61000   0.75063288    13.979733    14.730366   -5.5543875    19.429799     0.104322  -0.13808781   0.50048448    19.906389    7888.1912 
   62000    0.7461893    13.977282    14.723472   -5.5586471    19.430721   0.10520833  0.051246165   0.49752172    19.903044    7884.2154 
   63000   0.75065894    13.957359    14.708018   -5.5775089    19.429855   0.10501341   0.11899059   0.50050186    19.888106    7866.4773 
   64000   0.76009533    13.963097    14.723193   -5.5693621    19.429085   0.10337502   0.22474421   0.50679357    19.888079    7866.4453 
   65000   0.76133089    13.963403    14.724734   -5.5659614    19.425949    0.1034153 -0.027737706   0.50761738    19.894447    7874.0037 
   66000   0.75081483    13.953872    14.704687   -5.5740361    19.425267   0.10264158  -0.15908234    0.5006058    19.897344     7877.444 
   67000     0.750871    13.960175    14.711046   -5.5723721    19.429786   0.10276176    0.1403999   0.50064325    19.898805    7879.1789 
   68000   0.75910477    13.971363    14.730468   -5.5669055    19.435359   0.10290925  -0.18166063   0.50613311    19.905441    7887.0648 
   69000   0.74806562    13.955817    14.703882   -5.5777644    19.429791   0.10379042 -0.0067703292   0.49877276    19.887946     7866.287 
   70000   0.75784148    13.948603    14.706444   -5.5824708    19.428588   0.10248556  0.087724758   0.50529081     19.88201    7859.2451 
   71000   0.75503284    13.971806    14.726839   -5.5641482    19.432658   0.10329618  0.052840702   0.50341815    19.893735    7873.1588 
