#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
   59000    1.1824905    13.706678    14.889168   -4.8598521    -4.401204    18.535348  0.031181702  0.032859581   0.78842557    20.514017    8632.8088 
   60000    1.2052088    13.724422    14.929631   -4.8474183   -4.3858574    18.539992  0.031848707 -0.00064145482   0.80357301    20.537436     8662.409 
   61000     1.200496    13.750631    14.951127   -4.8242647   -4.3623803    18.542909  0.031987174 -0.090295543    0.8004307    20.552709    8681.7486 
   62000    1.2069923     13.70928    14.916273   -4.8601319   -4.4000273     18.53861  0.030802144 0.0034630951   0.80476213    20.527409    8649.7266 
   63000    1.1748942    13.730331    14.905225   -4.8447481   -4.3803829    18.544092  0.030987367  -0.21201266   0.78336074    20.526613     8648.721 
   64000    1.1991236    13.739135    14.938259   -4.8336198   -4.3739708    18.542921  0.029834116  0.027228674   0.79951568    20.540597    8666.4092 
   65000    1.2037687    13.725151     14.92892   -4.8348952   -4.3765147    18.529183  0.030863116 -0.082502614   0.80261277    20.535877    8660.4357 
   66000    1.1848821    13.700637    14.885519   -4.8635475   -4.3994343    18.532494  0.031690119  0.091296375   0.79002014    20.504224     8620.451 
   67000    1.1964123    13.722707    14.919119   -4.8400397   -4.3762945    18.532703  0.030043776 -0.056503033   0.79770791    20.523706    8645.0466 
   68000    1.2114874    13.728873     14.94036   -4.8473824   -4.3900253     18.54481  0.031444929 -0.049783164   0.80775923    20.535716    8660.2325 
   69000     1.214985    13.735253    14.950238   -4.8412979   -4.3791652    18.546378  0.030173297  -0.20858336   0.81009127    20.541429    8667.4622 
   70000    1.1846033     13.71933    14.903933   -4.8558628   -4.3892327    18.544333  0.030858993 -0.020750234   0.78983426    20.520575    8641.0911 
   71000    1.2239505    13.703363    14.927313   -4.8609972   -4.3989186    18.533934  0.030426354    0.1990957     0.816069    20.514294    8633.1582 
   72000    1.2095769    13.727252    14.936829   -4.8392396   -4.3785691    18.536046  0.030445468 -0.021218003   0.80648538    20.539586    8665.1292 
   73000    1.1858468    13.715241    14.901088   -4.8529215   -4.3871552    18.539197  0.028965508  -0.13582226   0.79066337    20.538136     8663.294 
   74000    1.2038911    13.693371    14.897262   -4.8734585    -4.405804    18.536607  0.030222521 -0.016849181   0.80269438     20.51521    8634.3151 
   75000    1.2273918    13.703634    14.931026   -4.8663225   -4.4003285    18.538676   0.03128058 0.00055005555   0.81836347    20.514752    8633.7374 
   76000    1.1998022    13.706927    14.906729    -4.865833   -4.4044076     18.54075  0.032009726 -0.010189548   0.79996813    20.510881    8628.8499 
   77000    1.1846903    13.718552    14.903243   -4.8610986   -4.3962598    18.547813  0.031837871 -0.061153251   0.78989228    20.519149    8639.2895 
   78000    1.2046421    13.742218     14.94686     -4.83497   -4.3706841    18.544727  0.032460335 -0.020315055   0.80319516    20.535347    8659.7661 
   79000    1.2024958    13.724504    14.926999   -4.8492426   -4.3813486    18.541122  0.032623663 -0.011205556   0.80176409    20.520339    8640.7926 
   80000    1.2074548    13.702575     14.91003   -4.8695601   -4.4038492    18.541388  0.030746481  0.008704853   0.80507053    20.494199    8607.8138 
   81000    1.1963254     13.71721    14.913536   -4.8525324    -4.387926    18.538325  0.031417367   0.23477594   0.79764995    20.514446     8633.351 
   82000    1.2062066    13.717901    14.924108   -4.8402696   -4.3783197    18.526835   0.03133554  -0.13677642   0.80423828    20.528075    8650.5685 
   83000    1.2221854    13.732117    14.954302   -4.8439513    -4.382671    18.545975  0.030092713  0.028216037   0.81489211    20.537528    8662.5248 
   84000    1.1971559    13.736703    14.933859   -4.8405089   -4.3844915    18.546192  0.031019729  -0.13928015   0.79820369    20.529796    8652.7445 
   85000    1.2151951      13.7077    14.922895   -4.8586531   -4.3908249    18.536238  0.030114877  0.030085921   0.81023134    20.521885    8642.7464 
   86000    1.1881736     13.71256    14.900733   -4.8512444   -4.3923797     18.53307   0.03073413 -0.089532679   0.79221479    20.527552    8649.9074 
   87000    1.1916066    13.718434     14.91004   -4.8483872   -4.3874781    18.536713  0.030108444   -0.1828027    0.7945037    20.536579    8661.3248 
   88000    1.2222119    13.721566    14.943778    -4.847955   -4.3812209    18.539625  0.029895855  -0.12805936   0.81490983    20.521606    8642.3938 
   89000    1.1994196    13.724401    14.923821   -4.8524383   -4.3919022    18.546023  0.030816652 -0.033504507   0.79971303    20.524884     8646.536 
   90000    1.2130233    13.721204    14.934228   -4.8534352   -4.3875192    18.544089  0.030550052  0.034871241   0.80878327    20.523861     8645.243 
   91000    1.2043408    13.705781    14.910121   -4.8602969   -4.3969593    18.534962  0.031115887 -0.083475531   0.80299424    20.521444    8642.1882 
   92000    1.1868555    13.709446    14.896301   -4.8536086   -4.3889066    18.533648  0.029405908  0.025329566   0.79133594    20.525547    8647.3737 
   93000    1.1953882     13.73388    14.929268   -4.8379114   -4.3786632    18.540419  0.031372237 -0.012109823    0.7970251    20.533609    8657.5671 
   94000    1.2087835    13.739709    14.948493   -4.8523205   -4.3971594    18.559087  0.032942132   0.06990536   0.80595641    20.522013    8642.9078 
   95000    1.2176088    13.760558    14.978167   -4.8219249   -4.3657268    18.549499  0.032983705   0.07130654    0.8118407    20.549449    8677.6178 
   96000     1.203173    13.733107     14.93628   -4.8440193   -4.3860922    18.543701  0.033424714   0.11482657   0.80221563    20.515705    8634.9405 
   97000    1.1797199    13.731542    14.911261    -4.839477    -4.384308    18.539504  0.031514624 -0.097684337   0.78657823    20.533804    8657.8138 
   98000    1.2040519    13.722107    14.926159   -4.8588164   -4.3997693    18.548384  0.032539509 -0.044066106   0.80280163     20.52332    8644.5596 
   99000    1.2017903    13.688828    14.890618   -4.8777487   -4.4116405    18.533347  0.033228984  0.061431247   0.80129372    20.495756    8609.7761 
  100000    1.2041061    13.721115    14.925221   -4.8479024   -4.3859642    18.537691  0.031325835 -0.029587762   0.80283776    20.520915    8641.5209 
  101000    1.2012736    13.743789    14.945063   -4.8283418    -4.368251    18.540051  0.032080099  0.090021931   0.80094918    20.527506    8649.8493 
  102000    1.1941344    13.740666      14.9348   -4.8345479   -4.3719214    18.543159  0.032054479  0.077769983   0.79618913     20.54308    8669.5524 
  103000    1.1804646    13.721938    14.902403     -4.84735   -4.3849564    18.537126  0.032162461 -0.068954669   0.78707477    20.524394    8645.9163 
  104000    1.2000988    13.729023    14.929121   -4.8456025   -4.3848914    18.543211  0.031413765  0.078054658   0.80016587    20.521053    8641.6947 
  105000    1.2188698    13.708563    14.927432    -4.856104   -4.3887366    18.534572  0.030094698 -0.050009092   0.81268147    20.526386    8648.4334 
  106000    1.1698291     13.72656    14.896389   -4.8513974   -4.3896135    18.546189  0.031768229  -0.10921564   0.77998356    20.522258    8643.2168 
  107000    1.1827448     13.72063    14.903375   -4.8538694   -4.3952019    18.542509   0.03199059 -0.057090347   0.78859509    20.513387    8632.0132 
  108000    1.2093807    13.730742    14.940122   -4.8332712   -4.3716976    18.532028  0.031984878  0.030113595    0.8063546    20.534371    8658.5309 
  109000     1.211562    13.731041    14.942603   -4.8384004   -4.3740983    18.536904  0.032537876 -0.0078874659   0.80780896    20.540587    8666.3969 
  110000    1.2178212    13.751176    14.968997   -4.8279395   -4.3649412    18.547961  0.031154579 -0.036570222   0.81198231    20.545517     8672.638 
  111000    1.2027715    13.723629      14.9264   -4.8492051   -4.3880003    18.539996  0.032838189  -0.13428437   0.80194789    20.534254    8658.3824 
  112000    1.1988344    13.727855     14.92669   -4.8543512   -4.3902099    18.551041  0.031165482  0.015184828   0.79932284    20.512906    8631.4063 
  113000    1.2100933    13.731864    14.941957   -4.8422884   -4.3825155    18.544596  0.029556165  0.035924054   0.80682971    20.537133    8662.0251 
  114000    1.2052615    13.742642    14.947903   -4.8353784   -4.3785705    18.545154  0.032866403 -0.025443287   0.80360813    20.541862    8668.0101 
  115000    1.2121097    13.703689    14.915799   -4.8624961   -4.3987311    18.534282  0.031903274  0.090690942   0.80817413    20.505512     8622.076 
  116000    1.1948996    13.701157    14.896057   -4.8758773   -4.4082168    18.544154  0.032879957  0.054042379   0.79669933    20.492622    8605.8264 
  117000    1.1942594    13.720634    14.914893   -4.8497777   -4.3887819    18.538598  0.031813415  -0.14236088   0.79627247    20.529314    8652.1355 
  118000    1.1946903    13.721835    14.916525   -4.8485786   -4.3877748    18.539655  0.030759124 -0.0027717515    0.7965598    20.533685    8657.6629 
  119000    1.2034463      13.7231    14.926546   -4.8512897   -4.3932325    18.544267  0.030122875  -0.13177287   0.80239783     20.51782    8637.6116 
  120000    1.2048585    13.715604    14.920463   -4.8574834   -4.3918694    18.543067  0.030021073  -0.13728509   0.80333942    20.527872    8650.3127 
  121000    1.2019926    13.699988     14.90198   -4.8708829    -4.403546    18.540161  0.030709421  0.052317412   0.80142855    20.503036    8618.9526 
  122000    1.2083792     13.73454    14.942919   -4.8440629   -4.3805601    18.547367  0.031236125  0.075602751   0.80568685    20.518231    8638.1298 
  123000    1.1943324    13.737183    14.931516   -4.8343701   -4.3743256    18.540147  0.031406296 -0.016788804   0.79632114    20.540539    8666.3353 
  124000    1.1809731    13.725561    14.906534   -4.8398394   -4.3777261    18.534173   0.03122667  -0.18917207   0.78741381    20.543568    8670.1701 
  125000     1.206225    13.738713    14.944938    -4.837864   -4.3788789    18.546298  0.030278342 -0.011310317   0.80425056    20.533079    8656.8971 
  126000    1.2042533     13.73986    14.944114   -4.8341269   -4.3739564    18.542473  0.031514319   0.16557401   0.80293592    20.523392      8644.65 
  127000    1.2005728    13.712274    14.912847   -4.8560622    -4.397236    18.537737  0.030599132    0.2337783   0.80048194     20.51817    8638.0528 
  128000    1.1745197    13.743101    14.917621   -4.8382777   -4.3731745    18.548829  0.032549862 -0.050533796   0.78311105    20.533859    8657.8837 
  129000    1.2175665    13.738854     14.95642   -4.8374477   -4.3787141    18.544758  0.031543487   -0.1819226   0.81181247    20.556349    8686.3629 
  130000    1.1947329    13.727371    14.922104   -4.8522822   -4.3885885    18.548695  0.030958399  0.051320061   0.79658816    20.517185    8636.8094 
  131000    1.1990266    13.712587    14.911614   -4.8535349    -4.388924    18.533228  0.032894691 -0.011280564   0.79945098    20.516186    8635.5474 
  132000     1.215601    13.712516    14.928117   -4.8554057   -4.3910934    18.536925  0.030996836 -0.046397545     0.810502    20.530591    8653.7507 
  133000    1.1947379    13.746436    14.941173   -4.8285706   -4.3668284    18.543665   0.03134126  -0.15127925   0.79659152    20.543465    8670.0396 
  134000    1.1990932    13.709826     14.90892   -4.8548647   -4.3873506    18.531252  0.033439249 -0.010999455   0.79949542    20.518686    8638.7051 
  135000    1.1831293    13.701598    14.884727   -4.8678431   -4.4050717    18.536868   0.03257239 -0.083609929   0.78885144    20.509959    8627.6867 
  136000    1.2043197    13.721344    14.925664   -4.8519571   -4.3920806    18.540626  0.032675735 -0.084692901   0.80298015    20.540154    8665.8482 
  137000    1.2024671    13.737251    14.939718   -4.8393623   -4.3777469    18.544995  0.031617829  0.071574919   0.80174495    20.516528    8635.9794 
  138000    1.1928235    13.713393    14.906217   -4.8663379   -4.3989222    18.546405  0.033325858 -0.0029322221   0.79531506    20.499908    8615.0096 
  139000    1.2001601    13.733713    14.933873     -4.83803   -4.3777173    18.539004  0.032738649   0.12288761   0.80020676    20.526498    8648.5754 
  140000    1.2094387    13.732116    14.941555   -4.8459432    -4.375597    18.543935  0.034123908  0.037020567   0.80639327    20.527701    8650.0957 
  141000    1.1865057    13.713045    14.899551   -4.8635516   -4.3966557    18.544082  0.032514195  0.024869503    0.7911027    20.512396    8630.7626 
  142000    1.1975496    13.731756    14.929306    -4.838642   -4.3755571    18.536395  0.034002697   0.22172157   0.79846623    20.517139    8636.7513 
  143000     1.212179    13.723305    14.935484   -4.8607039   -4.3964201    18.549492  0.034516555  0.065797147   0.80822036    20.523605    8644.9196 
  144000    1.1992634    13.693825    14.893088   -4.8866443   -4.4171959    18.546245  0.034223809  0.035076847   0.79960887    20.485104     8596.358 
  145000    1.1994038     13.71906    14.918463    -4.853607   -4.3890895    18.538893  0.033773311  0.043265297   0.79970252    20.523545     8644.844 
  146000     1.203607    13.725173     14.92878   -4.8395885   -4.3695867    18.533346  0.031414802  0.030371567   0.80250498    20.533698    8657.6793 
  147000    1.1931095    13.733201    14.926311   -4.8431777   -4.3795214    18.542892  0.033487399 -0.066317122   0.79550576    20.522782    8643.8792 
  148000    1.1922358     13.70875    14.900986   -4.8701069   -4.4005173    18.547383  0.031474132  0.089775102   0.79492323    20.490126    8602.6818 
  149000    1.1874142    13.704889    14.892303   -4.8685774   -4.3983917    18.541862  0.031604171  0.043636986   0.79170844    20.492581    8605.7755 
  150000    1.1904742    13.727938    14.918412   -4.8422344   -4.3777353    18.538811  0.031361103  0.014123987   0.79374866    20.527134     8649.379 
  151000    1.2050085    13.743282    14.948291   -4.8366263    -4.370982    18.544912  0.034995955  -0.06676543   0.80343941    20.551755    8680.5395 
  152000    1.1905024    13.717359    14.907862   -4.8486503   -4.3844205    18.535096  0.030914082  -0.13749308   0.79376749    20.528683    8651.3377 
  153000     1.188794    13.734845    14.923639    -4.842717    -4.370835    18.547296  0.030266272  -0.07095738   0.79262844    20.520624     8641.153 
  154000    1.2226548     13.71777    14.940424   -4.8509147   -4.3836363    18.537687  0.030997621 -0.095952824    0.8152051    20.540822    8666.6933 
  155000    1.1838222    13.717613    14.901436   -4.8435698   -4.3775924    18.532386  0.028797155  0.069973562   0.78931344    20.517799     8637.584 
  156000    1.2100252    13.712823    14.922848   -4.8546461   -4.3876549    18.536843  0.030625907   0.16924119   0.80678432     20.51468    8633.6461 
  157000    1.2092715    13.728679    14.937951   -4.8486183   -4.3808232    18.547496  0.029801705 -0.076214045   0.80628177    20.532663    8656.3711 
  158000    1.2029104    13.720264    14.923175   -4.8428206   -4.3786653    18.532842  0.030242759  -0.18431305   0.80204052    20.549161    8677.2529 
  159000    1.2111853    13.716912    14.928097   -4.8544037    -4.390923    18.540621   0.03069427  0.045624284   0.80755782    20.519597    8639.8553 
  160000    1.2001261    13.691934    14.892061   -4.8837168   -4.4130584    18.544906   0.03074532  -0.13776032    0.8001841    20.486456    8598.0611 
  161000    1.1898128    13.721195    14.911008   -4.8431816   -4.3795368    18.535295   0.02908237  -0.17789922   0.79330768    20.537024    8661.8869 
  162000    1.1828821    13.744372    14.927254    -4.839938   -4.3722783    18.552497   0.03181288  0.075467395   0.78868666    20.528243    8650.7816 
  163000    1.2103598    13.736248    14.946607   -4.8413537   -4.3727855    18.546169  0.031431876  -0.20858215   0.80700744    20.532007    8655.5405 
  164000    1.1963216    13.731655    14.927977   -4.8356069   -4.3615146    18.536106  0.031155948  -0.25920148   0.79764746    20.547509    8675.1607 
  165000    1.1773274    13.732284    14.909612   -4.8329782   -4.3698986    18.533137  0.032125009 -0.014323473   0.78498304    20.530956    8654.2112 
  166000     1.202054    13.725072    14.927126   -4.8421208   -4.3745279    18.536543  0.030650392   0.10898527   0.80146953    20.524819     8646.454 
  167000    1.2119474    13.734001    14.945948   -4.8448535   -4.3778125    18.547645  0.031209923  -0.10169342   0.80806597    20.537156    8662.0538 
  168000    1.2154066    13.764914    14.980321   -4.8201315   -4.3546946    18.554316  0.030729878  -0.25038585   0.81037238    20.564119    8696.2163 
  169000    1.1968351    13.727594    14.924429   -4.8484461   -4.3806476    18.542996  0.033044205  0.043225304   0.79798981    20.524563    8646.1301 
  170000    1.2086476    13.727335    14.935982   -4.8454928    -4.372267    18.539962  0.032865917 -0.0043590339   0.80586581    20.524651     8646.241 
  171000    1.2034665    13.716505    14.919972   -4.8608843   -4.3932914    18.545371  0.032019075  -0.13653903    0.8024113    20.531056    8654.3382 
  172000    1.1892126    13.708361    14.897573   -4.8630924   -4.3950002    18.540974  0.030478599  -0.22515886   0.79290752    20.524855    8646.4995 
  173000    1.1916644    13.732332    14.923996   -4.8430875   -4.3754777    18.544837  0.030581756 -0.092486883   0.79454224    20.527844    8650.2776 
  174000    1.2102616    13.718606    14.928868   -4.8520311   -4.3915235    18.538691  0.031945981 -0.099649758   0.80694193    20.520511    8641.0107 
  175000    1.2148578    13.721549    14.936407    -4.862414   -4.3990882    18.551955   0.03200831 -0.035425913   0.81000647     20.52625    8648.2619 
  176000    1.1899787    13.745486    14.935464   -4.8289531   -4.3633309    18.543571   0.03086813  -0.18770505   0.79341828    20.552839    8681.9132 
  177000    1.1972088    13.723354    14.920563   -4.8410441    -4.377164    18.532417  0.031981313 -0.057913976   0.79823898    20.531895    8655.3988 
  178000    1.2019553    13.731504    14.933459   -4.8553881   -4.3897684    18.553867  0.033025232 -0.099567565   0.80140373    20.508704    8626.1029 
  179000    1.1896325    13.704967    14.894599   -4.8591339   -4.3918707    18.531573  0.032528236  0.050826016   0.79318745    20.516925     8636.481 
  180000    1.1851924    13.694906    14.880098   -4.8719965   -4.4027204    18.535507  0.031395689  0.035313727   0.79022705    20.490477    8603.1243 
  181000    1.2071369    13.716644    14.923781   -4.8534533   -4.3888317    18.540195  0.029902985  -0.18808584   0.80485855    20.530573    8653.7276 
  182000    1.2021269    13.742674    14.944801    -4.845981   -4.3815165    18.557937   0.03071718  0.052384157   0.80151815    20.525521    8647.3413 
  183000    1.2081482    13.703549    14.911697   -4.8526776   -4.3825008    18.526296  0.029930367 0.00095557052   0.80553284    20.534788    8659.0581 
  184000    1.1873123    13.733667    14.920979   -4.8442412   -4.3802703    18.548642  0.029265755 -0.064374668   0.79164047    20.539299    8664.7665 
  185000    1.2165785    13.739294    14.955873   -4.8412569   -4.3712017    18.552299  0.028252581 -0.025681946   0.81115372    20.538189    8663.3609 
  186000    1.2073478    13.721235    14.928582    -4.849463   -4.3832497    18.541665  0.029032992 -0.0063188663   0.80499913    20.522745    8643.8326 
  187000    1.1987441    13.719586     14.91833   -4.8463581   -4.3816432    18.536975  0.028968686  -0.21442359   0.79926265    20.539845    8665.4579 
  188000    1.2048157    13.732977    14.937793    -4.839966   -4.3712391    18.545236  0.027707288 -0.091592204   0.80331086    20.538435    8663.6727 
  189000    1.2005665    13.705626    14.906193   -4.8634832   -4.3902634    18.540603  0.028506091  0.070951841   0.80047772    20.513901    8632.6631 
  190000    1.2139426    13.691861    14.905804   -4.8766636   -4.4102138    18.538542   0.02998263  0.041712871   0.80939625    20.515402    8634.5581 
  191000    1.2049134     13.73113    14.936044   -4.8294842    -4.366687    18.532179  0.028435683 -0.071844001   0.80337601     20.55864    8689.2674 
  192000    1.2093624     13.74674    14.956103   -4.8274447    -4.363915    18.545836  0.028348634  0.055807658    0.8063424    20.550262    8678.6482 
  193000    1.2169693    13.733754    14.950723   -4.8345718   -4.3667031    18.540287  0.028038324   0.16325686   0.81141431    20.528574    8651.1993 
  194000    1.1863528    13.725684    14.912037   -4.8454068   -4.3749218    18.543342  0.027748825 0.0021016548   0.79100077    20.519315    8639.4997 
  195000    1.1899148    13.736411    14.926326   -4.8337976   -4.3670611    18.543246  0.026962788   0.15892025   0.79337567    20.533097      8656.92 
  196000    1.2063358    13.739277    14.945613    -4.835415   -4.3671313    18.546024  0.028668547  -0.20659048    0.8043244    20.537167    8662.0679 
  197000    1.1944362    13.720887    14.915323   -4.8426769   -4.3732098    18.533615  0.029948976 -0.051614418   0.79639034    20.528665    8651.3153 
  198000    1.2069316    13.724634    14.931566   -4.8387312   -4.3714444    18.532403  0.030962567  0.033310292   0.80472167    20.530981    8654.2438 
  199000     1.198149    13.756649    14.954798   -4.8252802   -4.3611428    18.550791   0.03113867  -0.17218328   0.79886583    20.543607      8670.22 
