#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
   91000    1.2016291    13.658755    14.860384   -4.9076595   -4.5395598    18.543236  0.023178433  0.056331488   0.80118623    20.480509    8590.5753 
   92000    1.1887862    13.644919    14.833705   -4.9198866   -4.5524774    18.542989  0.021816505 2.1145023e-05   0.79262321    20.457517    8561.6753 
   93000    1.1978843    13.632219    14.830103   -4.9265261   -4.5590018      18.5364  0.022345298 -0.066059184   0.79868938    20.465317    8571.4717 
   94000    1.2116655    13.650366    14.862031   -4.8994019   -4.5332222    18.530266  0.019501417 -0.081561653   0.80787796    20.478936    8588.5952 
   95000    1.1846318    13.670209    14.854841   -4.8940399   -4.5260252    18.542551  0.021698318   0.16478064   0.78985328    20.483303    8594.0914 
   96000    1.1972158    13.648571    14.845786   -4.9089132   -4.5415085       18.538  0.019484267 -0.050433899   0.79824363    20.491147    8603.9686 
   97000    1.1996938    13.669696     14.86939   -4.8958669   -4.5240637    18.543074  0.022489192  -0.43002343   0.79989583     20.50925     8626.792 
   98000    1.1835149    13.656415    14.839929   -4.9036728   -4.5333417    18.539312  0.020775814  -0.01914983   0.78910855    20.489002    8601.2665 
   99000    1.1890997    13.662028    14.851128    -4.894591   -4.5252697     18.53695  0.019669566   0.11288482   0.79283227    20.485575    8596.9518 
  100000    1.2125313    13.667567    14.880098   -4.8977899   -4.5296622    18.546371  0.018986293  -0.07593153   0.80845526    20.504387    8620.6572 
  101000    1.1931838    13.671583    14.864767   -4.8952583   -4.5252213    18.547236  0.019605629  0.080366836    0.7955553    20.500992    8616.3757 
  102000    1.1881606    13.647893    14.836054   -4.9103457   -4.5370224    18.540666   0.01757273  0.035065045   0.79220607     20.47999    8589.9225 
  103000     1.199914    13.658948    14.858862   -4.9015887    -4.531929    18.540601  0.019936101  -0.20430078   0.80004266    20.491591    8604.5283 
  104000    1.1865942    13.678832    14.865427   -4.8771392    -4.506879     18.53724  0.018731516  0.060078226   0.79116173    20.501741    8617.3206 
  105000    1.2153942    13.653464    14.868858   -4.9038757   -4.5320491    18.539154  0.018185338  0.027935337   0.81036408    20.485774     8597.202 
  106000    1.1864827    13.671809    14.858292   -4.8883441   -4.5218127    18.539225  0.020927919 -0.034386633   0.79108737    20.494042    8607.6157 
  107000    1.1955502     13.69072     14.88627   -4.8755619   -4.5086648    18.544211  0.022071084 -0.0051073281   0.79713308    20.505632    8622.2277 
  108000    1.1958624    13.666694    14.862556   -4.8938411    -4.530201    18.542328  0.018207341  0.022502946   0.79734124    20.494324    8607.9711 
  109000    1.1828301    13.654757    14.837587   -4.9060056   -4.5359666    18.537715   0.02304719   0.04840527   0.78865197    20.485145    8596.4105 
  110000    1.1989991    13.677819    14.876819   -4.8847802   -4.5203241    18.541596  0.021003906   0.19408502   0.79943264    20.497533     8612.015 
  111000     1.208804    13.646628    14.855432   -4.9153433   -4.5468085    18.539517  0.022454275  -0.24256703   0.80597006    20.484637    8595.7708 
  112000    1.1866403    13.661473    14.848113   -4.9068737   -4.5382994    18.547651  0.020695748 0.0020159289   0.79119245     20.47915    8588.8648 
  113000    1.2096478    13.673538    14.883186   -4.8834419    -4.513748    18.536503  0.020477255  -0.21805533   0.80653269    20.511414    8629.5231 
  114000    1.1865191    13.680431     14.86695   -4.8802065   -4.5161855    18.538499  0.022139234  -0.10986357   0.79111159    20.531459    8654.8484 
  115000    1.1795553    13.652295    14.831851   -4.9074843   -4.5404217    18.539339  0.020441024 0.0086500463   0.78646851    20.482848    8593.5191 
  116000    1.2046029    13.645429    14.850032   -4.9191501   -4.5528454    18.543936  0.020643243 -0.088178729   0.80316898    20.464254    8570.1373 
  117000    1.2147169    13.655317    14.870034     -4.90275   -4.5379918    18.537617  0.020449998  -0.17180897    0.8099125    20.485978    8597.4591 
  118000    1.1881086    13.673194    14.861302   -4.8851241   -4.5207289    18.538577  0.019740967   -0.1901958   0.79217143    20.506859    8623.7757 
  119000    1.1813486    13.657198    14.838546   -4.9045533   -4.5379349    18.542442  0.019309511        0.158   0.78766418    20.485201    8596.4807 
  120000    1.2034661    13.636135    14.839602   -4.9257199   -4.5595161    18.542476  0.019379447  0.056531901   0.80241103    20.458235    8562.5768 
  121000    1.2080711    13.648969     14.85704   -4.9188536   -4.5513388    18.545049  0.022773806  0.021790025   0.80548145    20.469574    8576.8227 
  122000    1.2155188    13.638724    14.854243   -4.9130979   -4.5422841    18.530855  0.020966312  -0.17559257   0.81044714      20.4914    8604.2873 
  123000    1.1946811    13.665232    14.859913   -4.9034626   -4.5382309    18.549003  0.019691479  0.096987372   0.79655366    20.490134    8602.6918 
  124000    1.1854866    13.662016    14.847503   -4.8916931    -4.523917    18.533968  0.019740714  0.080566378   0.79042319    20.488397    8600.5054 
  125000    1.2115973    13.650354    14.861951   -4.9035164    -4.534386    18.532222  0.021648425   0.03150476   0.80783249    20.490822    8603.5596 
  126000    1.1990613    13.689632    14.888693   -4.8719152   -4.5065768    18.540275  0.021271719 -0.041683688   0.79947412    20.512926    8631.4316 
  127000    1.1987196     13.67686     14.87558    -4.890369   -4.5230844    18.548123  0.019106052  0.097592465   0.79924631    20.487947    8599.9377 
  128000     1.206165    13.649064    14.855229   -4.9015796   -4.5328553    18.530665  0.019978619 -0.056770491    0.8042105    20.494506    8608.2007 
  129000     1.206587    13.669904    14.876491   -4.8882192   -4.5203061    18.539734  0.018389493  -0.27475397    0.8044919    20.530979    8654.2413 
  130000    1.2127906      13.6813     14.89409   -4.8748896   -4.5105126    18.537781  0.018408122 -0.093083745   0.80862813    20.522145    8643.0743 
  131000    1.1928447    13.652945     14.84579   -4.9120218   -4.5408777    18.544886  0.020080907   0.12264467   0.79532922    20.458141     8562.459 
  132000    1.1957907    13.662294    14.858085   -4.8998595   -4.5310827    18.542221  0.019933002  0.044090988   0.79729344    20.474588    8583.1267 
  133000    1.1972575    13.673662    14.870919   -4.8868965   -4.5178758     18.53829  0.022268209 -0.097155067   0.79827143    20.511042    8629.0532 
  134000    1.2206201    13.680239    14.900859   -4.8762355   -4.5114672    18.536556   0.01991823 -0.0023363252   0.81384843    20.505337    8621.8548 
  135000     1.201791    13.660542    14.862333   -4.9058817   -4.5373501    18.545551  0.020872751 -0.086066066   0.80129416    20.489032    8601.3039 
  136000    1.1963148    13.658205     14.85452   -4.8947677   -4.5275686    18.532409  0.020564522 -0.048623721   0.79764289    20.491319     8604.185 
  137000    1.2229771    13.673361    14.896338   -4.8862812   -4.5155273    18.542771  0.016870715  -0.31579263   0.81542002    20.521789    8642.6242 
  138000    1.1979027    13.671905    14.869808   -4.8865146   -4.5207222    18.539299  0.019121135 0.0046074243   0.79870162    20.499545    8614.5516 
  139000    1.2011264    13.657809    14.858935   -4.9052237   -4.5410432    18.542178  0.020854408   0.22811373   0.80085102     20.47326    8581.4564 
  140000    1.2061836    13.651949    14.858133   -4.9052257   -4.5388396    18.538746  0.018428555   0.13132892    0.8042229    20.467019    8573.6109 
  141000    1.2007152     13.69875    14.899465   -4.8608892   -4.4932144    18.539365  0.020274204 -0.025605638   0.80057684    20.513382    8632.0069 
  142000    1.1778907    13.693861    14.871752   -4.8687104   -4.5046986    18.541686  0.020885219   0.14025282   0.78535861    20.508071    8625.3042 
  143000    1.1977773    13.665199    14.862976   -4.8922925   -4.5250684    18.537217  0.020274384  0.087151516   0.79861805     20.48674    8598.4182 
  144000    1.2098207    13.654973    14.864794   -4.9010491   -4.5321327    18.535402  0.020619374   0.07396965     0.806648    20.479145    8588.8582 
  145000      1.20541    13.689337    14.894747   -4.8814408   -4.5143058    18.551223  0.019554388  0.061370156   0.80370713    20.509662    8627.3118 
  146000     1.202017    13.653264    14.855281   -4.9064193   -4.5370113    18.540499  0.019184487  -0.10201479   0.80144488      20.5033    8619.2861 
  147000    1.1987697    13.657184    14.855954   -4.9072531   -4.5366799    18.544501   0.01993551  -0.15594444   0.79927973    20.493286    8606.6628 
  148000    1.1968872    13.672402    14.869289   -4.8923091   -4.5264298    18.543074  0.021637206  0.012252679   0.79802458    20.494268    8607.8999 
  149000    1.2053574     13.68671    14.892067   -4.8719766    -4.505807    18.535566  0.023120661   0.23171824   0.80367209    20.501069    8616.4734 
  150000    1.2038115    13.650239    14.854051   -4.9133822   -4.5491662    18.541968  0.021653715  0.030425059    0.8026413    20.472042    8579.9248 
  151000    1.1907192    13.651711     14.84243   -4.9074762   -4.5382053    18.536671  0.022516611  0.043246736   0.79391207    20.486567    8598.2005 
  152000    1.2081621    13.670621    14.878784   -4.8916909   -4.5265842    18.542843   0.01946978 -0.026203648   0.80554211    20.493552    8606.9983 
  153000    1.1960179    13.665309    14.861327   -4.8976936   -4.5267658    18.540961  0.022042039  0.054786229   0.79744493    20.492991     8606.292 
  154000    1.1952048    13.635047    14.830251    -4.913905   -4.5449905    18.527436  0.021515835 -0.0080542229   0.79690283    20.476605    8585.6638 
  155000    1.2097842    13.663095    14.872879   -4.9056517   -4.5380339    18.550558  0.018187904 -0.076635409   0.80662361    20.503947    8620.1017 
  156000    1.1871846    13.663533    14.850717   -4.8967667   -4.5310416    18.538834  0.021465378  -0.20686395   0.79155537    20.502808    8618.6661 
  157000    1.1814083    13.630436    14.811844   -4.9245622    -4.559563    18.537395  0.017602865 -0.083619778   0.78770402     20.47455    8583.0793 
  158000    1.1987274    13.638974    14.837701    -4.926674   -4.5562567    18.545869  0.019778517   0.12708712   0.79925152    20.458916    8563.4324 
  159000    1.2047529    13.671715    14.876468   -4.8921794   -4.5265967    18.543139  0.020755848   0.21900539     0.803269    20.491526    8604.4461 
  160000    1.1933111    13.684785    14.878096    -4.886335   -4.5237513    18.550881  0.020239089  0.035800187   0.79564017    20.495054    8608.8904 
  161000    1.1911174    13.648236    14.839353   -4.9163309   -4.5424896    18.544086  0.020480567  0.003358751   0.79417755    20.472968    8581.0888 
  162000    1.2023433    13.649194    14.851537   -4.9028052   -4.5394673    18.532351  0.019648394  -0.05375044   0.80166243    20.486213    8597.7547 
  163000    1.1930769    13.689163     14.88224   -4.8773392   -4.5110493    18.545405  0.021096517  0.091152506   0.79548401    20.506859    8623.7756 
  164000    1.2084458    13.655841    14.864287   -4.9036091   -4.5381003     18.53946  0.019990076  0.078955971   0.80573122    20.485941    8597.4121 
  165000    1.1958916    13.654426    14.850318   -4.9048747   -4.5415351    18.537842  0.021458422  0.011782802   0.79736071    20.485567     8596.941 
  166000    1.2048136     13.65347    14.858284   -4.9013894   -4.5296398    18.535667  0.019192133  0.081482117    0.8033095     20.48411    8595.1071 
  167000    1.2238157    13.661166    14.884982   -4.9085695   -4.5371187    18.550203  0.019532498  0.031704367   0.81597914    20.482701    8593.3338 
  168000    1.1940453    13.660517    14.854562   -4.8900873   -4.5238246    18.529768  0.020836619  -0.18297527   0.79612969    20.495394    8609.3197 
  169000    1.2001197    13.655578    14.855698   -4.8992457   -4.5335899    18.534804  0.020020236  0.044760495   0.80017982    20.487966    8599.9625 
  170000    1.1954002    13.697269    14.892669   -4.8713487   -4.5075776    18.545512  0.023106352  0.057783677    0.7970331      20.5092    8626.7295 
  171000    1.2055873    13.667213    14.872801   -4.8901556   -4.5231256    18.533819  0.023549753  0.063633231   0.80382535    20.488521    8600.6611 
  172000    1.1857538    13.636137    14.821891   -4.9174815   -4.5502149    18.532957  0.020661953   0.18170673   0.79060138    20.455021    8558.5426 
  173000    1.1903024    13.645591    14.835894   -4.9075542   -4.5395207    18.533328  0.019817069  0.085653839   0.79363415    20.481943    8592.3794 
  174000    1.2116223    13.663505    14.875127   -4.8981449   -4.5341075    18.540939  0.020711041  -0.12479744   0.80784919    20.500522    8615.7837 
  175000     1.198424    13.682176      14.8806   -4.8782922   -4.5095204    18.538011  0.022457197 -0.085657272   0.79904923    20.506422    8623.2242 
  176000     1.188134    13.652438    14.840572   -4.8978721   -4.5275487    18.531501  0.018809174  0.026545397   0.79218837    20.493332    8606.7208 
  177000    1.2011195     13.66358      14.8647   -4.8954191   -4.5306924    18.539057   0.01994191   0.19295339   0.80084643    20.475112    8583.7856 
  178000    1.2291806    13.671704    14.900885   -4.8960059   -4.5303988    18.546516  0.021194119   0.12131046   0.81955615     20.47792    8587.3173 
  179000    1.2052227    13.679095    14.884318   -4.8829525   -4.5166992     18.54194  0.020107265 -0.060068967   0.80358223    20.510076    8627.8348 
  180000    1.2034616    13.651977    14.855438   -4.9014091   -4.5333782    18.533799  0.019586703  0.019546753   0.80240802    20.482648    8593.2666 
  181000    1.2067837    13.638875    14.845659   -4.9144067   -4.5438555    18.531742  0.021540139 -0.082116038   0.80462302    20.481135    8591.3623 
  182000    1.2063097    13.678775    14.885085   -4.8868478   -4.5182654    18.544077  0.021545757  -0.19705968   0.80430703    20.511474    8629.5987 
  183000    1.2208979       13.664    14.884898   -4.8929093   -4.5260531    18.535574  0.021335348 -0.078217936   0.81403372    20.502956    8618.8523 
  184000    1.2061809    13.663979     14.87016   -4.8937505   -4.5265348    18.536456  0.021273586   0.11256257    0.8042211    20.482942    8593.6369 
  185000    1.1954532    13.664037     14.85949   -4.9020732   -4.5340743    18.544077  0.022033075  -0.03093831   0.79706841    20.481561    8591.8991 
  186000    1.2009959    13.694929    14.895925   -4.8546406   -4.4910167    18.530062    0.0195083 -0.083169941   0.80076402    20.529002    8651.7407 
  187000    1.2095995    13.655717    14.865317   -4.8952386   -4.5313627    18.530404  0.020551541 -0.073015018   0.80650046    20.512275    8630.6097 
  188000     1.200557    13.662693     14.86325   -4.8939557   -4.5334494    18.535231  0.021417791 -0.051211439   0.80047139    20.499002    8613.8669 
  189000    1.2145287    13.684018    14.898547    -4.877916   -4.5121178    18.540772  0.021161444  0.083581264     0.809787    20.501632    8617.1823 
  190000    1.2037377    13.668513     14.87225   -4.8955077    -4.530716    18.541284  0.022736658 -0.092932231   0.80259212    20.493666    8607.1416 
  191000    1.1926702    13.660891    14.853562   -4.9013182   -4.5333639    18.541285  0.020924293   0.12559682   0.79521287    20.478289    8587.7812 
  192000    1.1925192    13.662568    14.855087   -4.9076042   -4.5405611    18.547825  0.022347047  0.087362218   0.79511221    20.466919     8573.486 
  193000    1.2093166    13.672985    14.882301   -4.8868632   -4.5158978    18.538683  0.021164521 -0.049435763   0.80631187    20.520945    8641.5585 
  194000    1.2057526    13.688852    14.894605   -4.8698647   -4.5051976     18.54008  0.018637065  -0.23906063   0.80393557      20.5264    8648.4523 
  195000    1.1923087    13.655642     14.84795   -4.8955064    -4.529196     18.52787   0.02327808  0.027498168   0.79497181    20.482917    8593.6057 
  196000    1.2082443    13.664324    14.872568   -4.8956116   -4.5293488    18.536001  0.023934755  0.043237742   0.80559688    20.477439    8586.7126 
  197000    1.1823692     13.68481     14.86718   -4.8793092   -4.5164412    18.543151  0.020968696 -0.044934154    0.7883447    20.519911    8640.2521 
  198000    1.2113112    13.686176    14.897487   -4.8888755   -4.5217515    18.555574  0.019477743  0.016328012   0.80764173     20.51434    8633.2169 
  199000    1.1953043    13.667554    14.862858   -4.8999208    -4.532486     18.54665  0.020825324  0.050722468   0.79696918    20.487093    8598.8622 
  200000    1.2012475    13.638699    14.839946   -4.9140052   -4.5472863    18.530412  0.022291888    -0.170212   0.80093179    20.473807    8582.1442 
