#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
   20000   0.89849885    13.139229    14.037727   -5.3426238   -4.8271286    18.453885  0.027967723  0.025341952   0.59907412    20.113038     8136.414 
   21000   0.91158686     13.13298    14.044567   -5.3422437   -4.8251223    18.448326  0.026898076 -0.047684169   0.60780055    20.108978    8131.4876 
   22000   0.90572239     13.14579    14.051512   -5.3332447   -4.8203907     18.45406  0.024974989 -0.034645932   0.60389041    20.122093    8147.4082 
   23000    0.9054214    13.147623    14.053044   -5.3255109   -4.8093476    18.449138  0.023996023  0.088583712   0.60368973    20.115433     8139.321 
   24000   0.90008937      13.1337    14.033789   -5.3399997   -4.8243477    18.447623   0.02607653  0.026003967    0.6001346    20.103854    8125.2731 
   25000   0.88987349    13.143629    14.033502   -5.3350629    -4.817872    18.452448  0.026243115   0.12259937   0.59332316     20.10709    8129.1972 
   26000   0.91778855    13.146701     14.06449   -5.3318509   -4.8150012    18.453084  0.025467888  0.082656195   0.61193552    20.117946    8142.3715 
   27000   0.90939779    13.147976    14.057374   -5.3365017   -4.8213745    18.459207  0.025270805   0.27700459   0.60634099    20.109282    8131.8567 
   28000   0.90555002    13.129483    14.035033   -5.3444925    -4.827777    18.449089   0.02488725  0.097956861   0.60377548     20.10247    8123.5955 
   29000   0.90542801    13.141538    14.046966   -5.3310493   -4.8174279    18.446799    0.0257884  0.069401846   0.60369414    20.115196    8139.0324 
   30000    0.9021086    13.151356    14.053465   -5.3278441   -4.8121998    18.450572   0.02862822 -0.063856055   0.60148092    20.125073    8151.0286 
   31000   0.89699693    13.139235    14.036232   -5.3362863   -4.8231623    18.448496  0.027025283   0.13880307   0.59807271    20.116827    8141.0134 
   32000   0.88622779    13.152599    14.038827   -5.3320484   -4.8129565    18.457495   0.02715234    0.1101626   0.59089239    20.114954    8138.7393 
   33000    0.9093745    13.142864    14.052239   -5.3396906   -4.8293644    18.457879  0.024675756 -0.076226546   0.60632546    20.121076    8146.1731 
   34000   0.89453149    13.145717    14.040248    -5.327787   -4.8149649    18.448544  0.024960109 -0.019020724   0.59642888    20.125956     8152.101 
   35000    0.8900823    13.146542    14.036625   -5.3293233   -4.8136982    18.449122  0.026743887 -0.047038362   0.59346238    20.125895    8152.0273 
   36000   0.90296843    13.152522    14.055491   -5.3183642   -4.8033579    18.447642   0.02324499  -0.10699987   0.60205421    20.139829    8168.9707 
   37000   0.90854082    13.156028    14.064568   -5.3178519   -4.8046779    18.447894  0.025985182  0.057666353    0.6057696    20.126724    8153.0347 
   38000   0.89724015    13.145883    14.043123   -5.3274815   -4.8172861     18.44679  0.026574575  0.071623536   0.59823488    20.116603    8140.7414 
   39000   0.89525684    13.136604    14.031861   -5.3401601   -4.8280276    18.451773  0.024990998 -0.057468201   0.59691251    20.115282    8139.1368 
   40000   0.90779518    13.138864    14.046659   -5.3303209   -4.8161004    18.443521  0.025663867  0.009288212   0.60527244    20.124281    8150.0654 
   41000   0.91675534    13.147618    14.064373   -5.3275316   -4.8150694    18.449626  0.025522922 -0.098020205   0.61124663    20.128621    8155.3405 
   42000    0.9046363    13.142467    14.047103   -5.3359278   -4.8224478    18.454715  0.023679456 -0.033217907   0.60316626    20.122272    8147.6252 
   43000    0.8974966    13.142681    14.040178   -5.3331063   -4.8204422    18.450349  0.025439043  0.065434718   0.59840587    20.113254    8136.6755 
   44000   0.89044919    13.126759    14.017208   -5.3435675   -4.8303552    18.445526  0.024800289 -0.039210533   0.59370701    20.109746    8132.4197 
   45000   0.89645463    13.132747    14.029201    -5.341635   -4.8252084    18.445958   0.02842354 -0.044876544   0.59771114    20.117367     8141.669 
   46000   0.90090264    13.146079    14.046982   -5.3278145   -4.8135628     18.44833  0.025563438  -0.10513594   0.60067684    20.123753    8149.4238 
   47000   0.90760411     13.14407    14.051674    -5.327835   -4.8160588    18.448753  0.023151947  -0.10676638   0.60514505    20.129359    8156.2371 
   48000   0.89019102    13.136478    14.026669   -5.3397633   -4.8230614    18.450693  0.025548835 -0.067483444   0.59353487    20.123802    8149.4834 
   49000   0.89821237    13.121199    14.019412   -5.3443638   -4.8266523    18.440215  0.025348021   0.10215066   0.59888311    20.114327     8137.978 
   50000   0.90555338    13.141713    14.047266   -5.3321457    -4.817804    18.448696  0.025162287  0.062037128   0.60377773    20.118714    8143.3036 
   51000    0.8979226    13.148538    14.046461   -5.3279946   -4.8155253    18.451239  0.025293549  -0.13097573    0.5986899    20.122566    8147.9819 
   52000   0.89261555    13.132316    14.024932   -5.3523452   -4.8333078    18.459522  0.025139856  0.061101036   0.59515143    20.110085    8132.8309 
   53000   0.90604688     13.14907    14.055117   -5.3336193   -4.8145867    18.455289  0.027399831  0.088280008   0.60410677    20.115033    8138.8349 
   54000   0.89292996    13.160608    14.053538   -5.3219278   -4.8085557    18.456405  0.026130913  0.020654514   0.59536106    20.132461    8160.0087 
   55000   0.90361878    13.149475    14.053094   -5.3234901   -4.8112133     18.44696  0.026005353  -0.14232056   0.60248783    20.142878    8172.6808 
   56000   0.89083325    13.144876    14.035709   -5.3328988   -4.8182233    18.452297  0.025477183  -0.13293958   0.59396308     20.13622    8164.5803 
   57000   0.90276765    13.146656    14.049423   -5.3342722   -4.8193205     18.45666    0.0242677  -0.17388348   0.60192034    20.135481    8163.6811 
   58000   0.90889259    13.155376    14.064269   -5.3174746   -4.8041333    18.445952  0.026899144  -0.11535891   0.60600414    20.140489    8169.7733 
   59000     0.894069    13.157436    14.051505   -5.3176149   -4.8057202    18.450142  0.024909222  -0.10277582   0.59612052    20.136345    8164.7315 
   60000   0.89454182    13.149467    14.044009    -5.324498   -4.8109664    18.448484   0.02548086 -0.093476828   0.59643577    20.137643    8166.3113 
   61000   0.89329372    13.152168    14.045461   -5.3251283   -4.8183039     18.45035  0.026945899 -0.090585033    0.5956036    20.134292     8162.235 
   62000    0.9128489     13.15782    14.070669   -5.3093686   -4.8027521    18.441936  0.025252387  -0.03719827   0.60864201    20.142424    8172.1292 
   63000   0.89208685     13.15333    14.045417   -5.3246028   -4.8120587    18.451794  0.026138622 -0.021085913   0.59479892    20.131847    8159.2615 
   64000   0.89339702    13.145076    14.038473   -5.3328831   -4.8195975    18.454334  0.023625789 -0.0058855028   0.59567248    20.126584    8152.8646 
   65000   0.91513348    13.149096     14.06423   -5.3311765   -4.8153157    18.454348  0.025925185 -0.090972533   0.61016526    20.125344    8151.3577 
   66000   0.90851783    13.148689    14.057207   -5.3323598   -4.8166198    18.455595  0.025453896   0.15336687   0.60575427    20.104871    8126.5064 
   67000   0.89536849    13.143682    14.039051   -5.3364869    -4.822427    18.455418  0.024751492  0.061816076   0.59698695    20.113091    8136.4784 
   68000   0.89373399    13.142822    14.036556   -5.3356769   -4.8211785    18.452525   0.02597435 -0.043834822   0.59589715    20.120898    8145.9569 
   69000    0.8942161    13.143652    14.037868   -5.3241309   -4.8050358    18.444688  0.023095013  -0.09356732   0.59621859    20.128434    8155.1129 
   70000    0.9006266    13.162607    14.063234   -5.3249742   -4.8077913    18.462412  0.025169305   0.18381454   0.60049279    20.128195    8154.8224 
   71000   0.89352124    13.147838    14.041359   -5.3324915   -4.8170713    18.454288  0.026041366 -0.021160343    0.5957553    20.124435    8150.2527 
   72000   0.90193085    13.149671    14.051602   -5.3204855   -4.8033275    18.444569  0.025587584 -0.011022799    0.6013624    20.123525    8149.1468 
   73000   0.91290459    13.176534    14.089439   -5.3019279   -4.7893824     18.45378  0.024681701 -0.071812189   0.60867915    20.145973     8176.449 
   74000   0.89874503    13.167654    14.066399   -5.3073831   -4.7937432    18.449017  0.026020514  0.012975598   0.59923826    20.137267    8165.8532 
   75000   0.89913033    13.136662    14.035792   -5.3260673   -4.8151479     18.43861  0.024118938 -0.011611662   0.59949516    20.126716    8153.0242 
   76000   0.89268751    13.155407    14.048095   -5.3220328   -4.8077289    18.452029  0.025410559 -0.063757634    0.5951994    20.126097    8152.2727 
   77000   0.91741765     13.14463    14.062047   -5.3349667   -4.8204212    18.455087  0.024509011  -0.02666442   0.61168822    20.133407    8161.1592 
   78000   0.89796289    13.143334    14.041297   -5.3263963   -4.8119412     18.44553  0.024200103  0.070357963   0.59871677    20.127037    8153.4145 
   79000   0.88850454    13.156853    14.045358   -5.3207305   -4.8059851    18.453938  0.023645523   0.04072728   0.59241041    20.135691    8163.9364 
   80000   0.89540527    13.163407    14.058813   -5.3124434   -4.7966277    18.452382  0.023468534  -0.21244316   0.59701147    20.141738    8171.2939 
   81000   0.89708366    13.133334    14.030418   -5.3371054    -4.818119    18.446721  0.023718761  -0.12177743   0.59813054    20.130372    8157.4678 
   82000   0.88307164    13.137009     14.02008   -5.3348423   -4.8184359    18.449293  0.022557912  -0.16567575   0.58878802    20.128203    8154.8322 
   83000    0.8969825    13.148376    14.045359   -5.3268432   -4.8087188    18.452161  0.023058572 -0.052125458   0.59806309    20.134063    8161.9568 
   84000   0.89632531    13.141027    14.037352   -5.3301194   -4.8108998    18.447424  0.023722771  -0.15922347   0.59762491    20.128034    8154.6268 
   85000   0.88062315    13.130598    14.011221   -5.3455066   -4.8292627    18.452028   0.02407648 -0.079639659   0.58715549    20.119976     8144.836 
   86000   0.88608275    13.122165    14.008248   -5.3488624   -4.8289585    18.447171   0.02385642  -0.19323279   0.59079568    20.119858    8144.6931 
   87000   0.89022054    13.142445    14.032665    -5.335247    -4.821084    18.453265  0.024426323 -0.087936489   0.59355455    20.124696    8150.5701 
   88000    0.9021725    13.146054    14.048227   -5.3368762   -4.8238636    18.458753  0.024177394   0.03045148   0.60152352    20.123972     8149.691 
   89000   0.90001357    13.120685    14.020699    -5.351785   -4.8346807    18.446864    0.0256063  -0.13743052   0.60008405    20.113388    8136.8385 
   90000   0.89027841    13.134906    14.025184    -5.331345   -4.8184592    18.443048  0.023202976  -0.13681072   0.59359314    20.130716    8157.8863 
   91000   0.89229528    13.146465    14.038761   -5.3264273   -4.8154771    18.448057  0.024835344  -0.17528519   0.59493789    20.133517    8161.2919 
   92000   0.89639869    13.132036    14.028435    -5.342818   -4.8246427    18.449331  0.025522532  -0.16858647   0.59767384    20.120237    8145.1535 
   93000   0.89155515    13.119414    14.010969    -5.353845   -4.8357044    18.447452  0.025807112  0.019970427    0.5944444    20.105718    8127.5332 
   94000   0.90597932    13.138726    14.044705   -5.3447827   -4.8264344    18.457569  0.025938842  -0.10408572   0.60406172    20.119301    8144.0169 
   95000   0.91075598    13.121999    14.032755   -5.3483341   -4.8303527    18.444722  0.025610634  -0.19383812   0.60724656    20.115105    8138.9223 
   96000   0.89720324    13.122759    14.019962   -5.3446368   -4.8307453    18.441378  0.026018044 -0.090637034   0.59821027    20.121712    8146.9454 
   97000   0.90005363    13.125829    14.025882   -5.3427202   -4.8228106    18.442653  0.025896038  -0.12571165   0.60011077    20.123566    8149.1977 
   98000   0.90417202    13.129534    14.033706   -5.3484523   -4.8291426    18.451264  0.026722615  -0.10389865   0.60285671    20.114497    8138.1841 
   99000   0.90111477    13.141909    14.043023   -5.3348102   -4.8131344    18.450923  0.025795613   -0.0803461   0.60081828    20.118189    8142.6668 
  100000   0.89879887    13.144428    14.043227   -5.3252143   -4.8106749    18.444867  0.024775416  0.060022233   0.59927416    20.116507    8140.6245 
  101000   0.89109685    13.124425    14.015522   -5.3494839   -4.8313257    18.448042  0.025866581 -0.013670238   0.59413884     20.10664    8128.6514 
  102000   0.90125409    13.136749    14.038003   -5.3405155      -4.8231    18.453478  0.023786953  -0.17173679   0.60091117    20.123645    8149.2932 
  103000   0.89240714    13.146963     14.03937   -5.3382207   -4.8215379    18.457729  0.027455193  -0.10727281   0.59501247      20.1209    8145.9582 
  104000   0.89329963    13.125448    14.018748   -5.3436435   -4.8284091    18.445643  0.023448946  -0.01764977   0.59560754    20.117389    8141.6952 
  105000   0.89197457    13.135411    14.027386   -5.3372645   -4.8218689    18.446701  0.025974684   0.15930819   0.59472405    20.116834    8141.0213 
  106000   0.89958211    13.143372    14.042954   -5.3368502   -4.8244098    18.455982  0.024240141  0.045213161   0.59979638    20.110283     8133.071 
  107000   0.89144822    13.149323    14.040771   -5.3328472   -4.8153318    18.457589  0.024581196  0.099822043   0.59437311    20.109484    8132.1012 
  108000   0.91078672     13.14843    14.059217   -5.3285451   -4.8167002    18.452843  0.024132232   0.17549072   0.60726706    20.109136    8131.6787 
  109000   0.90474253    13.133031    14.037773   -5.3445599   -4.8244601    18.453261  0.024330073  0.075996835   0.60323709    20.111333    8134.3446 
  110000   0.89084634    13.132831    14.023677   -5.3441896   -4.8278251    18.452338  0.024682144   0.08959749   0.59397181    20.105245    8126.9597 
  111000   0.90256816    13.139357    14.041925   -5.3407754   -4.8275882    18.454429  0.025702891  0.073202142   0.60178733    20.115758    8139.7155 
  112000   0.89525306    13.146431    14.041684   -5.3295403   -4.8185154    18.451999   0.02397192  0.071158774   0.59690999    20.123745    8149.4142 
  113000   0.90679166    13.142409      14.0492   -5.3330931   -4.8179044    18.452228  0.023273438 0.0072186772   0.60460335    20.123398    8148.9937 
  114000   0.90865086    13.149656    14.058307   -5.3213339   -4.8065917    18.446928  0.024062423 -0.017815264   0.60584297    20.129757     8156.721 
  115000   0.90455719    13.149736    14.054293   -5.3267523   -4.8110057    18.452111  0.024377186 -0.073937413   0.60311351    20.125134    8151.1021 
  116000    0.8994738    13.141291    14.040765   -5.3339354   -4.8158204    18.448713   0.02651338 -0.033990132   0.59972417    20.120965    8146.0373 
  117000   0.89419579    13.139828    14.034024   -5.3275053   -4.8115836    18.444781  0.022552644  -0.10683064   0.59620505    20.119019     8143.674 
  118000   0.90679044    13.157143    14.063934   -5.3176052   -4.8002159    18.451803  0.022945436  0.094525168   0.60460253      20.1245    8150.3314 
  119000   0.89758098    13.146168    14.043749     -5.32687   -4.8079775    18.450069  0.022968889   0.13533974   0.59846213    20.118518    8143.0657 
  120000   0.90215317    13.135172    14.037325    -5.338578   -4.8250087    18.449121  0.024629502   0.19456617   0.60151064    20.118672    8143.2527 
  121000   0.90500235    13.166992    14.071995   -5.3026864   -4.7920986     18.44732  0.022359004 -0.016487596   0.60341033    20.144895    8175.1372 
  122000   0.89178293    13.156066    14.047849   -5.3133011   -4.7978034    18.446455  0.022911677  -0.15511713   0.59459628    20.135403    8163.5863 
  123000    0.8947664    13.144884     14.03965   -5.3266784   -4.8111874    18.447262  0.024300579   0.01790267   0.59658551    20.133804    8161.6409 
  124000   0.90972643    13.151727    14.061453    -5.323325   -4.8123957    18.451152  0.023900222  -0.19113388    0.6065601    20.142505    8172.2278 
  125000   0.91513943    13.137644    14.052783   -5.3227772   -4.8071605    18.437372  0.023049429  -0.14471712   0.61016923    20.140853    8170.2162 
  126000   0.90252446    13.139456     14.04198   -5.3349646   -4.8197195    18.449515  0.024905708 -0.071699745   0.60175819    20.134805    8162.8583 
  127000   0.90380902    13.150994    14.054803   -5.3225847   -4.8097933    18.450001  0.023577337  0.040321051   0.60261467    20.132542    8160.1066 
  128000   0.91212161    13.163811    14.075932   -5.3130816   -4.7999376    18.454272   0.02262048  0.077294184    0.6081571    20.137291    8165.8826 
  129000   0.90138585    13.145929    14.047315   -5.3367376   -4.8249765    18.456805  0.025860952   0.11549259   0.60099902    20.112378    8135.6124 
  130000   0.89945601    13.143876    14.043332   -5.3291106   -4.8133032    18.447781  0.025205008  -0.11543203   0.59971231    20.121406    8146.5729 
  131000   0.90611606     13.15435    14.060467   -5.3265202   -4.8136034     18.45649  0.024380841 -0.045253493   0.60415289    20.123008    8148.5198 
  132000   0.89926791    13.143713    14.042981   -5.3248753   -4.8107066    18.445829  0.022758617  0.066055522   0.59958689    20.123168    8148.7137 
  133000   0.89964205    13.128213    14.027855   -5.3441374   -4.8270693    18.449051  0.023299431  -0.11377693   0.59983635    20.110592    8133.4453 
  134000   0.90572481    13.136881    14.042606   -5.3307808    -4.816229    18.444119  0.023542914 0.0011701456   0.60389203    20.116887    8141.0858 
  135000   0.90360701    13.153394    14.057001   -5.3274859   -4.8105291    18.455437  0.025442922 -0.037856779   0.60247999    20.128731     8155.474 
  136000   0.90015282    13.128102    14.028255   -5.3477431   -4.8354487    18.451238  0.024607103 -0.050669389    0.6001769    20.115341    8139.2084 
  137000   0.89065865    13.140464    14.031123   -5.3355385   -4.8252026    18.448826  0.027176311  0.067795857   0.59384667    20.126548    8152.8204 
  138000   0.90235632    13.151425    14.053781   -5.3266305   -4.8149474    18.453119  0.024936249    0.0147206   0.60164609    20.129366    8156.2456 
  139000   0.88120237    13.161171    14.042373   -5.3132213   -4.8058104    18.448174  0.026218099  0.071531687   0.58754169     20.14062    8169.9327 
  140000   0.89410364    13.119651    14.013755   -5.3527728   -4.8400858    18.446973  0.025450803  -0.26910504   0.59614361    20.133354    8161.0941 
  141000   0.89767282    13.136354    14.034027   -5.3388472   -4.8230646    18.450745  0.024456583 -0.087003683   0.59852336    20.127752    8154.2838 
  142000   0.88775358    13.156068    14.043821   -5.3277698   -4.8162591    18.458461  0.025376862  0.026391603   0.59190971    20.132102    8159.5714 
  143000   0.91351577    13.152341    14.065857   -5.3274906   -4.8159604    18.454647  0.025184476 -0.0055776364   0.60908665    20.138399    8167.2309 
  144000   0.88636245    13.162482    14.048845   -5.3177271   -4.8055119    18.455352  0.024857016 -0.026834938   0.59098217    20.134401    8162.3676 
  145000    0.8947856    13.136304     14.03109    -5.331861   -4.8190313    18.442146  0.026019208 -0.063482282   0.59659831    20.128925    8155.7091 
  146000   0.89766012    13.160718    14.058378    -5.320736   -4.8068604    18.458021  0.023433538   0.14826818   0.59851489    20.132465    8160.0131 
  147000   0.90417285    13.157389    14.061561   -5.3149767   -4.7973121    18.447239  0.025125858 -0.016551905   0.60285726    20.128442     8155.122 
  148000   0.89767451    13.154615    14.052289   -5.3202468    -4.813187    18.449553   0.02530867  0.081506529   0.59852449    20.130211    8157.2733 
  149000   0.89258682    13.164975    14.057562   -5.3127222   -4.7994262    18.451634  0.026063639 -0.0036919287   0.59513227    20.129942    8156.9461 
  150000   0.90324579    13.152989    14.056235   -5.3182032   -4.8087823    18.444973  0.026219559  -0.10968991   0.60223914    20.135778    8164.0416 
  151000   0.88684914    13.140638    14.027487   -5.3311571   -4.8205778    18.448261   0.02353429  0.012147732   0.59130668    20.120392    8145.3423 
  152000   0.89014579    13.151605    14.041751   -5.3113968   -4.8037878    18.438994  0.024008254  0.079539331   0.59350472     20.13224    8159.7392 
  153000   0.89346482    13.159022    14.052487   -5.3101164   -4.8010721    18.445007   0.02413144 -0.061300883   0.59571768    20.144444    8174.5879 
  154000   0.90720987    13.165897    14.073107   -5.3132969   -4.8026231    18.454001  0.025192466  0.034320079   0.60488219    20.143195    8173.0676 
  155000   0.88955727    13.146302    14.035859   -5.3267712   -4.8124306    18.449349  0.023724021  0.039463363   0.59311232    20.113645     8137.151 
  156000   0.89171559    13.151576    14.043292   -5.3201788    -4.806314    18.446332  0.025422481  0.015964685   0.59455138    20.122964    8148.4653 
  157000   0.90442222    13.155573    14.059995   -5.3205343    -4.804639    18.451069  0.025038206 -0.0024709247   0.60302353    20.125454    8151.4914 
  158000   0.88978568    13.145839    14.035625   -5.3294177   -4.8149207    18.450163  0.025094255 -0.0033572517   0.59326461    20.122838    8148.3128 
  159000   0.90268193    13.142126    14.044808   -5.3386484    -4.823315    18.456733  0.024041122 0.0065133472   0.60186319    20.115812    8139.7809 
  160000   0.90996494    13.151928    14.061893   -5.3196216   -4.8057222    18.446357  0.025192436 -0.0085009976   0.60671913    20.123687    8149.3444 
  161000   0.90611894    13.164307    14.070426   -5.3124544   -4.8001024    18.451455  0.025306481   0.23337857   0.60415481    20.116065    8140.0873 
  162000   0.90393979    13.145856    14.049796   -5.3275798   -4.8125701    18.448153   0.02528291   0.23321774   0.60270187    20.102225    8123.2978 
  163000   0.90651432    13.142393    14.048908   -5.3283977   -4.8183935    18.446278  0.024513328   0.24597026   0.60441843      20.1061    8127.9966 
  164000   0.91102112    13.164562    14.075583   -5.3163932   -4.8046414    18.456963  0.023991583  0.094979739   0.60742334    20.128001    8154.5868 
  165000   0.90613076    13.151977    14.058107   -5.3226578   -4.8055141    18.449657  0.024977663 -0.065997988    0.6041627    20.125798    8151.9094 
  166000    0.9031588    13.136009    14.039168   -5.3366124   -4.8211723    18.449861  0.022761139  0.019799749   0.60218114    20.116572     8140.703 
  167000   0.89970052    13.143852    14.043552   -5.3355408   -4.8245542    18.454919  0.024473262 -0.018973889   0.59987533    20.128056    8154.6533 
  168000     0.883047     13.14611    14.029157   -5.3255197   -4.8124614    18.448772  0.022858263 -0.058460719   0.58877159    20.128712    8155.4506 
  169000   0.89139006    13.143137    14.034527   -5.3377992   -4.8229875    18.455156  0.025780289 -0.023680291   0.59433433    20.116128    8140.1643 
  170000   0.90430894    13.148004    14.052312   -5.3332008   -4.8194393     18.45788  0.023324024 -0.0024569364   0.60294799     20.12335    8148.9343 
  171000   0.90550657    13.130502    14.036008   -5.3429366   -4.8265283    18.449492  0.023946584 -0.049748317   0.60374651    20.115279    8139.1337 
  172000   0.89772864    13.128809    14.026537   -5.3389069   -4.8214229    18.443032  0.024683441   0.06683046   0.59856058    20.115499    8139.4008 
  173000   0.90332785    13.141066    14.044394   -5.3358903   -4.8177326    18.452204  0.024752645  0.038557632   0.60229385    20.117507    8141.8384 
  174000   0.90156417    13.153091    14.054655   -5.3255516   -4.8123752    18.453674  0.024968273 -0.022415343   0.60111792    20.127264    8153.6907 
  175000   0.88889149    13.135835    14.024726   -5.3368418   -4.8234305    18.446414  0.026262588   0.19495038   0.59266841    20.105157    8126.8532 
  176000   0.89761271    13.146423    14.044036   -5.3314022   -4.8152725    18.451625   0.02620049 -0.0097051384   0.59848328    20.118163    8142.6352 
  177000   0.91612878    13.138077    14.054205   -5.3282188    -4.809165     18.44013   0.02616511 -0.068970487   0.61082887    20.123392    8148.9853 
  178000   0.90880448    13.134638    14.043442   -5.3342493   -4.8194565    18.442723  0.026163858  0.086458973   0.60594539    20.126379    8152.6157 
  179000   0.87512069    13.146452    14.021573   -5.3311736   -4.8126286    18.450857  0.026768753 -0.029543802   0.58348673    20.121682    8146.9081 
  180000   0.90392383     13.14803    14.051954   -5.3271653   -4.8179407    18.450825  0.024370175  -0.13284821   0.60269123    20.131826    8159.2364 
  181000   0.90027464    13.146242    14.046517   -5.3258153   -4.8140849    18.447229  0.024828567 -0.0056358292   0.60025812    20.132016     8159.467 
  182000   0.90171111    13.146832    14.048543   -5.3299947   -4.8186461    18.451465  0.025361386  0.014529715   0.60121589    20.121712    8146.9454 
  183000    0.9029587    13.161106    14.064065   -5.3141113   -4.8044836    18.449902  0.025316054  -0.19590187   0.60204772    20.144146    8174.2247 
  184000   0.90840581     13.16731    14.075715   -5.3088781   -4.7981181    18.450739  0.025449058  -0.11331303   0.60567959    20.150671    8182.1711 
  185000   0.89847788    13.144672     14.04315   -5.3324271    -4.816638     18.45208  0.025019389 -0.025063394   0.59906014    20.129471    8156.3736 
  186000   0.90309867    13.150899    14.053998    -5.322096   -4.8052085    18.447128  0.025867134 -0.079532075   0.60214105     20.14746    8178.2604 
  187000   0.90099408    13.171397    14.072391   -5.2993258    -4.787168    18.444665  0.026058439  -0.17205627   0.60073781    20.151722    8183.4509 
  188000   0.89481087    13.161309     14.05612   -5.3183737   -4.8041006    18.454267  0.025415284 -0.053528739   0.59661515      20.1365    8164.9206 
  189000   0.88517778    13.160595    14.045773   -5.3183826   -4.8034628    18.453071  0.025907034 -0.023255617    0.5901923    20.135736    8163.9908 
  190000   0.90767589    13.166732    14.074408   -5.3192373   -4.8050487    18.460192  0.025777999  0.059163361   0.60519291    20.136506    8164.9272 
  191000   0.90977148    13.151066    14.060838   -5.3215426   -4.8083729    18.446963  0.025646295 0.0097654856   0.60659015    20.129081    8155.8991 
  192000   0.90404032    13.134457    14.038497   -5.3366473   -4.8255031    18.446568  0.024536196  0.071062131   0.60276889    20.115539    8139.4492 
  193000   0.89762692    13.126439    14.024065   -5.3435385   -4.8302315    18.445046   0.02493152  -0.16283708   0.59849276    20.120905    8145.9648 
  194000   0.90147259    13.142809    14.044282   -5.3319894   -4.8189705    18.450839  0.023959465  -0.16101957   0.60105686    20.119617    8144.4004 
  195000   0.89105812    13.157868    14.048926   -5.3211583    -4.803062    18.455623  0.023402966 0.0055906761   0.59411301    20.126017    8152.1751 
  196000   0.89181445    13.130206     14.02202   -5.3450043   -4.8278827    18.451556   0.02365394  -0.15263709   0.59461729    20.117586    8141.9343 
  197000   0.88550524    13.157653    14.043159   -5.3151125   -4.8034014    18.449649  0.023116371  -0.13307127   0.59041063    20.136886    8165.3898 
  198000   0.90114204    13.138495    14.039637   -5.3349537   -4.8188193     18.44874  0.024709351  -0.13097221   0.60083646    20.129001     8155.802 
  199000   0.89794053    13.143025    14.040965   -5.3293374   -4.8163717     18.44942  0.022942456  0.055708784   0.59870186    20.128909    8155.6905 
