#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 2903000    1.8152306    14.745703    16.560934   -4.0282784     18.73314  0.040841851   0.12296715     1.210305      21.3834    9777.5555 
 2904000    1.7744787    14.763012    16.537491   -4.0076225     18.73001  0.040624713  -0.12865019    1.1831337    21.420449    9828.4655 
 2905000    1.8088915    14.702098     16.51099   -4.0697833    18.732712  0.039170117  0.010500306    1.2060784    21.344809    9724.7131 
 2906000    1.7812132    14.719247     16.50046   -4.0559061      18.7387  0.036452465   0.10387303    1.1876239    21.345957    9726.2833 
 2907000    1.7815388    14.723929    16.505468   -4.0447047    18.729861  0.038772479   0.10661833     1.187841    21.365128    9752.5121 
 2908000    1.8286376    14.722409    16.551046   -4.0569059    18.739167  0.040147857  -0.11709201    1.2192442    21.363892     9750.819 
 2909000    1.7979785     14.73897    16.536948    -4.018626    18.716596  0.040999446  -0.14278085    1.1988022    21.416633    9823.2142 
 2910000    1.8225151    14.748999    16.571514   -4.0064345    18.716618  0.038815424   0.22546702     1.215162    21.398729    9798.5979 
 2911000    1.7883831     14.77038    16.558763   -3.9980932    18.725272  0.043201841  0.010572634    1.1924045    21.455147    9876.3052 
 2912000    1.8163174     14.72769    16.544007   -4.0385487    18.726281  0.039957339  0.035423183    1.2110297    21.372183     9762.176 
 2913000    1.8061303     14.69749     16.50362   -4.0481351    18.707939  0.037685559  -0.18234037    1.2042374    21.382567     9776.413 
 2914000    1.7934248    14.729406    16.522831   -4.0422683    18.733861  0.037813217 -0.058986425     1.195766     21.36418    9751.2133 
 2915000    1.7977892    14.728244    16.526033   -4.0460597    18.732676  0.041627837  0.029534457     1.198676    21.380489    9773.5621 
 2916000    1.7997406    14.747806    16.547547    -4.017058    18.725368  0.039496437   0.12115999    1.1999771     21.38225    9775.9774 
 2917000    1.7919161    14.768302    16.560218   -4.0071464    18.737131  0.038317737 -0.0067508928    1.1947601    21.421908    9830.4732 
 2918000    1.7854869     14.71563    16.501116   -4.0537569    18.731186  0.038200586 -0.029586542    1.1904734    21.355528    9739.3723 
 2919000    1.8197076    14.706378    16.526086   -4.0592994    18.725118  0.040559758 -0.058069131      1.21329    21.359656      9745.02 
 2920000     1.796459    14.753598    16.550057   -4.0256993    18.739617  0.039680164 -0.034657948    1.1977891    21.410174     9814.328 
 2921000    1.8164153     14.70637    16.522785   -4.0711329    18.742407  0.035095795 -0.020070027    1.2110949    21.352392    9735.0817 
 2922000    1.7887095    14.693399    16.482109   -4.0600666    18.715688  0.037777958  0.033297793    1.1926221    21.348743    9730.0917 
 2923000    1.7983316    14.731708    16.530039   -4.0423983    18.738499  0.035606553  0.046292804    1.1990376    21.377006    9768.7875 
 2924000    1.7975367    14.739201    16.536737   -4.0309717    18.730773  0.039399129   0.12234099    1.1985076    21.385566    9780.5264 
 2925000    1.7746003    14.744322    16.518923   -4.0105393     18.71806  0.036801867  0.089705379    1.1832147     21.40365    9805.3591 
 2926000    1.8107668    14.727358    16.538124   -4.0541266    18.739694   0.04179001  0.020162323    1.2073288    21.356619    9740.8641 
 2927000     1.786601    14.728353    16.514954   -4.0354926     18.72506  0.038786075  -0.23964908    1.1912162    21.402411    9803.6573 
 2928000    1.7870409    14.753187    16.540227   -4.0168407    18.735706  0.034321469 -0.028042201    1.1915095    21.411824     9816.598 
 2929000     1.816278     14.76735    16.583628   -4.0112663    18.740546  0.038070231 -0.025053045    1.2110034    21.393701    9791.6923 
 2930000    1.7811265    14.748934    16.530061   -4.0276911    18.737307  0.039318438  -0.14407766    1.1875661    21.407582    9810.7645 
 2931000    1.8235524    14.719385    16.542937   -4.0354493    18.719149  0.035685291  0.077719679    1.2158536    21.372321    9762.3653 
 2932000    1.7714065    14.734364    16.505771   -4.0154647    18.710593  0.039235727  0.015179838    1.1810853    21.411149    9815.6689 
 2933000    1.8351136     14.71907    16.554183   -4.0310622    18.711633  0.038498996   0.11330302     1.223562    21.377792    9769.8651 
 2934000     1.797729     14.73626    16.533989   -4.0224019    18.718914  0.039748399  0.018743034    1.1986358    21.403608    9805.3012 
 2935000    1.7968387    14.705149    16.501988   -4.0447292    18.712381  0.037497535 -0.022009824    1.1980422    21.366879    9754.9104 
 2936000    1.7896237    14.704784    16.494407    -4.051289    18.720139  0.035933908   0.23798274    1.1932316    21.341723    9720.4956 
 2937000    1.8029274     14.73522    16.538147   -4.0253543    18.720223  0.040350754  -0.23059982    1.2021019    21.411751    9816.4967 
 2938000    1.8136765     14.74723    16.560907   -4.0264041      18.7388  0.034834749  0.068768338    1.2092688    21.377096      9768.91 
 2939000    1.7770999    14.732388    16.509488   -4.0428051    18.737921  0.037272691   0.11808296    1.1848814    21.372612    9762.7646 
 2940000     1.815066    14.727487    16.542553   -4.0366026    18.728484  0.035605781  0.063166128    1.2101953    21.374017    9764.6892 
 2941000    1.7769534    14.779588    16.556541   -3.9877567    18.729952  0.037392798  0.055346879    1.1847837    21.428049    9838.9304 
 2942000    1.8182037    14.757562    16.575766   -4.0201352    18.739046  0.038651757   0.19355466    1.2122874    21.398592    9798.4102 
 2943000    1.7890493    14.724082    16.513131   -4.0429873    18.731533  0.035536204  -0.01930476    1.1928486    21.364502    9751.6553 
 2944000    1.8070142    14.733559    16.540573   -4.0384354    18.732913  0.039081451  0.042972944    1.2048267    21.366651    9754.5976 
 2945000    1.7925893     14.72684    16.519429   -4.0309327     18.72258  0.035193081  0.039351454    1.1952089    21.405352    9807.6982 
 2946000    1.8020227    14.693979    16.496002   -4.0852174    18.742644  0.036552589  0.073306751    1.2014987    21.302543    9667.0584 
 2947000     1.771089    14.723228    16.494317   -4.0449128    18.730432  0.037708677 0.0061640951    1.1808736    21.391116     9788.144 
 2948000    1.8126066    14.739841    16.552448   -4.0260463    18.726554  0.039333544 -0.029186775    1.2085555    21.373435    9763.8926 
 2949000    1.7762994    14.740048    16.516347   -4.0312995    18.731225  0.040122318  -0.15058191    1.1843477     21.39729    9796.6215 
 2950000    1.8299925    14.735663    16.565655   -4.0284407    18.725585  0.038518614   0.16433355    1.2201475    21.391817    9789.1052 
 2951000    1.7780819      14.7622    16.540282   -4.0012559    18.727643  0.035812662  0.021368168    1.1855361    21.429574    9841.0318 
 2952000    1.8450706    14.740209     16.58528   -4.0289708    18.732651   0.03652924 -0.072892836    1.2302009    21.392068      9789.45 
 2953000    1.8077922    14.757851    16.565643   -3.9988246    18.722477  0.034198164  -0.15107652    1.2053455    21.459122    9881.7954 
 2954000     1.814839    14.776755    16.591594   -4.0001967    18.738273  0.038678189   -0.0776442     1.210044    21.431795     9844.091 
 2955000    1.7857069    14.747194    16.532901    -4.017123    18.727234  0.037083237  0.070258694    1.1906201    21.416265    9822.7072 
 2956000    1.8008037    14.740388    16.541192   -4.0392049    18.740847  0.038746313   0.14479493    1.2006859    21.377949    9770.0801 
 2957000    1.7702123    14.726747     16.49696    -4.032036     18.72039  0.038393113 -0.026836794    1.1802891    21.390302    9787.0264 
 2958000     1.807784    14.742353    16.550137   -4.0328735    18.735316  0.039910363  0.040511481      1.20534    21.371366     9761.057 
 2959000    1.8073096    14.747675    16.554985   -4.0045811    18.711875  0.040381591  0.015312318    1.2050237    21.425497    9835.4157 
 2960000    1.8255675    14.775674    16.601242    -4.000876    18.734489  0.042061052  0.099141055    1.2171972    21.416233    9822.6627 
 2961000    1.8083856    14.763007    16.571392   -4.0091151    18.725486  0.046635913  -0.13013722    1.2057411    21.447525    9865.7822 
 2962000    1.8002151    14.736212    16.536427   -4.0386666    18.737468   0.03741089  0.022798005    1.2002934    21.381007    9774.2734 
 2963000    1.7876627     14.72912    16.516783   -4.0466594    18.741641  0.034138133  -0.12766699    1.1919241    21.365885    9753.5482 
 2964000    1.7805227     14.69606    16.476583   -4.0512229    18.708745  0.038537408 -0.089504996    1.1871635    21.367407    9755.6336 
 2965000    1.8043016    14.732685    16.536987   -4.0373817    18.732573   0.03749416  -0.12572596    1.2030181    21.371694    9761.5068 
 2966000    1.7842407     14.76631    16.550551   -4.0079865    18.730072  0.044225142 0.0081371017    1.1896425    21.428772     9839.926 
 2967000    1.8319033    14.751867     16.58377   -4.0223714    18.733543  0.040695734 -0.047123308    1.2214215    21.380105    9773.0365 
 2968000    1.8127997    14.717261    16.530061   -4.0376095    18.712417  0.042453285   0.11844717    1.2086842    21.381786     9775.341 
 2969000    1.7904226    14.731191    16.521614   -4.0221548    18.716683  0.036662897   0.12104233    1.1937643    21.371337     9761.017 
 2970000    1.8158461    14.756777    16.572623    -4.025166     18.74092  0.041023056  -0.21866449    1.2107154     21.40869    9812.2877 
 2971000    1.7877156    14.769452    16.557168   -3.9888508     18.71783  0.040473444 -0.066003827    1.1919594     21.45595    9877.4136 
 2972000    1.8064945    14.703271    16.509765   -4.0631127    18.727004  0.039379673  0.012245757    1.2044803    21.344195    9723.8745 
 2973000    1.7682684    14.711922     16.48019   -4.0590916    18.732658    0.0383556   0.19627059     1.178993    21.352703    9735.5072 
 2974000    1.7974612    14.744302    16.541763   -4.0211407    18.725623  0.039819487  0.084241453    1.1984573    21.383183     9777.257 
 2975000    1.7929961    14.749387    16.542383   -4.0138104    18.723468  0.039729761   0.13299133    1.1954802    21.382808    9776.7432 
 2976000    1.7878094    14.727856    16.515665   -4.0209823    18.711737  0.037101287  -0.07035974    1.1920219    21.409972    9814.0512 
 2977000    1.8261028    14.729051    16.555153    -4.033582    18.723329  0.039303326  0.047426505     1.217554    21.366038    9753.7577 
 2978000    1.7789056    14.741959    16.520865   -4.0272169    18.731767  0.037408491  -0.17844058    1.1860853    21.399577    9799.7627 
 2979000    1.7988453    14.705343    16.504189   -4.0607913    18.728931  0.037203211 -0.0047551671    1.1993801    21.333808    9709.6851 
 2980000    1.8002542    14.729813    16.530067   -4.0248832    18.715775  0.038921797 0.0072493243    1.2003195    21.399164    9799.1957 
 2981000    1.7975792     14.74788    16.545459    -4.028249    18.734772  0.041356452   0.17299801     1.198536    21.396053    9794.9216 
 2982000     1.786091    14.741746    16.527837   -4.0246054     18.72748  0.038870649   0.12815945    1.1908762    21.397384      9796.75 
 2983000    1.8279987    14.721701      16.5497   -4.0381269    18.723188  0.036639899    0.2456013    1.2188181    21.360703    9746.4543 
 2984000    1.7818182    14.769386    16.551204   -4.0075598    18.734251  0.042694625  -0.17317542    1.1880273    21.436398    9850.4353 
 2985000    1.7849682    14.708662     16.49363   -4.0497159    18.716562  0.041815827  -0.15687528    1.1901276       21.356    9740.0178 
 2986000    1.8028425      14.7472    16.550042   -4.0260988    18.732514  0.040784329 -0.073320439    1.2020453    21.396641    9795.7292 
 2987000    1.7899013    14.762106    16.552007   -4.0103734     18.73495  0.037529466  0.047143565    1.1934167    21.398986    9798.9516 
 2988000    1.7915903    14.717213    16.508803   -4.0480341    18.728796  0.036450506  0.087800471    1.1945429     21.39355    9791.4852 
 2989000    1.8084117    14.705462    16.513874   -4.0496394    18.717912  0.037189581  0.070789318    1.2057585    21.378192    9770.4124 
 2990000    1.8109712    14.761826    16.572797    -4.002029    18.724273   0.03958158 -0.093411873    1.2074651     21.43717    9851.4994 
 2991000     1.825213    14.753513    16.578726   -4.0088888    18.723257  0.039145461  -0.17159998    1.2169608    21.417601    9824.5454 
 2992000    1.8066707     14.70411     16.51078   -4.0466456    18.714538  0.036217193  0.052782339    1.2045977    21.354253    9737.6267 
 2993000    1.7860586    14.737869    16.523928   -4.0287064    18.727373  0.039202682  -0.09055881    1.1908546    21.380991    9774.2511 
 2994000    1.8133104    14.760839     16.57415   -4.0048281    18.726679  0.038988404  -0.13288079    1.2090248    21.435889    9849.7333 
 2995000    1.7938246    14.751265     16.54509   -4.0313065    18.745352  0.037219589 0.00062375422    1.1960325    21.379273    9771.8953 
 2996000    1.8160851    14.700153    16.516238   -4.0715371    18.732761  0.038928913  0.013052341    1.2108748    21.370321    9759.6257 
 2997000    1.7966295    14.754014    16.550644   -4.0088501    18.725541  0.037323215  0.089700212    1.1979028    21.387911    9783.7442 
 2998000     1.809955    14.756676    16.566631   -4.0163796    18.733179  0.039876907   0.12855973    1.2067875    21.416027    9822.3792 
 2999000    1.8029634    14.737259    16.540222    -4.045135    18.741559  0.040835201   0.29767188    1.2021259    21.361541    9747.6002 
 3000000    1.7964222    14.730459    16.526881   -4.0501092    18.735709  0.044858534   0.05826215    1.1977645    21.381291    9774.6631 
 3001000    1.7997199    14.764768    16.564488   -4.0196431    18.744931  0.039480328  0.018154351    1.1999633    21.395323    9793.9201 
 3002000    1.8022221     14.75338    16.555603   -4.0146566    18.727605  0.040432055 -0.043481989    1.2016316    21.405536    9807.9521 
 3003000    1.7983355    14.729861    16.528197   -4.0320534    18.723383  0.038531341 -0.0098893155    1.1990402     21.39964    9799.8488 
 3004000    1.8144666    14.724962    16.539429   -4.0354102    18.722585  0.037787495   0.14368993    1.2097956    21.381561    9775.0324 
 3005000      1.79996    14.756434    16.556394   -4.0191624    18.732809  0.042788034  -0.11463671    1.2001233    21.426356    9836.5992 
 3006000    1.7805518    14.724239    16.504791   -4.0350562    18.722878  0.036416907  0.022095512    1.1871829    21.379192    9771.7846 
 3007000     1.801133    14.717713    16.518846   -4.0555934    18.729273  0.044032961 -0.080275752    1.2009054    21.350353    9732.2937 
 3008000    1.8026379     14.73369    16.536328   -4.0290701    18.725681  0.037079586 -0.00041471284    1.2019088    21.397174    9796.4613 
 3009000    1.7884739    14.746506     16.53498   -4.0259224    18.732337  0.040091049   0.03787746     1.192465    21.388596    9784.6845 
 3010000    1.7965163    14.708187    16.504704   -4.0501859    18.721998  0.036374809 -0.036342778    1.1978272     21.35805    9742.8224 
 3011000    1.8028105    14.713556    16.516366    -4.043748    18.722216  0.035088056  -0.13500699    1.2020239    21.374674      9765.59 
 3012000    1.8030631    14.754882    16.557945   -4.0215128    18.737735  0.038659644   0.02888872    1.2021923    21.393658    9791.6329 
 3013000    1.7973292    14.701526    16.498855   -4.0533604    18.718204  0.036682001    0.2266451    1.1983693    21.353347    9736.3883 
 3014000    1.7908469    14.707406    16.498253   -4.0380307    18.709328  0.036108534   0.13164196    1.1940472    21.378812    9771.2626 
 3015000    1.8228794    14.726754    16.549633   -4.0324436    18.724066  0.035131172 -0.030715918    1.2154048    21.403033    9804.5115 
 3016000    1.8010908     14.74342    16.544511   -4.0323857     18.73574  0.040065944  -0.19594934    1.2008773    21.406113    9808.7449 
 3017000    1.7836013    14.709714    16.493315   -4.0505953    18.717854  0.042455665 -0.063528266    1.1892162    21.354741    9738.2949 
 3018000    1.8167111    14.708699     16.52541   -4.0507227    18.724699  0.034722878 -0.028601829    1.2112921    21.363572    9750.3813 
 3019000    1.7978355    14.723778    16.521614    -4.035465     18.71909  0.040153666 -0.022325098    1.1987068    21.386715    9782.1031 
 3020000    1.8248668    14.742698    16.567565   -4.0375391    18.741296  0.038941723   0.13915624      1.21673    21.372295    9762.3303 
 3021000    1.7886836    14.747799    16.536483   -4.0116926    18.720816  0.038676271  -0.17861303    1.1926048    21.430346    9842.0952 
 3022000    1.8099401    14.763613    16.573553   -4.0109167    18.736974  0.037555176 -0.0055320485    1.2067776    21.404589    9806.6504 
 3023000    1.7865842    14.767188    16.553772   -3.9913534    18.718068  0.040473574 -0.047052035     1.191205     21.46715    9892.8899 
 3024000    1.8141419     14.74711    16.561251   -4.0204412    18.731249  0.036301447   0.10464683    1.2095791    21.398379    9798.1177 
 3025000    1.7971494    14.752723    16.549873   -4.0216884      18.7368  0.037611016  -0.10892855    1.1982494    21.418364    9825.5956 
 3026000    1.8148979    14.752091    16.566989   -4.0294749    18.740545  0.041020719  -0.21943357    1.2100832    21.387551    9783.2503 
 3027000    1.7895333    14.721654    16.511187   -4.0350062     18.71673  0.039929824 -0.030534597    1.1931713    21.367637    9755.9483 
