#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 4535000    1.8188022     14.76553    16.584332    -4.014163    18.732953  0.046739958 -0.047769994    1.2126864    21.411692    9816.4164 
 4536000    1.6879099    14.606795    16.294705   -4.1176152    18.682566  0.041844046  0.045454234    1.1254139    21.279448    9635.6514 
 4537000    1.5712613    14.428568     15.99983   -4.2793098    18.667462  0.040416414  0.059664315    1.0476385    21.107646    9404.1466 
 4538000    1.4822022    14.309203    15.791405   -4.3642223    18.634537  0.038888016  0.044462208   0.98825832    21.002734    9264.6176 
 4539000    1.5031259    14.215957    15.719083   -4.4428302    18.625277   0.03351031 -0.015673876    1.0022092    20.905497     9136.534 
 4540000    1.4911728    14.225489    15.716661   -4.4361197     18.62759  0.034018043  -0.12518264   0.99423946    20.931504    9170.6753 
 4541000    1.5060651    14.259495     15.76556    -4.411805     18.63889  0.032410187 -0.094705558     1.004169    20.962609    9211.6191 
 4542000    1.4990527    14.267976    15.767029   -4.3972583    18.631289  0.033945321 -0.072693247   0.99949343     20.96954    9220.7594 
 4543000    1.5060011     14.24443    15.750431   -4.4291646    18.642423  0.031171971   0.09051311    1.0041262    20.930387    9169.2074 
 4544000    1.4680435    14.243226     15.71127   -4.4351956    18.645299  0.033122802   0.10423195   0.97881799    20.922343    9158.6399 
 4545000    1.4897566    14.244926    15.734682   -4.4218901    18.635531  0.031285293   0.15477946   0.99329524    20.923006    9159.5099 
 4546000    1.5127713     14.27332    15.786091   -4.3911365    18.628542  0.035913909 -0.073014847    1.0086403    20.971183    9222.9277 
 4547000    1.4856007    14.278334    15.763935    -4.401629    18.641532  0.038430855  0.038798407   0.99052426    20.960914    9209.3856 
 4548000    1.4974583     14.22791    15.725369   -4.4456385    18.639123  0.034425874 -0.017150076   0.99843031    20.932221    9171.6178 
 4549000    1.5171588    14.211211     15.72837    -4.454477    18.632986  0.032701373 0.00098829159    1.0115657     20.91246    9145.6669 
 4550000    1.5049106    14.240502    15.745413   -4.4208639    18.625552  0.035814209   0.10199841    1.0033992    20.945699    9189.3451 
 4551000     1.495522    14.281217    15.776739   -4.4017028    18.644956  0.037963746 -0.0075756265   0.99713932    20.971629    9223.5164 
 4552000     1.509427    14.249117    15.758544   -4.4193828    18.629874  0.038626523 -0.028449834    1.0064105    20.945853    9189.5482 
 4553000    1.5079229    14.224806    15.732729   -4.4322651    18.622478  0.034593658 -0.013289691    1.0054076    20.925827    9163.2158 
 4554000    1.4827384    14.218228    15.700966   -4.4410153    18.624946  0.034296995 -0.061581128   0.98861586    20.918007    9152.9461 
 4555000    1.4958908    14.215087    15.710978    -4.455511    18.634073  0.036524678  0.042828951   0.99738521    20.912779    9146.0855 
 4556000    1.5004659    14.265955    15.766421   -4.4100137     18.63677  0.039198522 -0.061384905    1.0004357    20.961884    9210.6644 
 4557000    1.4974479    14.254144    15.751592   -4.4195622    18.637178  0.036528113 -0.047715768   0.99842339    20.942815    9185.5504 
 4558000    1.4882701    14.243444    15.731714   -4.4250304    18.633296  0.035177997   0.24324973   0.99230408    20.923591    9160.2787 
 4559000    1.4778003    14.269008    15.746809   -4.4021778    18.634768  0.036418264 -0.0092512581   0.98532336    20.964094    9213.5774 
 4560000    1.5156281     14.24129    15.756918   -4.4225619    18.630354  0.033497299 0.00029658274     1.010545    20.935798    9176.3199 
 4561000    1.5058982    14.240278    15.746176    -4.423039    18.629386  0.033930439  -0.10423256    1.0040576    20.953332    9199.3951 
 4562000     1.490402    14.244156    15.734558   -4.4318942    18.644181  0.031868965  0.034289729   0.99372555    20.927112    9164.9038 
 4563000      1.47619    14.231642    15.707832   -4.4305881    18.627124  0.035106035   0.15195061   0.98424973    20.925576    9162.8851 
 4564000    1.4986827    14.250864    15.749547   -4.4231129    18.635311  0.038666313   0.13364673   0.99924671    20.930868    9169.8389 
 4565000    1.4855998     14.25923     15.74483   -4.4078572     18.63068  0.036407253  -0.15370895   0.99052367    20.969739    9221.0226 
 4566000    1.5308662    14.256027    15.786893   -4.3956087    18.618336  0.033299444 0.0092439104     1.020705     20.95713    9204.3986 
 4567000    1.5128044    14.246706    15.759511   -4.4107836     18.61993  0.037560086 -0.0068123261    1.0086624     20.95349     9199.604 
 4568000    1.4967398    14.215096    15.711836   -4.4505685    18.630349  0.035314989 0.0044750019   0.99795128    20.917103    9151.7601 
 4569000    1.5045804    14.247926    15.752506   -4.4210623    18.633841  0.035147056  -0.11570721     1.003179    20.951746    9197.3068 
 4570000    1.4982999    14.250239    15.748539   -4.4232678    18.638024  0.035482963 9.315634e-05   0.99899146    20.938328    9179.6478 
 4571000    1.4830548    14.233192    15.716247   -4.4365088    18.631927  0.037774277   0.19696181   0.98882682      20.9088    9140.8658 
 4572000    1.4720427    14.222052    15.694095   -4.4471872    18.633762  0.035477687  0.050748795    0.9814845    20.907766    9139.5095 
 4573000    1.5070887    14.232939    15.740027   -4.4201003    18.621109  0.031930172 -0.035723882    1.0048514    20.948134    9192.5502 
 4574000    1.5107556    14.257274    15.768029   -4.4078691    18.627261  0.037882101   0.14402961    1.0072963    20.943544    9186.5089 
 4575000     1.465116    14.252976    15.718092   -4.4345045    18.651351  0.036129435   0.03671842   0.97686612    20.936479    9177.2154 
 4576000    1.4853649    14.243966    15.729331   -4.4162718     18.62747  0.032767151   0.11925395   0.99036707    20.956668    9203.7898 
 4577000    1.5231386    14.252824    15.775963   -4.4194064    18.638543   0.03368733  0.024594457    1.0155527    20.942309    9184.8841 
 4578000    1.4942006    14.235563    15.729764   -4.4339321    18.632222  0.037273095 -0.065234154   0.99625825     20.93167    9170.8936 
 4579000    1.5035899    14.239991    15.743581   -4.4348651    18.638279  0.036577184 -0.076437741    1.0025186    20.923953    9160.7532 
 4580000    1.5089329    14.285151    15.794084    -4.399994    18.650788  0.034356266 -0.024968903     1.006081    20.977071    9230.6975 
 4581000    1.5041334    14.258991    15.763125   -4.4096571    18.634633  0.034015063  0.033141119     1.002881    20.968538    9219.4387 
 4582000    1.5211218    14.230198     15.75132    -4.443118    18.633627  0.039689227 8.5491601e-05     1.014208    20.914227    9147.9847 
 4583000    1.4829717    14.241541    15.724513   -4.4244976    18.632043  0.033995839  -0.15627459   0.98877137    20.959825    9207.9496 
 4584000     1.489717    14.239392    15.729109   -4.4286007     18.63573  0.032263019  0.017992203   0.99326884    20.932022    9171.3564 
 4585000    1.5203547     14.23257    15.752925    -4.441403    18.639765  0.034208528   0.20180369    1.0136965    20.906896    9138.3684 
 4586000    1.4811523    14.237884    15.719037   -4.4178911    18.624467  0.031308375  0.023947315   0.98755834    20.965101    9214.9054 
 4587000    1.5121115    14.236813    15.748925   -4.4217224    18.624291  0.034244471 -0.024451237    1.0082004    20.925255    9162.4635 
 4588000     1.511741    14.257072    15.768813   -4.4175842    18.640474  0.034182298  -0.15382375    1.0079533    20.951728     9197.283 
 4589000     1.482777    14.253327    15.736104   -4.4201928    18.640106   0.03341458  0.065075044   0.98864159    20.943931    9187.0191 
 4590000    1.5052861     14.24352    15.748806   -4.4299349    18.638937  0.034517723  0.079318464    1.0036496    20.921452    9157.4693 
 4591000    1.4775511    14.275688    15.753239   -4.4120607     18.65127  0.036478845  -0.05914013   0.98515724    20.953816    9200.0327 
 4592000    1.4809392    14.227415    15.708355   -4.4353979    18.629122  0.033691142 -0.087424317   0.98741623    20.930616    9169.5077 
 4593000     1.508092    14.236236    15.744328   -4.4395029    18.642936  0.032802902   0.20898405    1.0055204    20.894826    9122.5504 
 4594000    1.4931306    14.257768    15.750898   -4.4214868    18.641332  0.037922421 -0.00039085614   0.99554486    20.946322    9190.1655 
 4595000    1.4649803    14.256539     15.72152   -4.4212093    18.644258  0.033490112 0.0059106062   0.97677566    20.934885    9175.1192 
 4596000    1.5120038    14.218464    15.730468   -4.4496327    18.635043  0.033053564  0.051432227    1.0081286    20.900261    9129.6705 
 4597000    1.4878737    14.252805    15.740679     -4.42078    18.641365   0.03222065  -0.40803135   0.99203978     20.94784    9192.1638 
 4598000    1.5268993    14.264665    15.791565   -4.4026045    18.632974   0.03429579  -0.12613311    1.0180601    20.973672     9226.212 
 4599000    1.5168488    14.231732     15.74858   -4.4367431    18.635074  0.033401219  0.015005842     1.011359    20.920699      9156.48 
 4600000     1.481602    14.254045    15.735647    -4.416363    18.637496   0.03291171 -0.037057585   0.98785818    20.934108    9174.0976 
 4601000    1.4835294    14.212967    15.696496   -4.4395643    18.619032  0.033498991 -0.032877277   0.98914322    20.933081    9172.7477 
 4602000    1.4941509    14.230433    15.724584   -4.4431112    18.639128  0.034416056 -0.071722283   0.99622515    20.918944     9154.176 
 4603000    1.4962784    14.257706    15.753984   -4.4060043     18.62965  0.034060456  0.042396405   0.99764364    20.951793    9197.3689 
 4604000    1.5082646    14.257873    15.766138   -4.4027754    18.624262  0.036386177  0.058703745    1.0056354    20.959613    9207.6709 
 4605000     1.489374    14.230543    15.719917   -4.4430602    18.636258  0.037345101  -0.03841015   0.99304015    20.925839    9163.2315 
 4606000    1.4983983    14.218261    15.716659   -4.4451886    18.632219  0.031230469  -0.26384099   0.99905707    20.916155     9150.515 
 4607000    1.5208255    14.242119    15.762944   -4.4168343    18.626275  0.032678084  -0.25864469    1.0140104    20.960842    9209.2909 
 4608000    1.4915858    14.256322    15.747908   -4.4125624    18.632442  0.036441852  0.080955622   0.99451486    20.936394    9177.1039 
 4609000    1.4925329    14.222717     15.71525   -4.4346367    18.625848  0.031506076 -0.0052969626   0.99514636    20.917697    9152.5389 
 4610000    1.5023208    14.245524    15.747845   -4.4356162      18.6437  0.037440328 -0.071490325    1.0016724    20.929334    9167.8229 
 4611000    1.4954061    14.258094      15.7535   -4.4179226    18.640893  0.035123974  0.060072623   0.99706203    20.936848    9177.7004 
 4612000    1.5025085    14.245579    15.748088   -4.4206064    18.628715  0.037471168 -0.097617998    1.0017976    20.946982    9191.0346 
 4613000    1.5063343    14.242848    15.749183   -4.4281694    18.636443  0.034574522   0.19852746    1.0043484    20.930575     9169.454 
 4614000    1.4617919    14.253354    15.715146   -4.4175581     18.63738  0.033531969  0.048635655   0.97464975    20.937431    9178.4675 
 4615000    1.5077554    14.235324     15.74308    -4.444896    18.646392  0.033828107   0.14972419    1.0052959    20.911382     9144.252 
 4616000    1.4978761    14.228931    15.726807   -4.4378651     18.63186  0.034935827  -0.12476497   0.99870889     20.93499    9175.2574 
 4617000    1.5186846    14.216824    15.735509   -4.4405554    18.625975  0.031404652 -0.021035171     1.012583    20.927449    9165.3469 
