#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 9999000    1.7751784    14.795748    16.570926   -3.9798089    18.726955  0.048601325  -0.18289443    1.1836002    21.455952     9877.416 
10000000     1.666338    14.635701    16.302039   -4.1062613    18.691113  0.050849858  -0.30273217    1.1110309    21.302825     9667.442 
10001000    1.5734748    14.445972    16.019447   -4.2438026    18.642652  0.047122727 -0.029174801    1.0491143    21.140689     9448.381 
10002000    1.5073893      14.3064     15.81379   -4.3696054    18.632367  0.043638365   0.10823651    1.0050518    20.986243    9242.8117 
10003000    1.4918697    14.228486    15.720355   -4.4324054    18.620624  0.040267238  0.021270269   0.99470415    20.917737    9152.5919 
10004000    1.4932378    14.242817    15.736055   -4.4311835    18.630038  0.043961749  -0.15688418   0.99561631     20.93715     9178.098 
10005000    1.5203961    14.281558    15.801954   -4.3916066    18.629724  0.043440081  0.082419718    1.0137241    20.958451    9206.1398 
10006000    1.5092579     14.28316    15.792418   -4.3924789    18.635514  0.040124821  -0.13536457    1.0062977    20.960005    9208.1868 
10007000    1.4811041    14.245464    15.726568   -4.4127534    18.620744  0.037472751  0.070984542   0.98752616    20.946582     9190.508 
10008000    1.4957621    14.261928     15.75769   -4.4146403    18.637127  0.039441808   0.14066393    0.9972994    20.931801    9171.0659 
10009000    1.4967569    14.305246    15.802003   -4.3847078    18.646818  0.043135565 -0.049510397    0.9979627    20.982198    9237.4682 
10010000    1.5040553    14.279417    15.783472   -4.3818719    18.621564  0.039724902 -0.072291951    1.0028289    20.981325    9236.3148 
10011000    1.5152795    14.244174    15.759454   -4.4165936    18.619493  0.041274538 -0.050110216    1.0103126    20.949032    9193.7323 
10012000    1.4751311    14.268384    15.743515   -4.4087857    18.636206   0.04096354 -0.081225896   0.98354365    20.949169    9193.9128 
10013000    1.5041377     14.25344    15.757578   -4.4187237     18.63018  0.041984144  0.085016333    1.0028838    20.937364    9178.3796 
10014000    1.4997461    14.288457    15.788203   -4.3960985    18.643222  0.041332966 0.0046568402   0.99995575    20.967041    9217.4634 
10015000     1.508373    14.258826    15.767199   -4.4040665    18.627143  0.035749813   -0.0014157    1.0057077    20.949679    9194.5849 
10016000    1.5131589    14.229594    15.742753   -4.4413507    18.631183  0.039761229  0.035620503    1.0088987    20.908793    9140.8571 
10017000    1.4794586    14.247737    15.727195   -4.4077255    18.617599  0.037863754  -0.20729617   0.98642905    20.970351    9221.8302 
10018000    1.5004622     14.27365    15.774112    -4.401649    18.638139  0.037160296 -0.063150166    1.0004332    20.958855    9206.6713 
10019000    1.5134266    14.258605    15.772031   -4.4215014     18.63954  0.040566335   0.21977924    1.0090772    20.924808    9161.8771 
10020000    1.4848436    14.258218    15.743061   -4.4032913    18.623242  0.038266703 -0.062062633   0.99001946    20.963456    9212.7367 
10021000     1.493836    14.274631    15.768467   -4.4070542    18.640241  0.041444039 -0.027190686   0.99601516    20.958624    9206.3669 
10022000    1.5133556    14.277598    15.790954    -4.394244     18.63209  0.039752178   0.30905567    1.0090298    20.945105    9188.5632 
10023000     1.498098    14.280031    15.778129   -4.3987372    18.637777  0.040990646  -0.12681529   0.99885689    20.988778    9246.1613 
10024000    1.4874565    14.240317    15.727774   -4.4392775    18.641647  0.037947682  0.044409391   0.99176163    20.926127    9163.6094 
10025000    1.4954209    14.243843    15.739264   -4.4363456    18.639244    0.0409443 -0.011165407   0.99707188    20.927648    9165.6076 
10026000    1.5139676    14.262313     15.77628   -4.4081403    18.626899  0.043553736  -0.10665912    1.0094379    20.943578    9186.5545 
10027000    1.5032146    14.261261    15.764476   -4.4050998    18.623439  0.042922026  -0.07734058    1.0022683     20.96709    9217.5282 
10028000    1.4948972    14.270529    15.765426   -4.4029415    18.631844  0.041626476   0.12687673   0.99672274    20.938018    9179.2393 
10029000     1.483383    14.284875    15.768258   -4.3897788    18.634962  0.039691486  0.034745113   0.98904566    20.961942    9210.7402 
10030000    1.5101797    14.293211    15.803391   -4.3765653    18.631608  0.038168212  0.066349967    1.0069123    20.983712    9239.4682 
10031000    1.5063975    14.309138    15.815536   -4.3668709    18.637077  0.038931793  -0.14619207    1.0043905    20.997413    9257.5775 
10032000    1.5059489    14.249386    15.755335   -4.4253179     18.63304  0.041663337   0.17371055    1.0040914    20.925527    9162.8214 
10033000    1.4950366    14.261757    15.756794   -4.4057513    18.625933  0.041575697  -0.25933232   0.99681566    20.960416    9208.7288 
10034000    1.5004632    14.289394    15.789857   -4.3889808    18.637319  0.041055263  0.013790141    1.0004339    20.987042    9243.8676 
10035000    1.5073472    14.253717    15.761065   -4.4236956    18.632489  0.044924457 -0.090761257    1.0050238    20.940002    9181.8492 
10036000    1.4981089    14.252747    15.750856    -4.414526     18.62586  0.041413387  0.022807829   0.99886415    20.949246    9194.0151 
10037000    1.5071951    14.277652    15.784847   -4.3949598    18.630054  0.042558301  0.018644884    1.0049224    20.971463    9223.2971 
10038000    1.5198897    14.263971     15.78386   -4.4109167    18.631407  0.043480714   0.20206801    1.0133865    20.949293    9194.0759 
10039000    1.4905194    14.242863    15.733382   -4.4205401    18.623961  0.039441453  -0.07498627    0.9938038    20.956824    9203.9959 
10040000    1.4953744    14.276465    15.771839   -4.3993302    18.632327  0.043467732  -0.15290015   0.99704091    20.961958    9210.7611 
10041000    1.5170607    14.263817    15.780878   -4.4088253    18.632517   0.04012544 -0.025730815    1.0115003    20.942412    9185.0198 
10042000    1.4830561    14.250878    15.733934    -4.429268    18.637285  0.042860922  0.028052511   0.98882765    20.917607    9152.4216 
