#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
   92000   0.90781287    13.114904    14.022717   -5.3556742   -4.8605053    18.451915   0.01866341 -0.023541665   0.60528424    20.103749    8125.1461 
   93000   0.90546168     13.10788    14.013341   -5.3629973   -4.8692107    18.451878  0.018999047  0.030422426   0.60371659    20.104277    8125.7858 
   94000   0.89133607    13.110402    14.001738   -5.3598163   -4.8677206     18.44964  0.020577932 -0.073616891   0.59429833    20.109659    8132.3131 
   95000   0.89184169    13.135202    14.027044   -5.3312747   -4.8383503    18.446934  0.019542509  0.012535374   0.59463545    20.117719    8142.0956 
   96000    0.8973303    13.126341    14.023671   -5.3431614   -4.8502375     18.44931  0.020192761   -0.1332314   0.59829499    20.119385    8144.1195 
   97000   0.89364991    13.118714    14.012363   -5.3515789     -4.85866    18.450484  0.019808234   -0.1517404   0.59584109    20.114191    8137.8129 
   98000   0.89116639    13.127969    14.019136   -5.3455613   -4.8520388    18.454015  0.019515719 -0.0024341575    0.5941852    20.117511     8141.843 
   99000   0.90254541    13.134854    14.037399   -5.3402765   -4.8472671    18.456045  0.019085288  -0.11550063   0.60177216    20.124175     8149.937 
  100000    0.9023292    13.105868    14.008197   -5.3681691   -4.8743375    18.452326  0.021710673  0.062840475   0.60162801    20.089344     8107.693 
  101000   0.89990726    13.114304    14.014211    -5.360752   -4.8683883    18.456857  0.018199148  0.068593273   0.60001318    20.090373    8108.9382 
  102000   0.90354135    13.126175    14.029716   -5.3469858   -4.8505964    18.453579  0.019581164   0.14695996   0.60243621     20.10138    8122.2736 
  103000   0.90345292    13.155878    14.059331    -5.322573   -4.8297435    18.459664   0.01878746   0.13565666   0.60237724    20.121647    8146.8658 
  104000   0.89698241    13.137315    14.034297   -5.3358446   -4.8427869    18.454345  0.018813607  0.062010779   0.59806303    20.107841    8130.1085 
  105000   0.89313005    13.136161    14.029291   -5.3418479   -4.8463188    18.458021  0.019988187   0.19167311   0.59549447    20.112954    8136.3119 
  106000   0.88977051    13.116328    14.006099   -5.3504437   -4.8575936    18.449749  0.017023068  0.075770102    0.5932545    20.104243    8125.7448 
  107000   0.89131868    13.114164    14.005482   -5.3529294     -4.86314    18.449012  0.018080519  0.083067048   0.59428674    20.111293    8134.2965 
  108000    0.9033514    13.119623    14.022975   -5.3541875   -4.8640238    18.454299  0.019511796  -0.23960317   0.60230955    20.112256    8135.4643 
  109000   0.89779538    13.130246    14.028041   -5.3398477   -4.8476322    18.451889  0.018204348  -0.10283051   0.59860508    20.115948    8139.9456 
  110000   0.90652363    13.140668    14.047192    -5.335298   -4.8442144    18.457925  0.018041062 0.0098303623   0.60442464    20.133761    8161.5895 
  111000   0.89773977    13.119423    14.017163   -5.3464018    -4.853259    18.447419  0.018405452 -0.051306834     0.598568    20.121077    8146.1735 
  112000   0.89884687    13.121859    14.020706   -5.3441173   -4.8507325    18.446722  0.019253881 -0.034562283   0.59930616    20.123414    8149.0123 
