#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
   38000    1.0501661    13.391331    14.441497   -5.1203065   -4.7404841    18.492972  0.018666132  0.065144695   0.70019824    20.291115    8354.4476 
   39000    1.0485016     13.39171    14.440212   -5.1235931   -4.7438292     18.49677   0.01853288  0.026551646   0.69908846    20.301869    8367.7373 
   40000    1.0382233    13.375366    14.413589   -5.1379795   -4.7558307    18.495947  0.017398569 -0.0016399872   0.69223541    20.289646    8352.6334 
   41000    1.0536853     13.37411    14.427796    -5.135256   -4.7510506    18.493766  0.015600341  -0.20013491    0.7025447    20.295114    8359.3885 
   42000    1.0601502    13.380294    14.440444   -5.1263875   -4.7437521    18.489547  0.017134198 -0.00064563164   0.70685517    20.293034    8356.8175 
   43000    1.0536373    13.377278    14.430915   -5.1349359   -4.7515073    18.495473  0.016740725  0.030845323   0.70251268     20.28388    8345.5145 
   44000    1.0714909    13.378342    14.449833   -5.1376935   -4.7551911    18.497836  0.018199311  0.075236492   0.71441654    20.270764    8329.3361 
   45000    1.0465399    13.377934    14.424474   -5.1337412   -4.7534468    18.494102  0.017573607  0.080796409   0.69778048    20.265365    8322.6822 
   46000    1.0461625    13.371511    14.417674   -5.1375709   -4.7525326    18.490584  0.018498445 -0.0035195485   0.69752887    20.273746    8333.0114 
   47000    1.0589249    13.366966    14.425891   -5.1459007   -4.7608574    18.495883  0.016983407   -0.0467572   0.70603818    20.282374    8343.6556 
   48000    1.0407311     13.38816    14.428891   -5.1242696   -4.7395124    18.495507  0.016922505 0.0073811533   0.69390748    20.294191    8358.2478 
   49000    1.0527879    13.387058    14.439846   -5.1287147   -4.7472913    18.496599  0.019173255    0.1448344   0.70194631    20.295745    8360.1683 
   50000    1.0470933    13.361749    14.408842   -5.1526064   -4.7715287    18.496077   0.01827869   0.16695887    0.6981495    20.267222    8324.9702 
   51000    1.0432187    13.370689    14.413907   -5.1451927   -4.7614373    18.496957  0.018924865  -0.01006394   0.69556607    20.266855    8324.5178 
   52000    1.0553117    13.384126    14.439437   -5.1270764   -4.7450094    18.494293  0.016909047  0.061384739   0.70362906    20.294548    8358.6892 
   53000     1.045632    13.373297    14.418929   -5.1410421   -4.7572167    18.496011  0.018328179  -0.17077062   0.69717517    20.288205     8350.854 
   54000    1.0401352    13.361657    14.401792   -5.1457095   -4.7600556    18.488359  0.019007494   0.05060588   0.69351018    20.280135    8340.8922 
   55000    1.0390524    13.396199    14.435251   -5.1117065   -4.7299134    18.488938  0.018967396  -0.15072973   0.69278817    20.300994     8366.656 
   56000    1.0593624    13.384643    14.444006    -5.126823   -4.7462742    18.492075  0.019391213  -0.12695535   0.70632988    20.299758     8365.128 
   57000    1.0465477    13.361344    14.407892   -5.1443552   -4.7600488    18.488482  0.017217486 0.0081406893   0.69778567    20.280068    8340.8103 
   58000    1.0325778    13.387317    14.419894   -5.1221382   -4.7410383    18.490965  0.018489319  0.031868359   0.68847127     20.28613    8348.2918 
   59000    1.0591757    13.385376    14.444552   -5.1237772   -4.7393688    18.491131  0.018022299  0.023392951   0.70620541    20.292914    8356.6696 
   60000    1.0498803    13.383608    14.433488   -5.1257812   -4.7431603    18.492203  0.017185794  -0.15583981   0.70000768    20.290971    8354.2691 
   61000    1.0363215    13.374995    14.411317   -5.1299572   -4.7457113    18.489118  0.015834477 -0.012687407    0.6909674    20.288674    8351.4326 
   62000    1.0494695    13.378879    14.428348   -5.1252313   -4.7413785     18.48774   0.01637039  0.067481405   0.69973382    20.293839    8357.8125 
   63000    1.0550219    13.384517    14.439539   -5.1302226   -4.7446551    18.496372  0.018367821 -0.018926665   0.70343586    20.282265    8343.5211 
   64000    1.0385355    13.389594    14.428129    -5.125782   -4.7431569    18.496761  0.018615056 0.0026233655   0.69244355    20.287335    8349.7795 
   65000    1.0578766    13.381503     14.43938   -5.1315096   -4.7515502    18.495304  0.017708846 -0.0007039025   0.70533923    20.290608    8353.8207 
   66000    1.0748007    13.382106    14.456907   -5.1332676   -4.7494523    18.495799  0.019575168  -0.10609237    0.7166234    20.295791     8360.225 
   67000    1.0485423    13.368102    14.416645   -5.1522479   -4.7683957    18.500984  0.019366661  0.058946657   0.69911562    20.263272    8320.1038 
   68000    1.0546077    13.363493    14.418101   -5.1456725   -4.7624737    18.489733  0.019432885  0.030812162   0.70315972    20.273792     8333.069 
   69000    1.0472938    13.381029    14.428323   -5.1453587   -4.7650564    18.507638  0.018749909   0.13456548   0.69828312    20.269105    8327.2905 
   70000    1.0369434    13.367591    14.404535   -5.1425284   -4.7598311    18.491469   0.01865078  -0.10758073     0.691382    20.281299    8342.3289 
   71000    1.0642735    13.368567    14.432841   -5.1441594   -4.7620199    18.493771  0.018955792  0.030023921   0.70960436    20.285633    8347.6785 
   72000    1.0462038    13.370522    14.416725   -5.1415392   -4.7583749    18.493224  0.018836374 -0.067296748   0.69755643     20.28746    8349.9342 
   73000    1.0330417    13.367903    14.400945   -5.1417039   -4.7604078    18.490344  0.019263099  -0.14809106   0.68878057    20.271547    8330.3002 
   74000    1.0526674    13.377201    14.429869    -5.135473    -4.754402    18.493837  0.018836877 -0.035786871   0.70186598    20.287877    8350.4481 
   75000    1.0378227    13.383521    14.421344   -5.1323028   -4.7523514    18.499125  0.016698774 -0.035487438    0.6919683    20.286839    8349.1665 
   76000    1.0411739    13.354663    14.395837   -5.1552835   -4.7707598    18.490353   0.01959365   0.10973395   0.69420272    20.275652    8335.3629 
   77000    1.0435348    13.385959    14.429493   -5.1329707   -4.7471332    18.502163  0.016766339  0.058906305   0.69577686    20.285873    8347.9743 
   78000    1.0625452    13.373427    14.435972   -5.1398043   -4.7559674    18.496813  0.016418351   0.11600384   0.70845204    20.277097    8337.1446 
   79000     1.051143    13.364053    14.415196   -5.1409832   -4.7549029    18.487304  0.017732445   0.10026044   0.70084959    20.261922    8318.4402 
   80000    1.0613038    13.357519    14.418823   -5.1525359   -4.7717533    18.493832  0.016223763  0.054783824   0.70762434    20.264187    8321.2303 
   81000    1.0647833    13.371658    14.436441   -5.1403412   -4.7521463    18.492456  0.019542905  -0.12907247   0.70994427     20.28513    8347.0567 
   82000    1.0371661    13.367087    14.404253   -5.1381461   -4.7513525    18.488316  0.016916804  -0.28541181   0.69153049    20.281277    8342.3015 
   83000    1.0454868    13.381858    14.427345   -5.1268584   -4.7421783    18.491731  0.016986009   0.11656607   0.69707833    20.287295    8349.7296 
   84000    1.0412101    13.391248    14.432458   -5.1236065   -4.7385745    18.494074  0.020780144  -0.11300736   0.69422682    20.297036    8361.7636 
   85000    1.0434986    13.381035    14.424533    -5.133881   -4.7521194    18.497431  0.017484422  -0.10862422   0.69575273    20.293873    8357.8542 
   86000    1.0393926    13.358733    14.398126   -5.1530492   -4.7655329    18.493323  0.018458765  0.025848084   0.69301502    20.279549    8340.1697 
   87000    1.0560458    13.373758    14.429804   -5.1326131   -4.7484724    18.489262  0.017108681  -0.15242302   0.70411856    20.285589    8347.6235 
   88000    1.0538442    13.384053    14.437897   -5.1298989   -4.7405847    18.495515  0.018437265  0.047431839   0.70265066    20.283869    8345.5001 
   89000    1.0534062    13.364358    14.417764   -5.1483147   -4.7624903    18.495388  0.017284835  -0.13745955   0.70235859    20.274336    8333.7395 
   90000    1.0455926    13.363014    14.408607   -5.1501927   -4.7619378    18.495784  0.017422535  -0.04288113   0.69714889    20.275639    8335.3461 
   91000    1.0648611    13.368968    14.433829    -5.141839    -4.753856    18.493276  0.017531196  0.078680918   0.70999616    20.277871    8338.0997 
   92000    1.0449383    13.369293    14.414231   -5.1450317   -4.7549291    18.497917  0.016407827 -0.026111067   0.69671265    20.268754     8326.858 
   93000    1.0267272    13.366999    14.393726   -5.1423593   -4.7568018    18.492454  0.016904443 -0.040476907   0.68457035    20.273645    8332.8869 
   94000    1.0662113    13.355088    14.421299   -5.1574565    -4.770084    18.496788  0.015756186  -0.13465454   0.71089641    20.273502    8332.7106 
   95000    1.0452399    13.377465    14.422705    -5.129055   -4.7430725    18.491433  0.015086799 -0.067319567   0.69691369    20.290213    8353.3334 
   96000    1.0476665    13.408476    14.456143   -5.1055421   -4.7216076    18.497118  0.016900705  -0.14454749   0.69853163    20.326219    8397.8824 
   97000    1.0439467    13.405082    14.449028   -5.1070108   -4.7248274    18.494573  0.017519719  0.018917632    0.6960515    20.315662    8384.8046 
   98000    1.0568507    13.375627    14.432478   -5.1367563   -4.7465757    18.492872  0.019511808  -0.14768608    0.7046552    20.297805    8362.7133 
   99000    1.0672446    13.373664    14.440908   -5.1346587   -4.7527339    18.491099   0.01722284  0.072640547   0.71158537    20.281513    8342.5923 
  100000    1.0581411     13.34978    14.407921   -5.1571989   -4.7714292    18.487528  0.019450648  0.077887948   0.70551562    20.269057    8327.2318 
  101000    1.0414771    13.370795    14.412272   -5.1349028   -4.7509311    18.486174  0.019523619  0.091857931   0.69440485    20.281859    8343.0203 
  102000    1.0543264    13.382351    14.436678   -5.1218279   -4.7341103    18.487674  0.016504936  -0.10438677   0.70297216    20.303955    8370.3179 
  103000    1.0493232     13.39208    14.441404   -5.1197613   -4.7335613    18.494682  0.017159311   0.19323784   0.69963623    20.280073    8340.8154 
  104000     1.045041    13.367339     14.41238   -5.1494333   -4.7607146     18.49851  0.018262812   0.25964758   0.69678107    20.273255     8332.407 
  105000     1.054519    13.374136    14.428655   -5.1440188   -4.7560169    18.499135  0.019019185  0.082913707   0.70310053    20.274221    8333.5979 
  106000    1.0521305    13.390593    14.442724    -5.120721   -4.7369246    18.492277  0.019037275    0.1445358   0.70150804    20.292838    8356.5765 
  107000    1.0401241    13.366058    14.406182   -5.1447319    -4.759531    18.490421  0.020369659 -0.010316511   0.69350272     20.27299    8332.0801 
  108000    1.0444631    13.360757     14.40522   -5.1634702    -4.776015    18.505448   0.01877971  -0.11859908   0.69639576    20.270122    8328.5439 
  109000    1.0657645    13.374673    14.440437    -5.143798   -4.7619786    18.500377  0.018093429  -0.10849151   0.71059851    20.283107    8344.5597 
  110000    1.0522648    13.377107    14.429372   -5.1379304   -4.7515008     18.49978  0.015257344 -0.060583481   0.70159755    20.278597    8338.9955 
  111000    1.0567361    13.355286    14.412022   -5.1543007   -4.7659268    18.492633   0.01695372 -0.019510279   0.70457882    20.268829    8326.9507 
  112000    1.0381143    13.405111    14.443225   -5.1164931   -4.7295496    18.502024  0.019580131  -0.15923266   0.69216273    20.306725    8373.7443 
  113000    1.0395638    13.400726     14.44029   -5.1178837   -4.7339972    18.499421  0.019188954  0.082631112    0.6931292    20.309452    8377.1177 
  114000    1.0496606    13.378061    14.427722   -5.1351545   -4.7476047    18.495446  0.017770028  -0.22270658   0.69986119    20.294011    8358.0255 
  115000    1.0290492    13.358208    14.387257   -5.1509728   -4.7617328    18.489349  0.019832009   0.15536564   0.68611854    20.268811    8326.9288 
  116000    1.0513667    13.366087    14.417454   -5.1466862   -4.7594162    18.495076   0.01769691 -0.087346407   0.70099874    20.291024    8354.3352 
  117000    1.0417673    13.399697    14.441464   -5.1123504   -4.7271186    18.494311  0.017735751  0.039054015   0.69459838    20.300569    8366.1307 
  118000    1.0583718     13.39675    14.455122   -5.1215545   -4.7337154    18.500005  0.018300024   0.04504326   0.70566942     20.29597    8360.4454 
  119000    1.0306443    13.391706     14.42235   -5.1251736   -4.7367381    18.497511  0.019368393   0.20506767   0.68718207    20.280835    8341.7567 
  120000    1.0566948    13.390993    14.447688   -5.1244942   -4.7383885    18.498027  0.017460376  0.069609675   0.70455124    20.294804    8359.0046 
  121000    1.0500899    13.390453    14.440543   -5.1219629   -4.7401421    18.493524  0.018891266  0.085301045   0.70014746    20.289995    8353.0639 
  122000    1.0566097      13.3684    14.425009    -5.146419   -4.7584654    18.495524  0.019294802  0.055658003   0.70449456    20.265898    8323.3387 
  123000    1.0485319    13.390482    14.439014   -5.1157938   -4.7272495    18.487045  0.019230694 -0.020093852   0.69910869    20.296059    8360.5556 
  124000    1.0593202    13.381807    14.441127   -5.1287731   -4.7432515    18.491009  0.019571002  -0.20282362   0.70630178    20.304051    8370.4358 
  125000    1.0320146    13.381706     14.41372   -5.1326119   -4.7482476    18.493403  0.020914242  -0.12461112   0.68809576    20.294063    8358.0892 
  126000    1.0457194    13.377589    14.423309   -5.1392499   -4.7534135    18.497002  0.019836904  -0.10385028    0.6972334    20.288809    8351.5996 
  127000    1.0595885    13.371029    14.430618   -5.1435584   -4.7557505     18.49698  0.017608108 -0.082312479   0.70648062    20.284732    8346.5662 
  128000    1.0431197    13.357424    14.400543   -5.1530452   -4.7669039    18.491407  0.019062086  -0.20023556   0.69550006    20.275151    8334.7439 
  129000    1.0478245    13.378039    14.425864   -5.1323111   -4.7493634    18.491553  0.018797184   -0.1195232     0.698637    20.300154    8365.6175 
  130000    1.0610542    13.373904    14.434958   -5.1329615   -4.7508328    18.489334  0.017530739 -0.097937846   0.70745789    20.285728    8347.7954 
  131000    1.0308458    13.378363    14.409209   -5.1305206   -4.7501499    18.489639   0.01924522 -0.044656962   0.68731647    20.291024    8354.3357 
  132000    1.0598928    13.377969    14.437862   -5.1310237   -4.7515036    18.491287  0.017705609   0.12516918   0.70668356    20.294376    8358.4757 
  133000    1.0679475    13.388502     14.45645   -5.1302622   -4.7493685    18.499173  0.019591005 -0.0055505833   0.71205399    20.285512     8347.529 
  134000    1.0594886    13.370316    14.429804   -5.1422998   -4.7561949    18.495186  0.017429215   0.24026967     0.706414    20.269983    8328.3722 
  135000    1.0446188    13.383491     14.42811   -5.1305677   -4.7471331    18.497045  0.017013501   0.12531253   0.69649962    20.280084    8340.8295 
  136000    1.0497543    13.380123    14.429878   -5.1300905   -4.7459682    18.491076  0.019138082 -0.014909093   0.69992367    20.284987    8346.8801 
  137000    1.0445446    13.397682    14.442227   -5.1135397   -4.7299332    18.491762  0.019460286 -0.017681304   0.69645013    20.304888    8371.4713 
  138000    1.0538237    13.395609    14.449433   -5.1203203   -4.7384683     18.49573  0.020199298  -0.14019765   0.70263696    20.299156    8364.3832 
  139000    1.0577421    13.375038     14.43278    -5.130871   -4.7460703    18.485872  0.020037323  -0.05975005   0.70524957    20.293589    8357.5041 
  140000    1.0334799    13.370759    14.404239   -5.1386179   -4.7537139    18.491939  0.017437653 0.0076076223   0.68907275    20.280053    8340.7914 
  141000    1.0446782    13.388634    14.433312   -5.1268406   -4.7393493    18.496348  0.019125887    0.1275904   0.69653918    20.294535    8358.6729 
  142000    1.0563453    13.381438    14.437783   -5.1296346   -4.7465813    18.494147  0.016925574  0.040094611   0.70431824     20.29267    8356.3686 
  143000    1.0380367    13.367702    14.405738   -5.1391981   -4.7556666    18.490248  0.016651822   0.19167539     0.692111    20.273567    8332.7907 
  144000    1.0318002    13.408877    14.440677   -5.1148059   -4.7302569    18.505078  0.018604534   0.23803356   0.68795279     20.28095    8341.8977 
  145000    1.0604705    13.393291    14.453761   -5.1216143   -4.7366412    18.497716  0.017189478  0.079657602   0.70706871    20.279843    8340.5325 
  146000    1.0549467    13.379215    14.434161   -5.1228829   -4.7386009    18.483935  0.018162474 -0.045617318   0.70338573    20.287059    8349.4381 
  147000    1.0346146    13.368959    14.403574   -5.1412911   -4.7573269    18.491547  0.018703333   0.28721825   0.68982931    20.267246    8324.9991 
  148000     1.050761    13.389309     14.44007   -5.1201719    -4.734297    18.491486  0.017994191  0.051312922   0.70059489    20.292004     8355.546 
  149000    1.0563315    13.385676    14.442008   -5.1334059   -4.7504494    18.501411  0.017671608  0.061642327   0.70430903    20.283025    8344.4589 
  150000    1.0489492    13.367035    14.415984   -5.1457836   -4.7631389    18.494522   0.01829658   0.19638725   0.69938689    20.262702    8319.4007 
  151000    1.0392355    13.349599    14.388835   -5.1587654   -4.7706323    18.490056  0.018308952  0.055667207   0.69291025    20.266491    8324.0694 
  152000    1.0309846     13.36226    14.393244    -5.156934   -4.7701664     18.50078  0.018414005 -0.092464993   0.68740899    20.279184    8339.7196 
  153000    1.0431705    13.381319     14.42449   -5.1344776   -4.7509097    18.496029    0.0197671  -0.14674175   0.69553396    20.294075    8358.1045 
  154000    1.0598384     13.38511    14.444949   -5.1263863   -4.7471174    18.493107  0.018389887    0.1002096   0.70664724    20.288678    8351.4374 
  155000    1.0475049    13.361159    14.408663   -5.1409038   -4.7564351    18.481994   0.02006784  0.032733442    0.6984239    20.273907    8333.2106 
  156000    1.0623319    13.356479    14.418811   -5.1495965   -4.7613075    18.486713  0.019363119  -0.11246677   0.70830981    20.270931    8329.5408 
  157000    1.0712699    13.372002    14.443272   -5.1399445   -4.7547993    18.494613  0.017334345 -0.070536305   0.71426922    20.269211    8327.4214 
  158000    1.0561253    13.372455    14.428581   -5.1418129   -4.7583682    18.496175     0.018093  0.053140628   0.70417155    20.279983    8340.7051 
  159000    1.0417731    13.381225    14.422999   -5.1431095   -4.7623317     18.50549  0.018844403   0.02618071   0.69460222    20.289633    8352.6175 
  160000    1.0424639    13.385598    14.428062   -5.1178186   -4.7370638    18.485148  0.018268584 -0.070312167    0.6950628    20.295265    8359.5748 
  161000    1.0487478    13.378937    14.427684   -5.1285205   -4.7452733    18.491122  0.016334708   -0.1340695   0.69925262    20.299666     8365.014 
  162000    1.0582712     13.40703    14.465302   -5.1022654   -4.7169361    18.492169  0.017127167  -0.21722945   0.70560233    20.329862    8402.3985 
  163000    1.0506274    13.394028    14.444655   -5.1167687   -4.7310744    18.494268  0.016528529  0.085260992   0.70050581    20.290903    8354.1852 
  164000    1.0492491    13.398307    14.447556   -5.1231353   -4.7386175    18.502452  0.018990117   0.32097237   0.69958686     20.27047    8328.9729 
  165000     1.048904    13.379075    14.427979   -5.1326985   -4.7494367    18.494546  0.017227367   0.21110011   0.69935673    20.268399    8326.4206 
  166000    1.0419301     13.36598    14.407911   -5.1403015   -4.7538809    18.488605  0.017677341 -0.030059528    0.6947069    20.275542    8335.2263 
  167000    1.0598836     13.37275    14.432634   -5.1408287   -4.7539729    18.494586  0.018992536  -0.15747974   0.70667742    20.291639     8355.095 
  168000    1.0526748    13.381666    14.434341    -5.127121   -4.7428657    18.490502  0.018284846  -0.20426871   0.70187095    20.303716     8370.022 
  169000    1.0514078    13.400881    14.452289   -5.1112414   -4.7252104    18.495063  0.017060054 -0.062001043   0.70102619    20.311573     8379.743 
  170000    1.0499838    13.392282    14.442266   -5.1197271   -4.7371135    18.494171  0.017837898  -0.24874026   0.70007669    20.304729    8371.2752 
  171000    1.0518155    13.387331    14.439146   -5.1207583   -4.7321688    18.489505  0.018584278   0.13571941   0.70129797    20.293282    8357.1248 
  172000     1.052671      13.3906    14.443271   -5.1266081   -4.7405906    18.497786  0.019422755  0.023893769   0.70186837     20.28697    8349.3284 
  173000    1.0479663    13.363243     14.41121   -5.1518391    -4.762209    18.498177  0.016905043   0.09344427   0.69873156    20.267414    8325.2061 
  174000    1.0467027    13.349069    14.395772   -5.1653681   -4.7766929    18.495137  0.019300071 -0.083726701   0.69788905    20.258582    8314.3282 
  175000    1.0579884    13.355746    14.413735   -5.1531196    -4.767768    18.491352  0.017513987   0.11901936   0.70541379    20.268467     8326.504 
  176000    1.0561416    13.369932    14.426074   -5.1483512   -4.7635937    18.499832  0.018452115   0.12075792    0.7041824    20.265196    8322.4741 
  177000    1.0439998    13.366801    14.410801   -5.1416399   -4.7565328    18.491295  0.017145966   0.29892035    0.6960869    20.264224    8321.2759 
  178000    1.0593842    13.389133    14.448517   -5.1309751   -4.7457858    18.501092   0.01901624 -0.038922296   0.70634442    20.279596    8340.2272 
  179000    1.0538995    13.364629    14.418528   -5.1507653   -4.7614657    18.497102  0.018292584 -0.00036386069    0.7026875    20.271525    8330.2738 
  180000    1.0452793    13.374477    14.419757    -5.144077   -4.7591861    18.498914  0.019639751 -0.005317448   0.69693997    20.289082    8351.9368 
  181000    1.0539964    13.389122    14.443119   -5.1257836   -4.7402134    18.496294  0.018612105   0.12100187   0.70275214    20.298144    8363.1326 
  182000    1.0388183    13.380402     14.41922    -5.137736   -4.7527399    18.499184  0.018953667  0.098551723   0.69263211    20.281687    8342.8072 
  183000    1.0511371    13.364175    14.415312   -5.1395723   -4.7515487    18.486011  0.017736926  0.072869208   0.70084569    20.289307    8352.2144 
  184000    1.0505471    13.382638    14.433185   -5.1336275   -4.7453558     18.49928  0.016985709  0.007308901   0.70045232    20.280032    8340.7656 
  185000    1.0530044    13.389302    14.442307   -5.1253178   -4.7332267    18.496294  0.018326088  0.098383213   0.70209068    20.278959     8339.442 
  186000    1.0371449    13.383365     14.42051   -5.1367241   -4.7481432    18.503702  0.016387568  0.034361977   0.69151639    20.273275    8332.4315 
  187000    1.0444388    13.379841     14.42428   -5.1328928   -4.7431756    18.497049  0.015684828   0.13729957   0.69637961    20.264063    8321.0772 
  188000    1.0575467    13.382465    14.440012   -5.1391302   -4.7570437    18.504413  0.017182019   0.10235542   0.70511925    20.273134    8332.2569 
  189000    1.0477432    13.384652    14.432395   -5.1248446   -4.7426312    18.493731  0.015765126   0.14621039    0.6985828    20.286761    8349.0706 
  190000    1.0430013    13.371817    14.414818   -5.1434051   -4.7589928    18.495143   0.02007841  -0.05475101   0.69542116    20.292545    8356.2139 
  191000    1.0443424    13.383265    14.427608   -5.1287207    -4.742828     18.49378  0.018206401 -0.095392683   0.69631534    20.296734    8361.3898 
  192000    1.0537245    13.393268    14.446992    -5.120847    -4.738798    18.497318  0.016796223  -0.14767995   0.70257085    20.308325    8375.7231 
  193000    1.0516918    13.359828     14.41152   -5.1467118   -4.7612245     18.48984  0.016699764   0.07660996   0.70121553    20.270159    8328.5901 
  194000    1.0494156    13.373927    14.423343   -5.1332496   -4.7484858    18.488003  0.019174462  -0.12838813   0.69969788     20.28808    8350.6999 
  195000    1.0378173    13.404121    14.441938   -5.1106975   -4.7278323    18.496552  0.018266262   0.11608935   0.69196469    20.293245    8357.0791 
  196000     1.035996    13.374997    14.410993   -5.1433957   -4.7560467    18.497991  0.020402027 -0.062841353   0.69075037    20.279536    8340.1537 
  197000    1.0533601    13.349021    14.402381   -5.1531694   -4.7649584    18.482911  0.019279976  -0.21834984   0.70232783    20.282346    8343.6209 
  198000    1.0417227    13.386914    14.428637   -5.1195245   -4.7350982    18.487635  0.018804259  0.022296367   0.69456862    20.307181    8374.3074 
  199000    1.0542796    13.388736    14.443015   -5.1222204   -4.7355192    18.492683  0.018273604 -0.0040926638   0.70294094    20.290824    8354.0885 
