#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 9999000    1.7751784    14.795748    16.570926   -3.9798089    18.726955  0.048601325  -0.18289443    1.1836002    21.455952     9877.416 
10000000    1.6133886    14.577075    16.190464   -4.1389884    18.670412  0.045651476  -0.12822129    1.0757269     21.26166    9611.5069 
10001000    1.4930843    14.303973    15.797057   -4.3512056    18.614116   0.04106233   0.20628904     0.995514    21.018209    9285.1118 
10002000    1.3891029    14.119772    15.508875   -4.5129773    18.588863  0.043885944  -0.12360783   0.92618436    20.853467    9068.4864 
10003000    1.3520097    13.987702    15.339712   -4.6239375    18.573583  0.038056791 -0.075724427   0.90145247    20.736523    8916.7755 
10004000    1.3292122    13.964383    15.293595   -4.6666353    18.591437  0.039581314  0.012928581   0.88625223     20.69969    8869.3441 
10005000    1.3538485    14.007644    15.361492   -4.6264789     18.59325  0.040872222 -0.075875504   0.90267847     20.72892    8906.9705 
10006000    1.3462692    14.035487    15.381756    -4.601462    18.597233  0.039715881 -0.083589053   0.89762499    20.759513    8946.4647 
10007000    1.3498647    13.993512    15.343377   -4.6267179     18.58308  0.037150761  -0.02645471   0.90002232     20.73518    8915.0426 
10008000     1.338336    13.983628    15.321964   -4.6478934    18.593385  0.038136193  0.050451174   0.89233553    20.712985    8886.4456 
10009000    1.3610845    13.993696    15.354781   -4.6352852     18.59297   0.03601143 -0.033502693   0.90750313    20.732383     8911.436 
10010000    1.3611212    13.994539     15.35566   -4.6222582    18.580416  0.036380548  0.040385763   0.90752761    20.741787    8923.5676 
10011000    1.3491769    13.986394    15.335571   -4.6326104    18.583043  0.035961545  0.038850122    0.8995637    20.717601    8892.3872 
10012000    1.3526081     14.00586    15.358468   -4.6151672    18.579454  0.041573127 -0.071986517   0.90185147    20.749895    8934.0363 
10013000    1.3467186    14.018255    15.364973   -4.5959326    18.574914    0.0392731 -0.048197217   0.89792462    20.759019    8945.8267 
10014000    1.3445743    14.006466     15.35104   -4.6164857    18.582621  0.040331259   0.13741664   0.89649493     20.72665    8904.0444 
10015000    1.3467848    13.990995     15.33778   -4.6262322    18.577784  0.039442469   0.23434857    0.8979688      20.7239    8900.5011 
10016000    1.3419841    13.992312    15.334296   -4.6249836    18.577621  0.039675014   0.19962874   0.89476795    20.721158    8896.9693 
10017000    1.3573087    14.013716    15.371025   -4.6095864    18.585776  0.037526761  0.076609823   0.90498562    20.739883    8921.1104 
10018000    1.3554886    14.004857    15.360346   -4.6159212    18.580975  0.039803224  -0.14523648   0.90377204    20.759115    8945.9506 
10019000    1.3567535    13.988614    15.345367   -4.6385852    18.588917   0.03828158   0.29041143   0.90461538    20.710339    8883.0407 
10020000    1.3486062    13.982428    15.331035   -4.6384987    18.585563  0.035363678 -0.010367373   0.89918319    20.717463    8892.2098 
10021000    1.3567548    14.001167    15.357922   -4.6232689    18.584115  0.040320947  -0.19402593   0.90461629    20.757427    8943.7681 
10022000    1.3632316    14.005837    15.369068   -4.6116136    18.580987  0.036463931  -0.04723479   0.90893471    20.744642    8927.2534 
10023000    1.3492683    13.984676    15.333944   -4.6338316    18.581157  0.037350331 0.0010084405   0.89962466    20.722891    8899.2016 
10024000    1.3506219    13.985044    15.335666   -4.6400675    18.589724  0.035388031 -0.047944852   0.90052716    20.713638    8887.2852 
10025000    1.3456057    14.003865    15.349471   -4.6235933    18.588747  0.038711862  -0.24479897    0.8971826    20.749021     8932.907 
10026000    1.3443125    14.026783    15.371096   -4.5976416    18.588157  0.036267582    0.1174521   0.89632037    20.752799     8937.788 
10027000    1.3476204    13.987818    15.335438   -4.6284298    18.580736  0.035511814    0.1305976   0.89852591    20.716286    8890.6943 
