#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
   50000   0.75685321    13.822974    14.579827   -5.6362254    19.428491  0.030707863   0.13661431   0.50463188    19.846658    7817.3965 
   51000   0.75308824    13.839286    14.592374   -5.6265013    19.435245   0.03054177  0.047691461   0.50212159    19.851492     7823.111 
   52000   0.73470061    13.834127    14.568828   -5.6275112    19.430464   0.03117422 -0.038438987   0.48986164    19.857564    7830.2915 
   53000   0.75455417    13.826795    14.581349   -5.6354007    19.430763   0.03143252  0.019751249     0.503099    19.861166    7834.5525 
   54000   0.75480976    13.848555    14.603365   -5.6143151    19.432292  0.030577879  0.076286045   0.50326941    19.872424    7847.8833 
   55000   0.75745279    13.834284    14.591737   -5.6318381    19.435675  0.030446959   0.20765616   0.50503166    19.839908    7809.4236 
   56000   0.75051715    13.824303     14.57482   -5.6349316     19.42865  0.030584607   0.13711416   0.50040732    19.839269    7808.6684 
   57000   0.75683238    13.814414    14.571246   -5.6446065    19.428789  0.030231228   -0.1702913     0.504618    19.851287    7822.8677 
   58000   0.75527914    13.838364    14.593643   -5.6229528    19.431236  0.030080854 -0.034036662   0.50358238    19.860902    7834.2401 
   59000   0.74592584    13.828919    14.574844   -5.6306731    19.429601  0.029990838 -0.066422253   0.49734606    19.851634    7823.2784 
   60000   0.74886803    13.825286    14.574154   -5.6350976    19.429623  0.030761011  0.036843739   0.49930777    19.841929    7811.8105 
   61000   0.75212393    13.835445    14.587569   -5.6230321    19.427507  0.030970014   0.11814616   0.50147864    19.860209    7833.4201 
   62000   0.75658552     13.85007    14.606656   -5.6100586    19.430159  0.029969359  0.053595666    0.5044534    19.869695    7844.6511 
   63000   0.74500212    13.831497    14.576499   -5.6273522    19.428794  0.030054948 -0.045276959   0.49673017    19.849123    7820.3106 
   64000   0.75354869    13.811603    14.565152   -5.6428962    19.423506  0.030993821 -0.0086027664    0.5024286    19.841649    7811.4797 
   65000   0.74506293    13.834734    14.579797   -5.6340329    19.438345  0.030422263   0.11223374   0.49677072    19.847578    7818.4845 
   66000   0.74815864    13.837912     14.58607   -5.6268228    19.434274  0.030460113  -0.04473832   0.49883478    19.855635    7828.0093 
   67000    0.7377189    13.822511     14.56023   -5.6382609    19.430832  0.029940033 -0.076031363   0.49187408    19.851691    7823.3458 
   68000   0.74394605    13.829355    14.573301    -5.630517    19.429704   0.03016805  -0.20466575   0.49602604    19.858534     7831.439 
   69000   0.75126201    13.836652    14.587914   -5.6225098    19.429472  0.029690118  0.055533304   0.50090395    19.851665    7823.3144 
   70000   0.75061975    13.813346    14.563966   -5.6383795    19.421802  0.029923033 -0.070586313   0.50047573    19.850366    7821.7789 
   71000   0.74586835    13.819516    14.565384   -5.6333876    19.422746  0.030157535 -0.083013452   0.49730773    19.854767    7826.9827 
   72000   0.74671387    13.827169    14.573883   -5.6292836    19.426143  0.030309456  -0.19885855   0.49787148    19.867811    7842.4192 
   73000   0.74611488    13.843498    14.589613   -5.6180544    19.431989   0.02956321  -0.22440777    0.4974721    19.858386    7831.2638 
   74000   0.75508032    13.813086    14.568167    -5.641868    19.424802   0.03015238 0.00079282183   0.50344981    19.842017    7811.9142 
   75000   0.75318981    13.821657    14.574847   -5.6400075    19.432425  0.029239382   0.19213353   0.50218931      19.8356    7804.3373 
   76000   0.75277076    13.830959    14.583729   -5.6344613    19.435829  0.029590772   0.21356248   0.50190991    19.845195    7815.6678 
   77000    0.7509098     13.82237     14.57328   -5.6341844    19.426668  0.029886891 -0.021109966   0.50066911    19.857871     7830.654 
   78000   0.73655031    13.817701    14.554251   -5.6372399    19.425605  0.029335623  0.020171232   0.49109493    19.846508    7817.2199 
   79000   0.74998663    13.831491    14.581478   -5.6259571    19.427909  0.029538825 -0.076655464    0.5000536    19.859367    7832.4238 
   80000    0.7508686    13.842177    14.593045   -5.6159339    19.428278  0.029832484  0.025017484   0.50064165    19.860228    7833.4426 
   81000   0.75107009    13.837757    14.588827   -5.6235664    19.432008  0.029315908  -0.10087254   0.50077599    19.863169    7836.9235 
   82000    0.7532688    13.820532    14.573801     -5.63359    19.425248  0.028873828 -0.071370666   0.50224198    19.863282    7837.0575 
   83000   0.76359358    13.836166    14.599759   -5.6245187    19.431239  0.029445305 -0.013646383   0.50912603    19.858879    7831.8467 
   84000   0.76185907    13.824631     14.58649   -5.6339993    19.429439  0.029191478 -0.072195859   0.50796954    19.855465    7827.8081 
   85000   0.74300639    13.828646    14.571652    -5.629889    19.429592  0.028942581  -0.15481503   0.49539952     19.86002    7833.1968 
   86000     0.753948    13.825751    14.579699   -5.6248523     19.42184  0.028762885  -0.11633484   0.50269484    19.868099    7842.7602 
   87000   0.76151892    13.847814    14.609333   -5.6083027    19.427279   0.02883737 0.0056825296   0.50774275     19.87023     7845.284 
   88000   0.75245193    13.833366    14.585818   -5.6247339    19.429595  0.028505483   0.11151071   0.50169733    19.858991    7831.9792 
   89000   0.74231343    13.830358    14.572671   -5.6318976    19.433616  0.028639201  0.037509872   0.49493749    19.840774    7810.4456 
   90000   0.73658113    13.817213    14.553794   -5.6408152    19.428996  0.029032478 -0.0082365357   0.49111548    19.843133    7813.2321 
   91000   0.74471282    13.833795    14.578507   -5.6243435    19.429132  0.029005855 -0.074738888   0.49653728     19.86135    7834.7713 
   92000   0.75347999    13.832262    14.585742   -5.6286427    19.431871  0.029033346   -0.1586171   0.50238279    19.864051     7837.968 
   93000   0.74258773    13.824569    14.567156   -5.6309872    19.426564  0.028992226 0.0094627892   0.49512038    19.855415    7827.7493 
   94000   0.75155843    13.832799    14.584357   -5.6199761     19.42454  0.028235003  0.082320885   0.50110159    19.854412    7826.5634 
   95000   0.73925043    13.849067    14.588318    -5.613109    19.433249  0.028927572  0.047918376   0.49289523    19.859629    7832.7345 
   96000   0.74700319    13.826238    14.573241   -5.6249331    19.421968  0.029203033  -0.19310914   0.49806439    19.868545    7843.2882 
   97000   0.74679096    13.825485    14.572276   -5.6281163    19.424615  0.028986268  -0.11084067   0.49792288     19.86332    7837.1029 
   98000   0.75925214    13.835087     14.59434   -5.6271569    19.433099  0.029145061   0.22444368   0.50623137    19.846545    7817.2634 
   99000   0.74426975    13.838797    14.583067    -5.622012    19.431867  0.028942153   0.14065345   0.49624186    19.848952    7820.1083 
  100000   0.74959737    13.826406    14.576004   -5.6281001    19.425437  0.029069471  -0.20096071   0.49979406    19.863826    7837.7015 
