#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
10000000    1.8027859    14.796407    16.599193   -3.9808692    18.730724  0.046552424 -0.0052788972    1.2020075    21.418949    9826.4004 
10001000    1.6958693    14.730042    16.425912   -4.0232388    18.708879  0.044401725 0.00012849923    1.1307209    21.378245    9770.4852 
10002000    1.6793064    14.580863     16.26017   -4.1577244    18.695009  0.043578202   0.13597286    1.1196775    21.222748    9558.8329 
10003000     1.629559    14.524651     16.15421   -4.1857266    18.664517  0.045860957   -0.2014559    1.0865085    21.194946    9521.3154 
10004000    1.6516754     14.51635    16.168025   -4.2251446    18.693392  0.048102474  -0.10443028    1.1012546    21.160506     9474.977 
10005000    1.6410164    14.531558    16.172574   -4.1904938    18.676375  0.045677261  0.069902809    1.0941477    21.184069    9506.6642 
10006000    1.6661649    14.503504    16.169669   -4.2129013    18.674198  0.042207721  -0.14806806    1.1109155    21.152174    9463.7884 
10007000    1.6415061    14.516417    16.157924    -4.200925    18.672246  0.045096894   0.16369596    1.0944742    21.163951    9479.6052 
10008000    1.6365123    14.544675    16.181187   -4.1842123      18.6829  0.045987342  0.063552193    1.0911446    21.200388    9528.6517 
10009000    1.6552754    14.540818    16.196093   -4.1991234      18.6945  0.045440868   0.16711941    1.1036549    21.173931    9493.0218 
10010000    1.6245899    14.539275    16.163865   -4.1765137    18.671389  0.044399052 -0.0023506313    1.0831954    21.204761    9534.5492 
10011000    1.6468669    14.522509    16.169376   -4.1943358    18.677141  0.039704255   0.15251654    1.0980485    21.166732    9483.3419 
10012000    1.6467457    14.528043    16.174789    -4.206094    18.690793  0.043344317   0.19315108    1.0979677    21.169396    9486.9233 
10013000    1.6573986    14.542632     16.20003   -4.1849063     18.68127  0.046267777   0.09364177    1.1050706    21.196257    9523.0827 
10014000    1.6213444    14.526584    16.147928   -4.1999857    18.678673  0.047896747  0.083295917    1.0810314      21.1722    9490.6937 
10015000     1.629979    14.466636    16.096615   -4.2467307    18.670522  0.042844052   0.05965002    1.0867885    21.123644    9425.5461 
10016000    1.6602033    14.473496    16.133699   -4.2455055    18.673535  0.045466055  0.058779752    1.1069406    21.139655    9446.9954 
10017000    1.6484319    14.524596    16.173028   -4.1999853    18.682752  0.041829101  -0.16473228     1.099092    21.167531    9484.4165 
10018000     1.648113    14.535604    16.183717   -4.1920667    18.686218  0.041452664   -0.1591127    1.0988793    21.198847    9526.5735 
10019000    1.6395621    14.490971    16.130533   -4.2268752    18.673672   0.04417422  0.005802021     1.093178    21.154774    9467.2786 
10020000    1.6446142    14.530311    16.174926   -4.2052823    18.687274    0.0483194 0.00031572681    1.0965465    21.149293    9459.9224 
10021000    1.6508528    14.540357     16.19121   -4.1692473    18.668698  0.040906757 -0.051519872    1.1007061     21.22224    9558.1456 
10022000    1.6611753    14.533184    16.194359   -4.1872303    18.677487  0.042926976   0.11561153    1.1075886    21.184179    9506.8119 
10023000    1.6509939    14.511665    16.162659   -4.2055572    18.675129  0.042093951 -0.048490689    1.1008002    21.177888     9498.345 
10024000    1.6473514    14.537658    16.185009   -4.1868999    18.680245  0.044312796 -0.037839981    1.0983716    21.198122    9525.5956 
10025000    1.6978818    14.513588     16.21147   -4.2078282    18.677223  0.044193243  -0.21583328    1.1320627    21.197719    9525.0525 
10026000    1.6543856    14.520147    16.174532   -4.2009768     18.67587  0.045253754  0.059197458    1.1030616    21.186916    9510.4968 
10027000    1.6554629    14.492691    16.148154   -4.2247586    18.675125  0.042323703  -0.11845512    1.1037799    21.145458    9454.7773 
10028000    1.6582073    14.532606    16.190813   -4.1884012    18.679011  0.041996261 -0.0020561714    1.1056097    21.197686    9525.0089 
10029000    1.6603944     14.54512    16.205515   -4.1780598    18.678524   0.04465576   0.19796617     1.107068    21.194057    9520.1178 
10030000    1.6634275    14.503426    16.166853     -4.21297     18.66897  0.047425553 -0.078421067    1.1090903      21.1684    9485.5842 
10031000    1.6327777    14.539173    16.171951    -4.190724    18.684436  0.045461398 -0.028005085    1.0886545    21.191065    9516.0859 
10032000    1.6686186    14.515773    16.184392   -4.2103719    18.679761  0.046383896 -0.055719427    1.1125515    21.178013    9498.5134 
10033000    1.6290541    14.532849    16.161903    -4.204538    18.691338  0.046049361  -0.10362317    1.0861718    21.199547    9527.5175 
10034000    1.6554202    14.519872    16.175292   -4.1977398    18.675426  0.042185849    0.2352205    1.1037514    21.160256    9474.6412 
10035000    1.6473588    14.558605    16.205964   -4.1719258     18.68942  0.041110681   0.13703301    1.0983765    21.207415    9538.1294 
10036000    1.6560593    14.545457    16.201516   -4.1967005    18.698593  0.043564657  0.037754143    1.1041776    21.184089    9506.6913 
10037000    1.6392051    14.516364    16.155569   -4.2092508    18.683918  0.041696258 -0.039670334      1.09294    21.180577     9501.964 
10038000    1.6690022    14.522904    16.191906   -4.2079495    18.689717  0.041136536  0.089083394    1.1128072     21.15313    9465.0724 
10039000    1.6469002     14.49042     16.13732   -4.2279643    18.672695  0.045689682  -0.12239548    1.0980707    21.168754    9486.0602 
10040000    1.6500694     14.48159    16.131659   -4.2305663    18.671483  0.040673078   0.10533319    1.1001838    21.125073    9427.4589 
10041000    1.6656283    14.508614    16.174243   -4.2133111    18.678706  0.043219702 -0.059712909    1.1105577    21.187493    9511.2751 
10042000    1.6605968    14.504758    16.165354   -4.2138889    18.676067  0.042579121 -0.076388106    1.1072029    21.181234    9502.8479 
10043000    1.6385723    14.512266    16.150839   -4.2179067    18.686053  0.044119577   0.09485682    1.0925181    21.152764    9464.5803 
