#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
10000000    1.7913896    14.681467    16.472856   -4.0701592    18.715593  0.036032915   0.10318934    1.1944091    21.335493    9711.9856 
10001000    1.6711767    14.519763     16.19094     -4.18103    18.671489    0.0293041 -0.0053219196    1.1142571    21.220152    9555.3251 
10002000     1.549278    14.366092     15.91537    -4.323337    18.660671  0.028758269 -0.042294897    1.0329811     21.06184    9343.0554 
10003000    1.5108379    14.214092     15.72493   -4.4413194    18.627222  0.028188958  -0.13288416    1.0073512    20.937273    9178.2604 
10004000    1.4862081    14.172458    15.658667   -4.4710127    18.618619  0.024851679 -0.057966312   0.99092927    20.889028     9114.958 
10005000    1.4962626    14.203351    15.699613   -4.4553623    18.632292  0.026421104    0.1308392   0.99763313    20.904525    9135.2598 
10006000    1.5140573    14.222791    15.736849   -4.4454919    18.637015  0.031268067  0.076145473    1.0094977    20.927491    9165.4008 
10007000    1.5063693     14.19582     15.70219   -4.4562178    18.623908  0.028130441  -0.13025304    1.0043717    20.929104    9167.5207 
10008000    1.5103603    14.191188    15.701549   -4.4666942    18.630947  0.026935969    0.1212368    1.0070328    20.901412    9131.1789 
10009000    1.4906835     14.21852    15.709204   -4.4418311    18.633723   0.02662838  0.071672414   0.99391327     20.94324    9186.1099 
10010000    1.5081326    14.225601    15.733734   -4.4377672    18.634405  0.028963887   0.15572552    1.0055474    20.915898    9150.1777 
10011000    1.4954473    14.214593     15.71004   -4.4463886     18.62878  0.032200707 -0.013264859   0.99708951    20.917074    9151.7209 
10012000    1.4913004    14.197732    15.689032   -4.4657222    18.634187  0.029267267  0.030377173   0.99432457     20.90412    9134.7289 
10013000    1.5116841    14.175471    15.687155   -4.4766978    18.624219  0.027949232 -0.027634696    1.0079154    20.888517    9114.2892 
10014000    1.4835985     14.22286    15.706459   -4.4385929    18.631253  0.030200185 -0.052281893   0.98918933    20.936418    9177.1355 
10015000    1.5239729     14.19954    15.723513   -4.4446352    18.618525  0.025649651  0.035973577     1.016109    20.916217    9150.5969 
10016000    1.4965779     14.20612    15.702698   -4.4565294    18.631761   0.03088828    0.1100642   0.99784336    20.903928    9134.4767 
10017000    1.4927885    14.228049    15.720838   -4.4523637    18.650928  0.029484712  0.082834223   0.99531677    20.932235    9171.6356 
10018000    1.5233159    14.221349    15.744665   -4.4382911    18.629325  0.030314872  0.075655292    1.0156709    20.939544    9181.2472 
10019000     1.502746    14.198998    15.701744   -4.4691855    18.640734  0.027449423  0.036053036    1.0019559    20.890265    9116.5773 
10020000     1.496152    14.182067    15.678219    -4.468052    18.623183  0.026936614  0.032235302   0.99755934    20.907936     9139.733 
10021000    1.5118035    14.215121    15.726924   -4.4463236    18.632785  0.028659438  0.033433165     1.007995    20.937858    9179.0291 
10022000    1.4960784    14.234877    15.730955   -4.4453644    18.652977  0.027264059  0.030611554   0.99751027    20.921952    9158.1261 
10023000    1.4814856    14.205062    15.686548   -4.4606641    18.636084  0.029642022 -0.030137234   0.98778056    20.924136    9160.9947 
10024000    1.4857535    14.224983    15.710736   -4.4476755    18.643073  0.029585635 -0.046723583   0.99062613    20.922386    9158.6957 
10025000    1.4826778    14.230254    15.712931   -4.4441471    18.645892  0.028509187   0.06492837   0.98857543    20.920371    9156.0504 
10026000    1.5003874     14.22049    15.720877   -4.4584384    18.647208    0.0317197  0.066277553    1.0003833    20.901243    9130.9579 
10027000     1.480527    14.224506    15.705033   -4.4491597    18.642961  0.030704457  -0.16570857   0.98714139    20.929662     9168.254 
10028000    1.5000976    14.204667    15.704765    -4.455273    18.632666   0.02727417  -0.14496091    1.0001901    20.916512    9150.9841 
