#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 3110000    1.8012691    14.773919    16.575188   -3.9936419    18.723448  0.044112829   0.17985834    1.2009962    21.404659    9806.7465 
 3111000    1.7832796    14.732843    16.516123   -4.0339229    18.722275  0.044491406 -0.040143402    1.1890017    21.381318    9774.6995 
 3112000    1.7933442    14.769172    16.562516   -4.0049842    18.731167  0.042989122  0.041239762    1.1957123    21.399794    9800.0616 
 3113000    1.7922933    14.759313    16.551607   -4.0009913    18.714259   0.04604546   0.10220549    1.1950116    21.405434    9807.8109 
 3114000    1.7968199    14.774555    16.571375   -4.0036702    18.733074  0.045151609   0.12913902    1.1980297    21.377708    9769.7493 
 3115000    1.7766062    14.778496    16.555102   -3.9766937    18.710213  0.044976653 -8.687286e-05    1.1845522    21.452751    9872.9963 
 3116000    1.8139344    14.788712    16.602646   -4.0037528    18.740604  0.051860563  0.092463408    1.2094408    21.397688     9797.168 
 3117000    1.7866047    14.794212    16.580817   -3.9761284    18.727547  0.042793471  -0.17505323    1.1912187    21.470414    9897.4029 
 3118000    1.8081189    14.801906    16.610025   -3.9798284    18.737099  0.044635213   0.14209239    1.2055633    21.412963    9818.1644 
 3119000    1.8026916    14.749982    16.552674   -4.0058937    18.711359  0.044516563  0.092668994    1.2019447    21.413304    9818.6338 
 3120000    1.8013931    14.759292    16.560685   -4.0113524    18.725953  0.044691109  0.059414743    1.2010789    21.388548     9784.619 
 3121000    1.7908609    14.724984    16.515845   -4.0320049    18.713825  0.043164047  0.030113721    1.1940566    21.392969    9790.6875 
 3122000     1.795951    14.773277    16.569228   -3.9999149    18.731007  0.042185182  0.014339656    1.1974504    21.405513    9807.9205 
 3123000    1.8031029    14.766497    16.569599   -3.9935358    18.716585  0.043447046  0.022501051    1.2022189    21.430449    9842.2364 
 3124000    1.7839662    14.777166    16.561133    -4.001744    18.733636  0.045274114   0.12163606    1.1894595    21.401431    9802.3107 
 3125000    1.7657768    14.792651    16.558427    -3.984047    18.731513  0.045184177 -0.036356399    1.1773317    21.437885    9852.4861 
 3126000    1.8197701     14.75764     16.57741   -4.0036022    18.714939  0.046303579   0.26002322    1.2133317    21.401341    9802.1861 
 3127000    1.7837222     14.74795    16.531673   -4.0164472    18.719757  0.044640842  0.099460323    1.1892968     21.38588    9780.9576 
 3128000    1.8085289    14.777578    16.586107   -3.9948544    18.727258  0.045174457  0.015646171    1.2058367    21.412412    9817.4068 
 3129000    1.8047311    14.806545    16.611276   -3.9874336    18.748816  0.045162968 -0.016147223    1.2033045    21.430324    9842.0647 
 3130000    1.8004758    14.753672    16.554148   -4.0198091    18.725633  0.047848332  -0.10462623    1.2004672    21.394045     9792.165 
 3131000    1.7992762     14.73316    16.532436   -4.0331242    18.727888  0.038396637 -0.086528723    1.1996674    21.388765    9784.9166 
 3132000    1.8060545    14.780175     16.58623   -3.9871163    18.724616  0.042675595 -0.066014997    1.2041869    21.411636    9816.3395 
 3133000    1.7972776    14.788177    16.585454   -3.9842195    18.722388  0.050008397  0.029165738    1.1983348    21.437617    9852.1162 
 3134000    1.8028966    14.737455    16.540352   -4.0366742    18.723818  0.050311278 -0.074355811    1.2020813    21.365956     9753.646 
 3135000    1.7620959     14.73943    16.501526    -4.025803    18.721707  0.043525463 -0.0084235934    1.1748774    21.385242    9780.0822 
 3136000    1.7906396    14.767753    16.558392   -4.0069556    18.728292  0.046415939  0.071123963    1.1939089    21.395496    9794.1567 
 3137000    1.7955824    14.781831    16.577413   -4.0000887     18.73896  0.042959538 -0.091308121    1.1972046    21.417266     9824.085 
 3138000     1.790862    14.740966    16.531828   -4.0231537     18.72192  0.042199588  0.090630808    1.1940572    21.375742    9767.0544 
 3139000    1.7839784    14.763355    16.547334   -4.0124973     18.73089  0.044962168 -0.077270929    1.1894676    21.395341    9793.9451 
 3140000    1.8031414    14.769952    16.573094   -3.9938979    18.720844  0.043006442 -0.065750873    1.2022445    21.448491    9867.1156 
 3141000    1.7998963     14.81438    16.614276   -3.9647068    18.729431  0.049655796   0.09974074    1.2000809     21.44287    9859.3598 
 3142000    1.8048783    14.794531    16.599409   -3.9826889    18.730747  0.046472787   0.12832916    1.2034026    21.441631    9857.6516 
 3143000    1.7923052    14.747552    16.539857   -4.0275006    18.728368  0.046684076  0.024423917    1.1950195    21.392712    9790.3348 
 3144000    1.8100557    14.751681    16.561737    -4.007439    18.713494   0.04562617   0.18198843    1.2068546    21.387154    9782.7061 
 3145000    1.8113021     14.77235    16.583652   -3.9970526    18.725132  0.044270538  -0.25068972    1.2076857    21.438609     9853.484 
 3146000    1.8091297    14.767579    16.576708   -4.0079284    18.731811  0.043695909   0.21059511    1.2062372    21.399735    9799.9803 
 3147000     1.783029    14.780653    16.563682   -3.9830906    18.716628  0.047115405   0.14576445    1.1888346     21.42088    9829.0587 
 3148000    1.8151018    14.792466    16.607568   -3.9823501    18.729701  0.045115653   0.05539314    1.2102191    21.434006    9847.1382 
 3149000    1.8071889    14.799113    16.606302   -3.9782531    18.738757    0.0386096 -0.085169043    1.2049432    21.452299    9872.3728 
 3150000    1.8000826    14.786737    16.586819    -3.993263    18.733029  0.046970317 -0.0093469599    1.2002051    21.424125    9833.5265 
 3151000    1.7742818    14.763634    16.537915   -4.0036072     18.71882   0.04842115 -0.017556124    1.1830024    21.409678    9813.6462 
 3152000    1.8067888    14.768844    16.575633   -4.0011675    18.725547  0.044465133 -0.024775292    1.2046764    21.396757    9795.8894 
 3153000    1.7974937    14.785738    16.583232   -3.9899418        18.73  0.045680195  -0.09618048    1.1984789    21.443463    9860.1788 
 3154000    1.8077787    14.759595    16.567373   -3.9987823    18.711282  0.047095132   0.24547549    1.2053365    21.387267    9782.8607 
 3155000    1.7634673     14.78785    16.551317   -3.9964283    18.735499  0.048778809  0.046365982    1.1757918    21.434664    9848.0456 
 3156000    1.8258126    14.763766    16.589579   -4.0102885    18.725608  0.048447071 -0.017316276    1.2173605    21.415859    9822.1489 
 3157000    1.7869145    14.755875    16.542789   -4.0080186     18.71673  0.047163744  -0.10886084    1.1914253    21.411273    9815.8404 
 3158000    1.8017129    14.779063    16.580776    -3.998504    18.734842   0.04272558    0.1589417    1.2012921    21.399068    9799.0639 
 3159000    1.8151963    14.787367    16.602563   -3.9830996    18.722067  0.048399111  -0.13944815    1.2102821    21.456692    9878.4382 
 3160000    1.7940094    14.771356    16.565365   -4.0081595    18.733839  0.045675787 -0.047801725    1.1961558    21.426064    9836.1969 
 3161000    1.8016151    14.757944    16.559559   -4.0227035    18.730528  0.050119877   0.21400487    1.2012269    21.372321     9762.365 
 3162000    1.7710305     14.73504    16.506071    -4.029252    18.719831  0.044461341   0.20578418    1.1808346    21.385487    9780.4183 
 3163000    1.8098949    14.734823    16.544718   -4.0356663    18.724731  0.045758809 -0.088315421    1.2067475    21.370275    9759.5622 
 3164000    1.8031546    14.768333    16.571488   -3.9918734    18.715681  0.044525413 -0.096176206    1.2022534    21.419851    9827.6418 
 3165000    1.8143852    14.779661    16.594046    -3.992582    18.728318  0.043924732   -0.1354328    1.2097413    21.428522    9839.5826 
 3166000    1.7935386    14.785347    16.578885   -3.9915158    18.731125  0.045737746  -0.02319362    1.1958419      21.4294    9840.7923 
 3167000    1.8027403    14.731838    16.534578   -4.0410096    18.730826  0.042021891  0.070241726    1.2019771    21.369216    9758.1108 
 3168000     1.789538    14.748079    16.537617   -4.0237312    18.725391  0.046419276  0.037649695    1.1931745    21.390337    9787.0739 
 3169000    1.7713181    14.781409    16.552727   -4.0006463    18.733514  0.048541528   0.10455063    1.1810264    21.403663    9805.3769 
 3170000    1.8183369    14.783791    16.602128   -3.9960386    18.734496  0.045333713   0.18893078    1.2123762    21.409213    9813.0074 
 3171000    1.7867007    14.785435    16.572136   -3.9848052    18.725819  0.044421639  0.085844837    1.1912827    21.425767    9835.7881 
 3172000    1.8038967    14.777739    16.581636   -3.9948722    18.726458  0.046153552  -0.03218164    1.2027481    21.411174    9815.7043 
 3173000    1.8093621    14.776982    16.586344   -4.0021806    18.738912  0.040251193  0.079983058    1.2063922    21.405377    9807.7336 
