#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
   50000   0.75407277    12.918023    13.672096   -5.5689473    18.402247  0.084723188  0.067485241   0.50277803    19.931084    7917.5856 
   51000   0.75112881    12.916832     13.66796   -5.5738929    18.407778  0.082945985  0.064197517   0.50081514    19.926976    7912.6913 
   52000   0.73979458    12.924717    13.664512   -5.5733884    18.414931  0.083174675 -0.086874762   0.49325804    19.937486    7925.2171 
   53000   0.74625722    12.925642      13.6719   -5.5651321    18.406412  0.084362505 -0.077594172   0.49756701    19.953465    7944.2881 
   54000   0.76031198    12.921041    13.681353   -5.5731443    18.410623    0.0835625 -0.014783906   0.50693802    19.946846    7936.3844 
   55000   0.75389501     12.90457    13.658465   -5.5847211    18.406753  0.082538058 -0.024989839    0.5026595    19.929089    7915.2077 
   56000   0.75180833    12.918077    13.669886   -5.5726683    18.408048  0.082698076   0.11664264   0.50126821    19.928609    7914.6367 
   57000   0.75786524    12.930295     13.68816   -5.5605874      18.4102  0.080682204  -0.09244943   0.50530666    19.948555    7938.4247 
   58000    0.7477919    12.916597    13.664389   -5.5739306    18.410573  0.079954192 0.0077236783   0.49859026    19.941791    7930.3528 
   59000   0.75287836     12.90748    13.660358   -5.5729012    18.402447  0.077934004 -0.085189955   0.50198165    19.955255    7946.4263 
   60000   0.75882413    12.920368    13.679192   -5.5664163    18.407313  0.079470527  -0.17760043     0.505946    19.953139    7943.8982 
   61000   0.75882582    12.909211    13.668037   -5.5671396    18.400496  0.075853929 -0.0090624246   0.50594712    19.941792    7930.3535 
   62000   0.75153538     12.91056    13.662096   -5.5724106    18.405129  0.077842027  0.054886921   0.50108622    19.939209    7927.2724 
   63000   0.76107963    12.921818    13.682898   -5.5621649    18.408675  0.075308182  0.032358139   0.50744985    19.948202    7938.0036 
   64000   0.74848921    12.924213    13.672703   -5.5643685    18.412027   0.07655476 -0.051737374   0.49905519    19.947568    7937.2466 
   65000   0.75310055    12.911218    13.664318   -5.5736389    18.410535  0.074321226  -0.10952516    0.5021298    19.939072    7927.1095 
   66000   0.75626143    12.907482    13.663743   -5.5697909    18.403644  0.073628704  0.037757906   0.50423732     19.93334    7920.2739 
   67000    0.7571669    12.923415    13.680582   -5.5659643    18.415794  0.073585869   0.14763333   0.50484104    19.939433    7927.5397 
