#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
 9999000    1.7774184    14.829066    16.606484   -3.9438804    18.725715  0.047230867 -0.037343341    1.1850937    21.476826    9906.2732 
10000000    1.6145036    14.590156     16.20466   -4.1216034    18.668455  0.043304637 -0.079044768    1.0764703    21.269141    9621.6562 
10001000    1.4992744    14.303536     15.80281   -4.3609305     18.62172  0.042746248 -0.096892991   0.99964121    21.017495    9284.1652 
10002000    1.3814738    14.124296     15.50577   -4.5034873    18.590865  0.036919166 0.0022604866   0.92109764    20.855969    9071.7509 
10003000    1.3338665    13.995849    15.329716   -4.6174016    18.576463  0.036787396 -0.0067959802   0.88935548    20.742042    8923.8968 
10004000     1.334094     13.96795    15.302044   -4.6454101    18.577381  0.035978675 -0.030080552   0.88950716     20.70333    8874.0241 
10005000    1.3636266    14.001185    15.364812   -4.6213456    18.585469   0.03706164  0.090458542   0.90919808    20.750003    8934.1752 
10006000    1.3601325    14.031102    15.391234   -4.5945519    18.590683  0.034970348 -0.064707535   0.90686836    20.768681    8958.3238 
10007000    1.3418761    14.015518    15.357394   -4.6110477    18.588628  0.037937541  0.087368794    0.8946959    20.743317    8925.5424 
10008000    1.3461567    13.977654    15.323811    -4.628698    18.571524  0.034828376  -0.11125133   0.89755002    20.737196    8917.6431 
10009000    1.3656662    13.992958    15.358624   -4.6324309    18.588133  0.037255877  0.067594485   0.91055796    20.726677    8904.0791 
10010000    1.3606274    14.010715    15.371342   -4.6132404    18.588812  0.035143687 -0.049898202   0.90719832    20.748883    8932.7294 
10011000    1.3437073    14.001527    15.345234   -4.6205812    18.585986  0.036122017 -0.060555626   0.89591687    20.748194    8931.8394 
10012000    1.3479362    13.992546    15.340482   -4.6258018    18.581046  0.037301841   0.01348079   0.89873649    20.726999    8904.4941 
10013000    1.3621486    14.003115    15.365264   -4.6201336    18.592125  0.031123798  -0.10958017   0.90821261    20.743586    8925.8896 
10014000    1.3538911    14.000694    15.354585   -4.6247727    18.588766  0.036700747  -0.10898157   0.90270688    20.745509    8928.3726 
10015000    1.3265242    13.993149    15.319673   -4.6246955    18.581637  0.036208081  0.067303537   0.88446002    20.724555     8901.345 
10016000    1.3647803     13.99112    15.355901   -4.6284968    18.582777  0.036839903  0.033131485   0.90996731    20.726835    8904.2833 
10017000    1.3460844    14.031089    15.377173   -4.6056949    18.600927  0.035856448  -0.04574459   0.89750182    20.767982    8957.4195 
10018000    1.3563118    13.980426    15.336738   -4.6327533    18.577613   0.03556656   0.23012568   0.90432092    20.709509    8881.9725 
10019000    1.3459485    13.978471     15.32442   -4.6560512    18.596256  0.038266168  0.048627957   0.89741116    20.696903     8865.763 
10020000    1.3376545    14.016506     15.35416   -4.6126969    18.590211  0.038990928   0.02412436   0.89188118    20.752348    8937.2047 
10021000    1.3565693     14.01212     15.36869    -4.611984    18.585904   0.03820085   0.14106398   0.90449259    20.738132    8918.8508 
10022000    1.3355012    14.011175    15.346677   -4.6227057    18.594179  0.039702183  -0.11626862   0.89044543    20.730437     8908.926 
10023000    1.3642987    14.003463    15.367762   -4.6236742    18.589162  0.037975797  -0.15052746    0.9096462    20.748534    8932.2784 
10024000    1.3413093    14.021311     15.36262   -4.6013129     18.58676   0.03586407 -0.060338096   0.89431798    20.761945    8949.6096 
10025000    1.3483423    13.985669    15.334011   -4.6281633    18.579083  0.034749732  0.043427281   0.89900725    20.730783    8909.3722 
10026000    1.3702465    13.970129    15.340376   -4.6416503    18.575956  0.035823345   -0.1016801   0.91361188    20.720867    8896.5943 
10027000    1.3434368     14.03142    15.374857   -4.5998651    18.594022   0.03726308 -0.039013729   0.89573651    20.761517    8949.0563 
10028000    1.3603123    14.017896    15.378208   -4.6061744    18.587472  0.036598261  -0.28620179   0.90698825    20.768522    8958.1183 
10029000    1.3459008    14.010823    15.356724   -4.6178959    18.591213  0.037505651  0.097944386    0.8973794    20.742298    8924.2272 
10030000    1.3515035    13.999902    15.351406   -4.6263412    18.587422  0.038822052  0.069983996   0.90111495    20.724869    8901.7501 
10031000    1.3309355    14.012987    15.343922   -4.6184293    18.592941  0.038474945 -0.017285256   0.88740127    20.739045    8920.0289 
10032000    1.3557392    14.019945    15.375684     -4.59981    18.585241  0.034513654  0.010660116   0.90393911    20.764416    8952.8054 
10033000      1.36485    14.022137    15.386987   -4.5991853     18.58791  0.033412301  0.043067055   0.91001378     20.76661    8955.6446 
10034000      1.32859     14.01006     15.33865   -4.6149199    18.586222  0.038758018    0.2142823   0.88583742    20.735131    8914.9793 
10035000    1.3552286    14.018215    15.373444   -4.6003397    18.579446  0.039109062   0.13481267   0.90359865    20.742536    8924.5344 
10036000    1.3491391    14.017126    15.366265   -4.6064582    18.587547  0.036037522 -0.022998014   0.89953851      20.7499    8934.0423 
10037000    1.3572139    13.978056     15.33527    -4.639615    18.580666  0.037005742   0.12069687   0.90492239    20.719631    8895.0014 
10038000    1.3407302    14.029219    15.369949   -4.6021512    18.593648  0.037722885   0.13727739   0.89393186    20.762246    8949.9988 
10039000    1.3814781    14.004799    15.386277    -4.614481    18.580126  0.039153732  0.048021052   0.92110057    20.751813    8936.5133 
10040000    1.3487247    14.008263    15.356988   -4.6096138    18.583703  0.034174307 -0.084637931   0.89926221    20.740087    8921.3731 
10041000    1.3381875    13.980469    15.318657   -4.6363112    18.581618  0.035162184  -0.17014021   0.89223656    20.734376    8914.0057 
10042000    1.3584446    13.979804    15.338248   -4.6413864     18.58426  0.036930313   0.16168064   0.90574298    20.716406    8890.8492 
10043000    1.3744545    14.002758    15.377212   -4.6203289    18.585333  0.037753959  -0.10278285   0.91641756    20.745448     8928.293 
10044000    1.3402504     14.00108     15.34133    -4.626298    18.588584  0.038793564   0.20536946   0.89361195    20.740443    8921.8323 
10045000    1.3431413    13.977635    15.320776   -4.6278937    18.567393  0.038135539 -0.022029401   0.89553951    20.730712    8909.2809 
