#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
10000000    1.8027859    14.796407    16.599193   -3.9808692    18.730724  0.046552424 -0.0052788972    1.2020075    21.418949    9826.4004 
10001000    1.6153217    14.583555    16.198877    -4.133554    18.667497  0.049611479  -0.29993185    1.0770158    21.275792    9630.6855 
10002000    1.4850698    14.314253    15.799323   -4.3536551     18.62431  0.043598423  -0.19398961   0.99017033    21.028933    9299.3305 
10003000    1.3937073    14.111339    15.505046   -4.5256535    18.599242  0.037751044  -0.12362824   0.92925434    20.853758    9068.8662 
10004000    1.3303847    14.002236    15.332621   -4.6143841    18.581646  0.034974015  -0.14231069   0.88703401    20.740697    8922.1612 
10005000    1.3381814      13.9703    15.308481   -4.6488565     18.58252  0.036636453 -0.0017404931   0.89223246    20.713939    8887.6734 
10006000    1.3556742    14.024321    15.379995   -4.6064429    18.589137  0.041626654 -0.088742648   0.90389578     20.75167    8936.3285 
10007000    1.3564163    14.022385    15.378802   -4.6103129     18.59356  0.039138613  0.048725012   0.90439057    20.752176    8936.9828 
10008000    1.3287708    13.986676    15.315447   -4.6301158    18.579434  0.037357776  0.042506442   0.88595794     20.72796    8905.7332 
10009000    1.3647446    13.977724    15.342469   -4.6457987     18.58639  0.037133208   0.10886083   0.90994348    20.717726    8892.5489 
10010000    1.3727609    14.001712    15.374473   -4.6262891    18.590852  0.037149658  0.043916666   0.91528835    20.742825    8924.9071 
10011000    1.3391295    13.992758    15.331888   -4.6254897    18.580136  0.038111919  -0.15709775   0.89286462    20.737839    8918.4732 
10012000    1.3341914    14.003334    15.337525   -4.6297022    18.597043  0.035993536   0.13608701   0.88957216    20.713992    8887.7418 
10013000     1.353328    14.005556    15.358884   -4.6034579    18.571646  0.037368215  0.044923127   0.90233148    20.744394    8926.9328 
10014000     1.340169    14.026641     15.36681   -4.6061626    18.599677  0.033127338 -0.003569064   0.89355766    20.747399    8930.8121 
10015000    1.3228208    14.031602    15.354423   -4.5954391    18.590784  0.036256877  0.070496082   0.88199078    20.761568    8949.1229 
10016000    1.3490354    14.005673    15.354709   -4.6110878    18.582871  0.033889727  0.026432972   0.89946934    20.742545    8924.5464 
10017000    1.3444441    13.996386     15.34083   -4.6456608    18.605091  0.036955827  -0.08025791    0.8964081    20.706852    8878.5546 
10018000    1.3384618    13.995381    15.333843   -4.6206769    18.583221  0.032837169  -0.13076882   0.89241944    20.740108    8921.4007 
10019000    1.3483726     13.98767    15.336043   -4.6253723    18.575879  0.037163823 -0.001316033   0.89902745     20.74025    8921.5835 
10020000    1.3566691    14.002858    15.359527   -4.6283028    18.593475  0.037685061   0.12366543   0.90455917    20.720966    8896.7218 
10021000    1.3482477    14.010816    15.359063   -4.6097491    18.584162  0.036402944  0.078751454   0.89894415    20.738006    8918.6889 
10022000    1.3597575    13.993377    15.353134   -4.6224867    18.582425  0.033438916  0.013068183   0.90661835     20.73641    8916.6293 
10023000    1.3471179     13.99449    15.341608   -4.6173829    18.580836  0.031036814  0.057402703   0.89819085    20.739291    8920.3462 
10024000    1.3481605    13.998563    15.346723   -4.6441906     18.60743  0.035323155   0.14819119   0.89888602    20.717092    8891.7328 
10025000    1.3437503    13.999111    15.342861   -4.6312786    18.592793  0.037596256 -0.084705759   0.89594554    20.733875    8913.3598 
10026000     1.355134    14.000183    15.355316   -4.6153788    18.582623  0.032938861 -0.092802941   0.90353558    20.747437    8930.8611 
10027000    1.3716072    13.972017    15.343624   -4.6493488    18.588812  0.032553754 -0.024140528   0.91451913     20.71122     8884.174 
10028000    1.3438727    13.975977    15.319849   -4.6489933    18.590464  0.034505668 -0.065527511   0.89602715    20.722299    8898.4386 
10029000    1.3446164    14.023917    15.368534   -4.6059812     18.59291   0.03698821 -0.063435582   0.89652303    20.753727    8938.9865 
10030000    1.3601476    14.037202    15.397349   -4.6011983    18.602864  0.035536038  0.063737307   0.90687844    20.758313    8944.9143 
10031000    1.3591152    14.005087    15.364202   -4.6059712    18.574997  0.036061436 -0.081455154   0.90619007    20.751505    8936.1163 
10032000    1.3326565     13.99791    15.330567    -4.622474    18.584159  0.036225759 -0.059985385   0.88854877    20.752294    8937.1348 
10033000    1.3610846    14.016625     15.37771   -4.6003341    18.581829  0.035130675  0.085940062   0.90750319    20.744124    8926.5842 
10034000    1.3579012    14.010899      15.3688    -4.609289    18.581629  0.038558609  0.033116157   0.90538066    20.745442    8928.2863 
10035000    1.3360915    13.997205    15.333296   -4.6244198    18.585525  0.036100024 -0.053416678   0.89083899    20.731899    8910.8111 
10036000    1.3553092    13.961656    15.316965   -4.6591145    18.586027   0.03474327 -0.058071767   0.90365245    20.696994     8865.879 
10037000    1.3330115    13.985767    15.318779   -4.6417436    18.592699  0.034812144 -0.033375423    0.8887854    20.715236     8889.343 
10038000     1.353402    13.991311    15.344713   -4.6262607    18.583575  0.033996289  -0.16669789   0.90238078    20.748965    8932.8346 
10039000    1.3659408    14.006667    15.372607   -4.6116471    18.584338  0.033976139  0.035053223   0.91074105    20.753219    8938.3299 
10040000    1.3529925    14.001219    15.354212   -4.6262531    18.589254  0.038218671  0.098237724   0.90210776     20.72202    8898.0787 
10041000    1.3550348    13.989621    15.344656   -4.6225783    18.577007  0.035192332  -0.19620194   0.90346946     20.73741    8917.9193 
10042000    1.3498417    14.008548    15.358389   -4.6137487    18.589922  0.032374189   0.12351078   0.90000694    20.742158    8924.0465 
10043000    1.3599516    14.026217    15.386168   -4.5970478    18.589175  0.034089789  -0.04969239   0.90674777    20.763817    8952.0316 
10044000    1.3363173    14.015688    15.352005    -4.601006    18.582536  0.034157951 -0.0073211159   0.89098955     20.75182    8936.5228 
10045000    1.3436658    13.999629    15.343295   -4.6212666    18.590169  0.030726609   0.16917248   0.89588917    20.726442    8903.7764 
10046000    1.3386301    13.970545    15.309175   -4.6448634    18.582015  0.033394048   0.17150896   0.89253165    20.713231    8886.7619 
10047000     1.356364     13.99731    15.353674   -4.6240084    18.586541   0.03477709  -0.11694325    0.9043557    20.746355     8929.464 
10048000    1.3591685    14.003451    15.362619   -4.6261639    18.596133  0.033481671  0.024071113    0.9062256    20.710628    8883.4121 
10049000    1.3614469    13.973351    15.334798   -4.6366877    18.577854  0.032184294   0.06799605   0.90774471    20.722645    8898.8845 
10050000     1.338268    14.007827    15.346095   -4.6157468    18.590484  0.033090053  0.019570407   0.89229021    20.744758    8927.4024 
10051000    1.3658239    14.014171    15.379995   -4.6069261    18.583628  0.037469644  -0.10808135    0.9106631     20.77339     8964.419 
10052000    1.3476937    14.002354    15.350048   -4.6270321    18.587914  0.041471676  0.041316522    0.8985748    20.722764    8899.0379 
10053000    1.3350795    14.001567    15.336647   -4.6266934    18.593587  0.034673908   0.11725083    0.8901643    20.724471    8901.2364 
10054000    1.3431492    14.020092    15.363241   -4.6043255     18.58871  0.035707105  -0.12582969   0.89554472    20.760102    8947.2265 
10055000    1.3510672    14.017127    15.368195   -4.6049884    18.591053  0.031063011  0.014234133   0.90082409    20.763877    8952.1081 
10056000    1.3497187    13.998114    15.347833   -4.6140031    18.582431   0.02968595   0.21445396   0.89992495    20.726118    8903.3592 
10057000    1.3625176    13.993618    15.356136   -4.6232272     18.58352  0.033325177  0.048963261   0.90845862    20.732363    8911.4095 
10058000    1.3192222    14.013307    15.332529   -4.6068745    18.584423  0.035758609  0.018909174    0.8795914    20.744777    8927.4265 
10059000    1.3379739    13.966575    15.304548   -4.6405571    18.570153  0.036978372  -0.18837591   0.89209411    20.710745     8883.563 
10060000    1.3481877    13.989643    15.337831   -4.6335871    18.587214  0.036016202   0.26945324   0.89890413    20.712479    8885.7944 
10061000    1.3475277       14.004    15.351528    -4.620334    18.588616   0.03571815 -0.093647866   0.89846408    20.739368    8920.4461 
10062000    1.3415878    13.992748    15.334336   -4.6268613    18.583803   0.03580648 -0.046252298   0.89450368    20.752771    8937.7513 
10063000    1.3684523    13.984818    15.353271    -4.632619    18.583541  0.033896264   0.14405345   0.91241559    20.713531    8887.1483 
10064000    1.3294117    14.013033    15.342445    -4.611763    18.588353   0.03644339  -0.12837676   0.88638529    20.754614    8940.1331 
10065000    1.3647179    14.008153    15.372871   -4.6112484    18.585591  0.033810413 -0.037870715   0.90992565    20.753603    8938.8262 
10066000    1.3366443    13.990387    15.327032   -4.6266319     18.58277  0.034249074 -0.013810636   0.89120762    20.732676     8911.813 
10067000    1.3390689    13.994574    15.333643    -4.622968    18.583363  0.034178446  0.078011143   0.89282419    20.728119     8905.938 
10068000    1.3653514    14.012273    15.377624   -4.6182198    18.594678  0.035814412 -0.0033443851   0.91034804    20.746914    8930.1858 
10069000    1.3513341    14.002288    15.353623   -4.6267569    18.595057   0.03398824 -0.085095258   0.90100204    20.732867    8912.0591 
10070000    1.3422883    13.980033    15.322321   -4.6547882    18.597953  0.036867844  -0.16168474   0.89497072    20.723682    8900.2203 
10071000    1.3644223    13.968228     15.33265   -4.6628632    18.598725  0.032365438   0.01451555   0.90972858    20.694093    8862.1518 
10072000    1.3468409    13.944067    15.290908   -4.6645705    18.575878  0.032759976 0.0035272859   0.89800616    20.707278    8879.1016 
10073000    1.3434128    13.986105    15.329517   -4.6465797    18.600357   0.03232742 -0.055771048   0.89572049    20.719465    8894.7877 
10074000       1.3434    13.989669    15.333069   -4.6271179    18.584046   0.03274105  -0.09600004   0.89571198    20.724756     8901.604 
10075000    1.3349737    13.981903    15.316877   -4.6386528    18.585065  0.035490214 -0.079927814   0.89009375    20.715921    8890.2251 
10076000    1.3456094    14.008186    15.353796   -4.6250339    18.598491  0.034729588 -0.043629214   0.89718509    20.745441    8928.2842 
10077000    1.3514338    14.015034    15.366468   -4.6106262     18.59054  0.035120257  0.070846504   0.90106852    20.756058    8941.9993 
10078000     1.338746    13.977246    15.315992   -4.6458204    18.586891  0.036175329   0.12432895    0.8926089    20.691207    8858.4445 
10079000    1.3463396    13.985441    15.331781   -4.6410573    18.592655  0.033843202   0.13008999   0.89767197    20.719411     8894.719 
10080000    1.3394704    14.015104    15.354574   -4.6111523    18.592589  0.033667351 -0.024019997    0.8930919    20.746324    8929.4249 
10081000     1.351516    13.987743    15.339259   -4.6362599    18.591428  0.032574566  -0.10298423    0.9011233    20.731467    8910.2542 
10082000    1.3377664    13.971239    15.309005   -4.6526541    18.587632  0.036261094 -0.025079608   0.89195574    20.701018    8871.0523 
10083000    1.3527125    14.006401    15.359114   -4.6249054    18.597132  0.034174302  0.035400046   0.90192104    20.743366    8925.6056 
10084000    1.3408471    14.006753      15.3476   -4.6100811    18.580482  0.036351691 -0.016204059   0.89400981    20.746639    8929.8316 
10085000    1.3413768    13.975992    15.317368    -4.652703    18.592508  0.036186338 -0.072100766   0.89436297    20.718306    8893.2955 
10086000    1.3425882    13.985353    15.327942   -4.6332225    18.583646  0.034929831  0.074006861    0.8951707    20.723613    8900.1317 
10087000    1.3569539    13.993626     15.35058   -4.6213041    18.581803  0.033127304 -0.0054002577   0.90474901     20.74442    8926.9658 
10088000    1.3437901     13.98639     15.33018   -4.6340676    18.586517   0.03394074  0.069378581   0.89597205    20.717072    8891.7072 
10089000    1.3663824    13.965877    15.332259   -4.6487291    18.581246  0.033360074  -0.14558087   0.91103551    20.712625    8885.9824 
10090000    1.3247547    14.005414    15.330169   -4.6166869      18.5856  0.036501131  -0.10701595   0.88328024    20.749802    8933.9165 
10091000     1.353098    14.003976    15.357074   -4.6274232    18.598339  0.033060057   0.18374255   0.90217812    20.708184    8880.2669 
10092000    1.3693165    13.976932    15.346248   -4.6455735    18.589616   0.03288925 0.0060559893   0.91299179    20.720528    8896.1568 
10093000    1.3204037    14.011626     15.33203   -4.6103711    18.584816  0.037181092  -0.04057418   0.88037915    20.745036     8927.761 
10094000    1.3383864    14.001647    15.340034   -4.6240826    18.588451  0.037279314  0.020075828   0.89236917    20.742909    8925.0157 
10095000    1.3692854    13.993413    15.362698   -4.6325976    18.592996  0.033014162   0.12438651   0.91297104    20.718139    8893.0802 
10096000    1.3331728    13.981072    15.314245   -4.6504324    18.599527  0.031977214  0.081948292     0.888893    20.712304    8885.5692 
10097000    1.3444859    13.985683    15.330169   -4.6403445    18.592075  0.033952735 -0.052021203   0.89643602     20.72041     8896.005 
10098000    1.3508497    14.004713    15.355563   -4.6197268    18.591309  0.033130418  0.089102927   0.90067905    20.743488    8925.7625 
10099000    1.3368954    13.973177    15.310072   -4.6370849    18.575623  0.034639142   0.19360231   0.89137501    20.708496     8880.669 
10100000    1.3377011    13.994069     15.33177   -4.6252712    18.582916  0.036424255   0.19010649   0.89191222    20.709331    8881.7437 
10101000    1.3705892    13.984016    15.354605   -4.6254396    18.577895  0.031560107 -0.018529459   0.91384037    20.736591    8916.8628 
10102000    1.3459287    13.998254    15.344182   -4.6231541    18.588928  0.032480033 -0.078473148     0.897398    20.739337    8920.4052 
10103000    1.3415617    13.998052    15.339614   -4.6270816    18.587754  0.037379792  0.020384198    0.8944863    20.729684    8907.9556 
10104000    1.3505677    13.985065    15.335633   -4.6336753    18.582741  0.035999405    0.2092896   0.90049103    20.709534    8882.0043 
10105000    1.3348054    13.983909    15.318715   -4.6429824    18.590906  0.035985857 -0.028809875   0.88998149    20.724155    8900.8302 
10106000    1.3673149    13.992255     15.35957   -4.6316461    18.587748  0.036153836  0.087429049   0.91165723    20.733878    8913.3634 
10107000    1.3455975    14.002762     15.34836   -4.6194515    18.588818    0.0333955 1.0548819e-05   0.89717716    20.726445    8903.7802 
10108000    1.3461828    13.968176    15.314359   -4.6467109    18.583151  0.031735868 -0.027270265   0.89756738    20.718167    8893.1168 
10109000     1.351292    13.989672    15.340964     -4.62034    18.575508  0.034503312 -0.049037906   0.90097393    20.731544    8910.3535 
10110000    1.3479165    14.008255    15.356172   -4.6141365    18.588287  0.034105062   0.14143494   0.89872331    20.733177    8912.4594 
10111000    1.3191247    14.027882    15.347007   -4.5961833    18.587415  0.036650512   0.09599287   0.87952642    20.743758    8926.1121 
10112000    1.3601823    13.990874    15.351057   -4.6288457    18.582525  0.037195046 -0.019401767   0.90690156    20.736614    8916.8931 
10113000    1.3460294    13.969457    15.315487   -4.6427404    18.578923  0.033274175   0.09877078   0.89746513    20.708591     8880.791 
10114000    1.3381546    13.972166    15.310321   -4.6447492    18.583774   0.03314076 -0.0056319097   0.89221462    20.721684    8897.6466 
10115000     1.360521    13.986795    15.347316    -4.635379    18.588794  0.033380302  0.049339179   0.90712739    20.731845    8910.7421 
10116000    1.3517342    14.000014    15.351749   -4.6269819    18.593585  0.033411133  0.036237769   0.90126877    20.744478    8927.0411 
