#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
       0   0.48448444    13.689352    14.173837   -5.7257674    19.348227  0.066892959   -2.3724629   0.32303001           20         8000 
    1000   0.60273155    13.646014    14.248746   -5.8009139    19.383081  0.063846625 -0.036640266   0.40187127    19.749138    7702.7263 
    2000   0.67899004    13.726725    14.405715   -5.7411351     19.40506  0.062800066   0.15201664   0.45271661    19.771444    7728.8556 
    3000   0.73384697    13.808236    14.542083   -5.6785443    19.425044  0.061736681 -0.059017768   0.48929247    19.824933    7791.7537 
    4000   0.76297415    13.851104    14.614078   -5.6442002    19.435431   0.05987256  0.095779711   0.50871302    19.844552    7814.9084 
    5000   0.75157427     13.82992    14.581494   -5.6566451    19.425521  0.061043774 -0.060384313   0.50111215    19.839966    7809.4912 
    6000   0.74216569    13.816779    14.558945   -5.6586392    19.415359  0.060059523   0.13142045   0.49483898    19.833989    7802.4359 
    7000   0.75509376    13.838573    14.593667   -5.6557945    19.432474  0.061894134 0.00098698841   0.50345877    19.841051    7810.7728 
    8000   0.75764164    13.841398     14.59904   -5.6565423    19.437581  0.060359331   0.12143859   0.50515757    19.843767    7813.9813 
    9000   0.75304015     13.82236      14.5754   -5.6636614    19.426237  0.059783782   0.04764024   0.50208953     19.83547    7804.1842 
   10000   0.75021676    13.830147    14.580364   -5.6551894    19.426308  0.059028227 -0.013281635   0.50020703    19.842623    7812.6296 
   11000    0.7605064     13.84035    14.600856   -5.6401099    19.421908  0.058551326 0.0026480027   0.50706765    19.850689    7822.1608 
   12000   0.75275798    13.835665    14.588423   -5.6458648    19.423169   0.05836053   0.15402274   0.50190139    19.841761    7811.6118 
   13000   0.74415697    13.837398    14.581555   -5.6507603     19.42879   0.05936797  -0.02721247   0.49616667    19.847727    7818.6597 
   14000   0.75799467      13.8436    14.601595   -5.6361488    19.422597  0.057152812 -0.062906754   0.50539295    19.853601    7825.6045 
   15000   0.75521085    13.836867    14.592078   -5.6553579    19.434262  0.057962102 -0.082368394   0.50353684    19.836507     7805.408 
   16000   0.75041562     13.82088    14.571296   -5.6634504    19.426805   0.05752588   0.10880419   0.50033962    19.829796    7797.4888 
   17000   0.75687773    13.832289    14.589166   -5.6590931    19.434805  0.056576895 -0.0052468519   0.50464823    19.837394    7806.4544 
   18000   0.75467809    13.847924    14.602602   -5.6402694    19.431438  0.056754738 -0.093550157   0.50318162    19.854284    7826.4111 
   19000    0.7476764     13.83847    14.586146   -5.6430637    19.426061  0.055472469  -0.01424388   0.49851325    19.841655    7811.4867 
   20000   0.74391336      13.8438    14.587713   -5.6479163     19.43566  0.056056296   0.17946405   0.49600424    19.845334    7815.8329 
   21000    0.7497007    13.850916    14.600617   -5.6355499    19.431405  0.055060446 -0.058338285   0.49986295    19.857003    7829.6281 
   22000   0.75307505    13.834773    14.587848   -5.6492241    19.430186   0.05381073  0.076784912    0.5021128    19.854662    7826.8592 
   23000   0.74613109    13.832018    14.578149   -5.6498037    19.427542  0.054279395 -0.0035522338   0.49748291     19.84112    7810.8549 
   24000   0.75072847    13.848963    14.599691   -5.6318165    19.427282  0.053496898   0.10780973   0.50054821    19.847744    7818.6798 
   25000   0.77346172    13.831086    14.604547   -5.6505534     19.42837  0.053268604 -0.044216584   0.51570561     19.84359    7813.7721 
   26000    0.7471336    13.838602    14.585736   -5.6463505    19.431452  0.053501167  0.046246792   0.49815133    19.839504    7808.9462 
   27000   0.75152176    13.847694    14.599216   -5.6380833    19.431531  0.054246276  0.060201078   0.50107714    19.850655    7822.1214 
   28000   0.75239296    13.856984    14.609377   -5.6280275    19.432535  0.052476756 -0.089662911   0.50165801    19.857014    7829.6411 
   29000   0.74972382    13.841364    14.591088   -5.6438862    19.433144  0.052106396 -0.057462374   0.49987836    19.849212    7820.4149 
   30000   0.74472894    13.839977    14.584706   -5.6410051    19.429251  0.051730974  0.038197652   0.49654803    19.845741    7816.3135 
   31000   0.76891231    13.841563    14.610476   -5.6344795    19.424329  0.051714263  -0.11712016   0.51267229    19.851074    7822.6167 
   32000   0.74403328     13.84454    14.588573   -5.6349521    19.427117  0.052374517  -0.11966379    0.4960842    19.849248    7820.4579 
   33000    0.7392813    13.847553    14.586834   -5.6383338    19.434735  0.051152056  0.026224395   0.49291581    19.853423     7825.393 
   34000   0.74813256    13.865927     14.61406   -5.6233527    19.437041  0.052238819  0.064031481   0.49881739    19.870468    7845.5661 
   35000   0.74782857    13.854604    14.602432   -5.6326579    19.435332  0.051929379 -0.051730953   0.49861471    19.854335    7826.4715 
   36000   0.75582162    13.843787    14.599609   -5.6355137    19.428609   0.05069183   0.16620453   0.50394408    19.845867    7816.4617 
   37000   0.74872164    13.860223    14.608944   -5.6293889    19.438691  0.050920585 -0.0078916152   0.49921016    19.850201    7821.5841 
   38000   0.74847515    13.844215     14.59269    -5.634163    19.427964  0.050413624  -0.13742631   0.49904581    19.857782    7830.5491 
   39000    0.7511207    13.839373    14.590493    -5.642149    19.430733  0.050788462 -0.0081425058   0.50080973    19.855347    7827.6688 
