#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  180000   0.89416649    13.168883    14.063049    -5.313372   -4.8014102     18.45807  0.024184852 -0.034851602   0.59618552    20.142439    8172.1469 
  181000   0.89124708    13.140563     14.03181   -5.3383108   -4.8226627    18.453727  0.025147155  0.056223398     0.594239    20.122007    8147.3032 
  182000   0.89531785    13.146453     14.04177   -5.3367369   -4.8248237    18.459518   0.02367182 -0.018395932   0.59695319     20.12988    8156.8702 
  183000   0.90004947    13.157182    14.057232   -5.3189334   -4.8081954    18.451699  0.024416873 -0.080533825     0.600108    20.136533    8164.9608 
  184000   0.89177453     13.13294    14.024714   -5.3388594   -4.8242947    18.447918  0.023881218  0.077725364   0.59459068    20.112486    8135.7436 
  185000   0.90440283     13.13567    14.040073   -5.3385052   -4.8249863    18.449962  0.024213593   0.13599262    0.6030106    20.111983    8135.1335 
  186000   0.91330416     13.15815    14.071454   -5.3231089   -4.8097446     18.45617  0.025088708  -0.13378978   0.60894556    20.133515    8161.2897 
  187000   0.89913694    13.153663      14.0528   -5.3223147   -4.8065666    18.448644   0.02733392 -0.074464149   0.59949956    20.131113    8158.3693 
  188000   0.89509294    13.141771    14.036864   -5.3329268   -4.8137472    18.452379  0.022318864 -0.038685158   0.59680323    20.120966    8146.0392 
  189000   0.89664603    13.137028    14.033674   -5.3359081   -4.8183647     18.45148  0.021455767 -0.098126156   0.59783875    20.112994    8136.3599 
  190000   0.90728335    13.147609    14.054892   -5.3342404    -4.816309     18.46002  0.021829661   0.06000829   0.60493119    20.115172    8139.0033 
  191000   0.88679547    13.146924     14.03372   -5.3311936   -4.8163726    18.456629  0.021489155  0.011348363   0.59127089    20.115418    8139.3018 
  192000   0.89637329    13.135212    14.031586   -5.3368061   -4.8205852    18.448883  0.023135425  -0.14181381    0.5976569    20.119149    8143.8322 
  193000   0.91577283    13.155197     14.07097   -5.3228973   -4.8055906    18.453047  0.025046619  -0.10198892   0.61059154    20.123849    8149.5406 
  194000   0.91584207    13.138973    14.054815   -5.3285187     -4.81039    18.445366  0.022125061  0.040958448   0.61063771    20.124016    8149.7439 
  195000   0.90356975    13.143767    14.047337   -5.3207494   -4.8036901    18.441008  0.023508673    0.0894863   0.60245514    20.126051    8152.2168 
  196000   0.90798987    13.168642    14.076632   -5.3152861   -4.8000096     18.46071  0.023217738   0.10749748   0.60540225    20.128657    8155.3833 
  197000   0.90880843    13.151055    14.059863   -5.3271741   -4.8110328    18.454353  0.023875934   0.15823347   0.60594803    20.118212    8142.6945 
  198000   0.91170454     13.13251    14.044215   -5.3457627   -4.8270364    18.455234  0.023038744  0.086375899   0.60787901    20.102853    8124.0591 
  199000   0.89526212    13.135684    14.030946   -5.3432119   -4.8241514    18.458139  0.020756427  0.083918129   0.59691603    20.101623    8122.5687 
